id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,keyPass,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/22/id,qualifier/22/qualifierId,qualifier/22/value,qualifier/12/value,assist,qualifier/20/value,teamName
2801745103,671,1,2,77,21,dt4pinj0vw0t0cvz7za6mhmzy,1,10.5,52.5,2025-04-15T20:37:53.008Z,2025-04-16T03:08:16Z,5655368333,212,24.2,5655368331,141,86.6,5655874337,178,,5655368329,140,17.1,5655368327,56,Back,5655368335,213,1.28,5655368325,155,,,,,9rjd95oqotnalxmv56v7p1r6d,G. Kobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801745123,672,1,2,77,31,dt4pinj0vw0t0cvz7za6mhmzy,1,23.1,86.1,2025-04-15T20:38:02.220Z,2025-04-16T03:08:19Z,5655368469,212,12.2,5655368471,213,0.45,5655368463,56,Back,5655368465,140,33.6,5655874381,178,,5655368467,141,93.9,,,,,,,c9e54hwefvwos94ri459uylbe,D. Svensson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801745145,673,1,2,77,34,dt4pinj0vw0t0cvz7za6mhmzy,1,26.3,87,2025-04-15T20:38:05.988Z,2025-04-16T03:08:23Z,5655368599,213,3.9,5655368591,56,Back,5655368593,140,7.9,5655874491,178,,5655368595,141,60.3,5655368597,212,26.5,,,,,,,e2w5cj66plnx3kuhnehgswsus,J. Duranville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801745161,674,1,2,77,38,dt4pinj0vw0t0cvz7za6mhmzy,1,8.2,57.4,2025-04-15T20:38:09.816Z,2025-04-16T03:08:26Z,5655368661,213,5.11,5655368659,212,31.8,5655368653,56,Back,5655874579,178,,5655368655,140,19.9,5655368657,141,14.2,,,,,,,9rjd95oqotnalxmv56v7p1r6d,G. Kobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801745201,675,1,2,77,41,dt4pinj0vw0t0cvz7za6mhmzy,1,20.8,15.1,2025-04-15T20:38:12.590Z,2025-04-16T03:08:29Z,5655874605,178,,5655368827,56,Back,5655368835,213,1.78,5655368831,141,34.2,5655368833,212,13.3,5655368829,140,18.2,,,,,,,4vy3j1o829f561jf4fqum7ob9,N. Süle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801745227,678,1,2,77,46,dt4pinj0vw0t0cvz7za6mhmzy,1,30.8,30.5,2025-04-15T20:38:17.568Z,2025-04-16T03:08:37Z,5655874737,178,,5655368979,141,7.8,5655368975,56,Back,5655368983,213,5.34,5655368981,212,19.1,5655368977,140,41.5,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801745251,679,2,2,77,48,dt4pinj0vw0t0cvz7za6mhmzy,1,30.9,1.9,2025-04-15T20:38:20.160Z,2025-04-16T03:08:43Z,5655369113,56,Right,5655369117,141,11.1,5655369487,7,f4qcgzveslklfi8601tep77x1,5655369115,140,56.7,5655393637,8,,5655874811,178,,,,,,,,3k6znit6fd9mbfcnphlwyvj6d,P. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801745291,790,55,2,77,48,agh9ifb2mw3ivjusgedj7c3fe,1,40.7,86.1,2025-04-15T20:38:20.161Z,2025-04-16T03:08:43Z,,,,,,,,,,,,,,,,,,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801745433,791,1,2,78,41,agh9ifb2mw3ivjusgedj7c3fe,1,35.2,77.3,2025-04-15T20:39:12.572Z,2025-04-16T03:08:49Z,5655370135,213,4.7,5655370137,1,,5655370131,141,10.3,5655370133,212,45.6,5655874889,178,,5655370125,241,,5655370127,56,Back,5655370119,5,,4ftlhtels58lyzfluwofzwxuy,Pedri,5655370129,140,34.8,5655370121,155,5655370123,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801745445,792,1,2,78,45,agh9ifb2mw3ivjusgedj7c3fe,1,34.8,10.3,2025-04-15T20:39:16.619Z,2025-04-16T03:08:55Z,5655370223,213,0.06,5655370221,212,15.4,5655370219,141,11.6,5655874953,178,,5655370217,140,49.4,5655370215,56,Back,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801745451,793,1,2,78,46,agh9ifb2mw3ivjusgedj7c3fe,1,48.8,11.6,2025-04-15T20:39:18.180Z,2025-04-16T03:08:59Z,5655370241,212,10.8,5655370243,213,2.4,5655370239,141,22.3,5655370235,56,Back,5655875015,178,,5655370237,140,41.2,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801745453,794,1,2,78,48,agh9ifb2mw3ivjusgedj7c3fe,0,41.2,22.3,2025-04-15T20:39:19.807Z,2025-04-16T03:09:04Z,5655370247,56,Back,5655370273,286,,5655370249,140,44.1,5655370267,236,,5655370255,213,0.73,5655875083,178,,5655370269,233,680,5655370251,141,26.3,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,5655370253,212,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801745459,680,74,2,78,48,dt4pinj0vw0t0cvz7za6mhmzy,1,57.5,82.1,2025-04-15T20:39:19.931Z,2025-04-16T03:09:10Z,5655370281,233,794,5655370259,56,Left,5655370261,285,,5655875177,178,,,,,,,,,,,,,,2we9yak4ipkr1ljigj20puv6y,G. Reyna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801745469,681,61,2,78,48,dt4pinj0vw0t0cvz7za6mhmzy,1,60.7,84.8,2025-04-15T20:39:20.029Z,2025-04-16T03:09:16Z,5655370339,56,Left,5655875247,178,,,,,,,,,,,,,,,,,,,,e2w5cj66plnx3kuhnehgswsus,J. Duranville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801745475,682,49,2,78,49,dt4pinj0vw0t0cvz7za6mhmzy,1,59.4,87,2025-04-15T20:39:20.615Z,2025-04-16T03:09:26Z,,,,,,,,,,,,,,,,,,,,,,,,,2we9yak4ipkr1ljigj20puv6y,G. Reyna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801745483,683,1,2,78,49,dt4pinj0vw0t0cvz7za6mhmzy,1,59.4,87,2025-04-15T20:39:21.138Z,2025-04-16T03:09:35Z,5655370379,212,20.2,5655875519,178,,5655370373,56,Left,5655370375,140,78.4,5655370377,141,91.5,5655370381,213,0.15,,,,,,,2we9yak4ipkr1ljigj20puv6y,G. Reyna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801745485,684,50,2,78,53,dt4pinj0vw0t0cvz7za6mhmzy,1,76.8,90.7,2025-04-15T20:39:25.016Z,2025-04-16T03:09:51Z,5655370425,233,795,5655370385,56,Left,5655370387,286,,,,,,,,,,,,,,,,,3k6znit6fd9mbfcnphlwyvj6d,P. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801745489,795,7,2,78,54,agh9ifb2mw3ivjusgedj7c3fe,0,23.2,9.3,2025-04-15T20:39:25.244Z,2025-04-16T03:09:56Z,5655875747,178,,5655370417,233,684,5655676071,385,,5655370401,56,Back,5655370403,285,,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801745503,686,61,2,78,54,dt4pinj0vw0t0cvz7za6mhmzy,1,74.9,96.8,2025-04-15T20:39:25.325Z,2025-04-16T03:10:01Z,5655370451,56,Left,5655875773,178,,,,,,,,,,,,,,,,,,,,3k6znit6fd9mbfcnphlwyvj6d,P. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801745497,685,5,2,78,55,dt4pinj0vw0t0cvz7za6mhmzy,0,74.2,101.3,2025-04-15T20:39:26.790Z,2025-04-16T03:10:03Z,5655370437,56,Left,5655371173,233,796,5655370439,347,,,,,,,,,,,,,,,,,3k6znit6fd9mbfcnphlwyvj6d,P. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801745565,796,5,2,78,55,agh9ifb2mw3ivjusgedj7c3fe,1,25.8,-1.3,2025-04-15T20:39:26.790Z,2025-04-16T03:10:04Z,5655370885,56,Back,5655370887,347,,5655371137,233,685,,,,,,,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801745573,797,1,2,79,15,agh9ifb2mw3ivjusgedj7c3fe,0,28.9,0,2025-04-15T20:39:46.791Z,2025-04-16T03:10:07Z,5655370977,213,0.31,5655370967,107,,5655370975,212,18.3,5655370969,56,Back,5655370971,140,45.5,5655370973,141,7,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801745577,687,49,2,79,18,dt4pinj0vw0t0cvz7za6mhmzy,1,56.3,89.4,2025-04-15T20:39:49.338Z,2025-04-16T03:10:12Z,,,,,,,,,,,,,,,,,,,,,,,,,c9e54hwefvwos94ri459uylbe,D. Svensson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801745585,688,1,2,79,18,dt4pinj0vw0t0cvz7za6mhmzy,1,56.3,89.4,2025-04-15T20:39:49.411Z,2025-04-16T03:10:16Z,5655371015,140,59.7,5655371017,141,77.2,5655875979,178,,5655371019,212,9,5655371021,213,5.12,5655371013,56,Center,,,,,,,c9e54hwefvwos94ri459uylbe,D. Svensson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801745599,689,1,2,79,18,dt4pinj0vw0t0cvz7za6mhmzy,1,59.7,76.7,2025-04-15T20:39:50.048Z,2025-04-16T03:10:20Z,5655371099,140,39.3,5655371105,213,3.27,5655876039,178,,5655371101,141,72.7,5655371103,212,21.6,5655371097,56,Back,,,,,,,3k6znit6fd9mbfcnphlwyvj6d,P. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801745621,690,1,2,79,21,dt4pinj0vw0t0cvz7za6mhmzy,1,35.7,62.9,2025-04-15T20:39:52.818Z,2025-04-16T03:10:25Z,5655371209,56,Back,5655371217,213,3.78,5655371211,140,21.2,5655371213,141,46.2,5655371215,212,19,5655876125,178,,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801745627,691,1,2,79,25,dt4pinj0vw0t0cvz7za6mhmzy,1,22.7,44.1,2025-04-15T20:39:56.784Z,2025-04-16T03:10:28Z,5655371259,56,Back,5655876163,178,,5655371261,140,33.1,5655371263,141,46.8,5655371267,213,0.17,5655371265,212,11.1,,,,,,,9rjd95oqotnalxmv56v7p1r6d,G. Kobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801745629,692,1,2,79,26,dt4pinj0vw0t0cvz7za6mhmzy,1,33.1,46.5,2025-04-15T20:39:58.155Z,2025-04-16T03:10:31Z,5655371279,213,3.4,5655876197,178,,5655371271,56,Back,5655371273,140,15.3,5655371275,141,39.3,5655371293,156,,5655371277,212,19.3,,,,3k6znit6fd9mbfcnphlwyvj6d,P. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801745639,693,1,2,79,28,dt4pinj0vw0t0cvz7za6mhmzy,0,18.2,41.2,2025-04-15T20:39:59.685Z,2025-04-16T03:10:35Z,5655371335,212,40.3,5655371337,213,0.02,5655371327,155,,5655371339,1,,5655371329,56,Center,5655371333,141,42.1,5655371331,140,56.6,5655876221,178,,9rjd95oqotnalxmv56v7p1r6d,G. Kobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801745641,798,44,2,79,31,agh9ifb2mw3ivjusgedj7c3fe,1,39.8,59.2,2025-04-15T20:40:02.400Z,2025-04-16T04:02:02Z,5655371343,56,Back,5655371367,233,694,5655371345,285,,,,,,,,,,,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801745643,694,44,2,79,31,dt4pinj0vw0t0cvz7za6mhmzy,0,60.2,40.8,2025-04-15T20:40:02.401Z,2025-04-16T03:10:42Z,5655371347,56,Center,5655371389,233,798,5655371349,286,,,,,,,,,,,,,,,,,bmrdtenqr84jt4gmw6i7wez11,S. Guirassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801745647,799,12,2,79,31,agh9ifb2mw3ivjusgedj7c3fe,1,33.6,61.4,2025-04-15T20:40:02.525Z,2025-04-16T04:02:02Z,5655371365,213,1.03,5655371357,56,Back,5655371363,212,12.1,5655371361,141,76.7,5655371359,140,39.5,5655876343,178,,5655371371,15,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801745675,695,1,2,79,35,dt4pinj0vw0t0cvz7za6mhmzy,1,63.2,27,2025-04-15T20:40:06.332Z,2025-04-16T03:10:59Z,5655371515,212,50.4,5655876467,178,,5655371517,213,0.92,5655371509,56,Left,5655371507,155,,5655371519,1,,5655371513,141,86,5655371511,140,92.3,c2mwg1uhug0pbgl72uf9b927e,J. Gittens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801745687,696,1,2,79,40,dt4pinj0vw0t0cvz7za6mhmzy,1,93,86.6,2025-04-15T20:40:11.293Z,2025-04-16T03:11:12Z,5655371585,56,Left,5655371587,140,85.2,5655371591,212,8.2,5655371593,213,3.21,5655371589,141,85.8,5655876619,388,,,,,,,,e2w5cj66plnx3kuhnehgswsus,J. Duranville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801745691,697,1,2,79,43,dt4pinj0vw0t0cvz7za6mhmzy,1,85.6,81.6,2025-04-15T20:40:14.418Z,2025-04-16T03:11:16Z,5655371623,212,7.3,5655371621,141,73.6,5655371619,140,80.9,5655876671,178,,5655371617,56,Center,5655371625,213,3.98,,,,,,,c9e54hwefvwos94ri459uylbe,D. Svensson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801745707,698,1,2,79,44,dt4pinj0vw0t0cvz7za6mhmzy,1,80.9,73.6,2025-04-15T20:40:15.597Z,2025-04-16T03:11:20Z,5655371697,140,89.2,5655876707,178,,5655371695,56,Left,5655371701,212,11.9,5655371703,213,0.75,5655371699,141,85.5,,,,,,,2we9yak4ipkr1ljigj20puv6y,G. Reyna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801745715,699,1,2,79,47,dt4pinj0vw0t0cvz7za6mhmzy,0,87.1,86.6,2025-04-15T20:40:18.285Z,2025-04-16T03:11:23Z,5655876715,178,,5655371727,141,44.8,5655371725,140,93.4,5655371731,213,4.94,5655371723,56,Center,5655677533,20,,5655677531,223,,5655371721,155,,e2w5cj66plnx3kuhnehgswsus,J. Duranville,5655371729,212,29.2,5655371719,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801745727,800,12,2,79,48,agh9ifb2mw3ivjusgedj7c3fe,1,6.8,56.3,2025-04-15T20:40:19.981Z,2025-04-16T03:11:27Z,5655371809,15,,5655371805,212,16,5655371799,56,Back,5655876759,388,,5655371807,213,6.05,5655371801,140,21.6,5655371803,141,50.9,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801745735,801,49,2,79,51,agh9ifb2mw3ivjusgedj7c3fe,1,21.6,50.9,2025-04-15T20:40:22.980Z,2025-04-16T03:11:35Z,,,,,,,,,,,,,,,,,,,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801745751,802,4,2,79,53,agh9ifb2mw3ivjusgedj7c3fe,1,21.4,57.3,2025-04-15T20:40:24.246Z,2025-04-16T03:11:43Z,5655371995,295,,5655372013,233,700,5655371997,56,Back,5655371999,152,,5655371993,13,,5655372001,285,,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801745747,700,4,2,79,53,dt4pinj0vw0t0cvz7za6mhmzy,0,78.6,42.7,2025-04-15T20:40:24.247Z,2025-04-16T03:11:43Z,5655372007,56,Center,5655372005,295,,5655372021,233,802,5655372011,286,,5655876959,178,,5655372003,13,,5655372009,152,,,,,c9e54hwefvwos94ri459uylbe,D. Svensson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801745891,803,1,2,80,24,agh9ifb2mw3ivjusgedj7c3fe,1,23.2,49.7,2025-04-15T20:40:55.822Z,2025-04-16T03:11:49Z,5655372853,5,,5655372869,1,,5655372859,56,Right,5655372861,140,82.1,5655372863,141,16.9,5655372857,152,,5655372865,212,65.7,5655372855,157,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,5655877111,178,,5655372867,213,,,,,,,,,,,5.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801745899,804,1,2,80,32,agh9ifb2mw3ivjusgedj7c3fe,0,88.2,18.8,2025-04-15T20:41:03.253Z,2025-04-16T03:12:00Z,5655372913,56,Center,5655372921,213,1.29,5655678535,72,,5655372919,212,23.9,5655877337,178,,5655678531,225,,5655678533,386,,5655372917,141,52.5,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,5655372909,2,,5655372915,140,,,,,,,,,,,94.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801745907,702,12,2,80,32,dt4pinj0vw0t0cvz7za6mhmzy,1,4.1,56.7,2025-04-15T20:41:03.964Z,2025-04-16T03:12:10Z,5655372955,141,75.2,5655372965,167,,5655372957,212,13.7,5655372959,213,1.97,5655877507,178,,5655372951,56,Back,5655372953,140,0,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801745909,703,6,2,80,34,dt4pinj0vw0t0cvz7za6mhmzy,0,1.4,64.8,2025-04-15T20:41:05.400Z,2025-04-16T03:12:14Z,5655373061,233,805,5655373027,73,,5655373025,56,Back,,,,,,,,,,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801745901,805,6,2,80,34,agh9ifb2mw3ivjusgedj7c3fe,1,98.6,35.2,2025-04-15T20:41:05.400Z,2025-04-16T03:12:14Z,5655372935,75,,5655373041,233,703,5655372933,56,Center,,,,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801746047,806,1,2,81,3,agh9ifb2mw3ivjusgedj7c3fe,0,99.5,0.5,2025-04-15T20:41:34.636Z,2025-04-16T03:12:18Z,5655373707,223,,5655373711,140,95.9,5655373713,141,34.7,5655373715,212,23.6,5655373703,6,,5655373701,2,,5655877691,178,,5655373717,213,1.73,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,5655373709,56,Center,5655679275,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801746061,704,12,2,81,4,dt4pinj0vw0t0cvz7za6mhmzy,1,3.2,60,2025-04-15T20:41:35.611Z,2025-04-16T03:12:23Z,5655373795,213,2.09,5655373787,56,Back,5655373813,167,,5655877775,178,,5655373791,141,71.6,5655373793,212,9.1,5655373789,140,0,,,,c9e54hwefvwos94ri459uylbe,D. Svensson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801746067,705,6,2,81,7,dt4pinj0vw0t0cvz7za6mhmzy,0,0.8,69.2,2025-04-15T20:41:38.301Z,2025-04-16T03:12:27Z,5655373837,56,Back,5655373897,233,807,5655373839,73,,,,,,,,,,,,,,,,,c9e54hwefvwos94ri459uylbe,D. Svensson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2801746053,807,6,2,81,7,agh9ifb2mw3ivjusgedj7c3fe,1,99.2,30.8,2025-04-15T20:41:38.301Z,2025-04-16T03:12:27Z,5655373861,233,705,5655373759,75,,5655373757,56,Center,,,,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801746133,808,1,2,81,15,agh9ifb2mw3ivjusgedj7c3fe,1,99.5,0.5,2025-04-15T20:41:47.053Z,2025-04-16T03:12:30Z,5655374145,213,2.87,5655374137,56,Right,5655374135,6,,5655374143,212,18.5,5655374139,140,82.5,5655374141,141,7.9,5655376381,189,,5655877909,178,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801746143,809,1,2,81,17,agh9ifb2mw3ivjusgedj7c3fe,1,82.5,7.9,2025-04-15T20:41:48.218Z,2025-04-16T03:12:36Z,5655374179,56,Right,5655877999,178,,5655374185,212,15.6,5655374187,213,3.05,5655374181,140,67.7,5655374183,141,10,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801746151,810,1,2,81,19,agh9ifb2mw3ivjusgedj7c3fe,1,67.7,10,2025-04-15T20:41:50.514Z,2025-04-16T03:12:39Z,5655374237,212,19.3,5655374235,141,7.3,5655374231,56,Right,5655374233,140,86,5655878041,178,,5655374239,213,6.19,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801746153,811,1,2,81,20,agh9ifb2mw3ivjusgedj7c3fe,1,85.9,7.4,2025-04-15T20:41:51.749Z,2025-04-16T03:12:44Z,5655374257,212,14.5,5655374255,141,13.7,5655374251,56,Right,5655878125,178,,5655374253,140,72.7,5655374259,213,2.84,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801746163,812,1,2,81,23,agh9ifb2mw3ivjusgedj7c3fe,1,74.9,13,2025-04-15T20:41:54.353Z,2025-04-16T03:12:46Z,5655374319,212,9.7,5655374313,56,Center,5655374321,213,1.88,5655374315,140,72.1,5655878169,178,,5655374317,141,26.6,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801746165,813,1,2,81,24,agh9ifb2mw3ivjusgedj7c3fe,1,72.1,26.6,2025-04-15T20:41:55.533Z,2025-04-16T03:12:49Z,5655374329,140,87.2,5655374331,141,12.8,5655374333,212,18.4,5655878199,178,,5655374335,213,5.75,5655374327,56,Right,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801746197,814,1,2,81,25,agh9ifb2mw3ivjusgedj7c3fe,0,87.2,12.7,2025-04-15T20:41:56.768Z,2025-04-16T03:12:53Z,5655374511,56,Center,5655374513,140,88.9,5655878241,178,,5655374519,213,1.51,5655680239,224,,5655374517,212,30.9,5655374515,141,58.1,5655374507,2,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,5655680241,20,,5655374509,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2801746811,753,61,2,81,26,dt4pinj0vw0t0cvz7za6mhmzy,1,8.8,46.6,2025-04-15T20:41:57.632Z,2025-04-16T03:13:12Z,5655878377,178,,5655378599,56,Back,5655878579,21,,,,,,,,,,,,,,,,,dqrzogrwznyks6whhfhq748ut,R. Bensebaini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
