id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/15/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/16/value,qualifier/18/value,qualifier/19/value,teamName
2798678907,841,1,2,84,59,agh9ifb2mw3ivjusgedj7c3fe,0,10.4,17.9,2025-04-09T20:42:57.235Z,2025-04-10T05:02:58Z,5638544811,213,0.36,5638544803,56,Back,5639061115,178,,5638544805,140,34,5638544809,212,26.4,5638544801,155,,5638544807,141,31.5,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798678913,651,44,2,85,1,dt4pinj0vw0t0cvz7za6mhmzy,1,61.2,68.6,2025-04-09T20:42:59.036Z,2025-04-10T07:37:18Z,5638544849,233,842,5638544823,56,Center,5638544825,286,,,,,,,,,,,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2798678909,842,44,2,85,1,agh9ifb2mw3ivjusgedj7c3fe,0,38.8,31.4,2025-04-09T20:42:59.037Z,2025-04-10T05:03:00Z,5638544815,56,Back,5638544861,233,651,5638544817,285,,,,,,,,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798678931,652,1,2,85,1,dt4pinj0vw0t0cvz7za6mhmzy,0,58.3,68.5,2025-04-09T20:42:59.182Z,2025-04-10T07:37:19Z,5639061135,388,,5638544961,212,0.5,5638544953,3,,5638544957,140,58.7,5638544959,141,68.1,5638544955,56,Center,5638544963,213,5.71,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2798726665,923,61,2,85,1,agh9ifb2mw3ivjusgedj7c3fe,1,38,32.6,2025-04-09T20:42:59.235Z,2025-04-10T05:03:16Z,5639061141,178,,5638811667,56,Back,,,,,,,,,,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798678919,843,1,2,85,2,agh9ifb2mw3ivjusgedj7c3fe,1,27.4,32.7,2025-04-09T20:43:00.382Z,2025-04-10T05:03:26Z,5638544871,141,42.7,5638544867,56,Back,5638544869,140,31.4,5638544875,213,1.02,5638544865,3,,5638544873,212,8,5639061183,178,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798678933,844,1,2,85,4,agh9ifb2mw3ivjusgedj7c3fe,1,31.4,42.7,2025-04-09T20:43:01.834Z,2025-04-10T05:03:30Z,5638544983,213,0.06,5639061193,178,,5638544977,140,45.4,5638544981,212,14.7,5638544979,141,44,5638544975,56,Back,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798678935,845,4,2,85,5,agh9ifb2mw3ivjusgedj7c3fe,1,42.2,38.5,2025-04-09T20:43:03.335Z,2025-04-10T05:03:34Z,5638544993,265,,5638545025,233,653,5638544987,13,,5638544991,152,,5638544989,56,Back,5638544995,286,,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798678937,653,4,2,85,5,dt4pinj0vw0t0cvz7za6mhmzy,0,57.8,61.5,2025-04-09T20:43:03.336Z,2025-04-10T05:03:34Z,5638545021,265,,5639061207,178,,5638545019,152,,5638545041,233,845,5638545015,13,,5638545017,56,Center,5638545023,285,,,,,7lai6ovwsl01gonutejt4mms5,E. Can,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2798679095,846,18,2,85,47,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-04-09T20:43:45.539Z,2025-04-10T05:03:42Z,5638545931,59,19,5638545927,41,,5638545953,55,847,5638545929,44,Forward,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798679097,847,19,2,85,47,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-04-09T20:43:45.540Z,2025-04-10T05:03:43Z,5638545941,44,Midfielder,5638545933,41,,5638545937,145,7,5638549187,292,6,5638549189,293,1,5638545943,55,846,5638545939,59,10,,,,308krssmz6irpfntht1ka78tm,Ansu Fati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798679685,875,40,2,85,48,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-04-09T20:43:46.175Z,2025-04-10T07:21:21Z,5638549377,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",5638549371,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5",5638549379,194,ezviixcyaaj162saxs2yl27s9,5638549369,30,"6ofu6yc2qwp5ii9cerdq1tk9h, cscn06kwqfzo09h0dc5ybt1pl, bzgh5psb1janz9y3btpswngbu, 4ggz7e009bq3yltc9o6mifbah, awsod0zmnrukk21d4882ji7e1, bkwxem45cf48k14euwqe7rs44, 2wl6h1rlrfnn2mr65vuo3t815, ezviixcyaaj162saxs2yl27s9, 2szgrzcosfeifh664tgt3mfvt, eb3ci3a120om80v80mobsus8a, 308krssmz6irpfntht1ka78tm, 4mxx1oxkiexm0ha34utcmb17t, 9s5uadkz3qy2nke745778dfys, 5kodjbsarkql4vhs126p2vhwq, 1av9mmv19jwvc4xdr0p9owyxh, 9f0jk3wgmlnnmnqrdkh4gnpt6, 8xjdsfk5u7wph4o7h1w45dses, 6l1y87tlepsvr83d8y2qifeqy",5638549375,130,8,5638549373,59,"25, 23, 3, 24, 4, 2, 11, 21, 7, 6, 10, 13, 31, 14, 15, 18, 32, 35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798681547,919,1,2,85,58,agh9ifb2mw3ivjusgedj7c3fe,1,43.4,37.1,2025-04-09T20:43:55.829Z,2025-04-10T05:03:45Z,5638559797,212,13.1,5638559791,56,Back,5638559837,189,,5638559853,152,,5638559799,213,2.99,5638559795,141,40,5639061231,178,,5638559851,5,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,5638559793,140,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798679141,848,1,2,86,0,agh9ifb2mw3ivjusgedj7c3fe,1,31,40.7,2025-04-09T20:43:58.397Z,2025-04-10T05:03:49Z,5639061239,178,,5638546207,141,69.4,5638559599,189,,5638546203,56,Back,5638546209,212,20.2,5638546211,213,1.83,5638546205,140,26,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798679145,849,1,2,86,2,agh9ifb2mw3ivjusgedj7c3fe,1,26.1,71.4,2025-04-09T20:44:00.088Z,2025-04-10T05:03:53Z,5638546233,212,16.1,5639061251,178,,5638546235,213,0.95,5638546229,140,35,5638546227,56,Back,5638546231,141,90.6,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798679149,850,1,2,86,4,agh9ifb2mw3ivjusgedj7c3fe,1,35,90.6,2025-04-09T20:44:02.738Z,2025-04-10T05:03:57Z,5638546277,141,94.4,5638546281,213,0.15,5639061259,178,,5638546279,212,17.5,5638546275,140,51.5,5638546273,56,Left,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798679183,851,1,2,86,6,agh9ifb2mw3ivjusgedj7c3fe,1,45.3,90.8,2025-04-09T20:44:04.739Z,2025-04-10T05:04:00Z,5639061267,178,,5638546475,140,52.2,5638546479,212,7.4,5638546473,56,Left,5638546477,141,88.3,5638546481,213,6.05,,,,,,,308krssmz6irpfntht1ka78tm,Ansu Fati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798679187,654,83,2,86,12,dt4pinj0vw0t0cvz7za6mhmzy,0,11.3,10.6,2025-04-09T20:44:09.992Z,2025-04-10T05:04:09Z,5638546633,399,4ggz7e009bq3yltc9o6mifbah,,,,,,,,,,,,,,,,,,,,,,emvi36y613e4lqlat3wfdih9l,S. Özcan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2798679205,852,1,2,86,15,agh9ifb2mw3ivjusgedj7c3fe,1,93.1,90.5,2025-04-09T20:44:13.138Z,2025-04-10T05:04:15Z,5638546605,140,88.1,5638546609,212,5.6,5638546607,141,93.5,5639061303,389,,5638546611,213,2.77,5638546603,56,Left,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798679209,853,3,2,86,17,agh9ifb2mw3ivjusgedj7c3fe,0,90,92.6,2025-04-09T20:44:15.292Z,2025-04-10T05:04:42Z,5638546625,56,Left,5638813983,465,,5638554853,286,,5639061359,178,,5638827373,233,655,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798679225,655,7,2,86,17,dt4pinj0vw0t0cvz7za6mhmzy,1,10,7.4,2025-04-09T20:44:15.389Z,2025-04-10T05:04:47Z,5638813601,385,,5638546707,56,Back,5638827347,233,853,5638546711,285,,5639061379,389,,5638546703,167,,,,,,,,emvi36y613e4lqlat3wfdih9l,S. Özcan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2798679227,656,5,2,86,18,dt4pinj0vw0t0cvz7za6mhmzy,0,10.2,-0.8,2025-04-09T20:44:16.797Z,2025-04-10T05:04:49Z,5638546717,347,,5638546715,56,Back,5638546977,233,854,,,,,,,,,,,,,,,,emvi36y613e4lqlat3wfdih9l,S. Özcan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2798679215,854,5,2,86,18,agh9ifb2mw3ivjusgedj7c3fe,1,89.8,100.8,2025-04-09T20:44:16.797Z,2025-04-10T05:04:50Z,5638546663,56,Left,5638546665,347,,5638546969,233,656,,,,,,,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798679287,855,1,2,86,29,agh9ifb2mw3ivjusgedj7c3fe,1,87.5,100,2025-04-09T20:44:27.193Z,2025-04-10T05:04:56Z,5638547035,56,Left,5638547039,141,92.7,5638547043,213,3.94,5638547031,107,,5638547037,140,82.5,5638547041,212,7.6,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798679293,856,1,2,86,29,agh9ifb2mw3ivjusgedj7c3fe,1,82.5,92.7,2025-04-09T20:44:27.738Z,2025-04-10T05:05:00Z,5638547081,140,85.7,5638547087,213,0.59,5638547085,212,4,5639061433,178,,5638547079,56,Left,5638547083,141,96,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798679323,858,50,2,86,35,agh9ifb2mw3ivjusgedj7c3fe,1,86.4,92.3,2025-04-09T20:44:33.344Z,2025-04-10T05:05:16Z,5638547261,286,,5638547301,233,657,5638547259,56,Left,,,,,,,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798679327,657,7,2,86,36,dt4pinj0vw0t0cvz7za6mhmzy,1,13.6,7.7,2025-04-09T20:44:34.793Z,2025-04-10T05:05:20Z,5638547277,285,,5639061461,178,,5638547291,233,858,5638547275,56,Back,5638814269,383,,,,,,,,,,,xuk3qlmk4985hs8ocjjd49ka,M. Beier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2798679309,857,43,2,86,36,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-04-09T20:44:34.807Z,2025-04-09T20:54:46Z,5638547205,56,Left,5638561225,144,61,,,,,,,,,,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798679329,658,49,2,86,37,dt4pinj0vw0t0cvz7za6mhmzy,1,14.9,15.1,2025-04-09T20:44:35.540Z,2025-04-10T05:05:26Z,,,,,,,,,,,,,,,,,,,,,,,,,xuk3qlmk4985hs8ocjjd49ka,M. Beier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2798679345,659,1,2,86,37,dt4pinj0vw0t0cvz7za6mhmzy,1,14.9,15.1,2025-04-09T20:44:35.739Z,2025-04-10T05:05:31Z,5638547391,56,Back,5638547397,212,7.5,5638547399,213,2.74,5638547395,141,19.4,5639061477,178,,5638547393,140,8.3,,,,,,,xuk3qlmk4985hs8ocjjd49ka,M. Beier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2798679355,660,1,2,86,39,dt4pinj0vw0t0cvz7za6mhmzy,0,8.3,19.4,2025-04-09T20:44:37.139Z,2025-04-10T05:05:34Z,5638547443,56,Back,5638547453,1,,5638547449,212,38.2,5638547445,140,44.7,5638547451,213,0.04,5638547447,141,21.4,5638814455,155,,5639061493,178,,4vy3j1o829f561jf4fqum7ob9,N. Süle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2798679351,859,49,2,86,42,agh9ifb2mw3ivjusgedj7c3fe,1,54,82,2025-04-09T20:44:40.579Z,2025-04-10T07:20:35Z,,,,,,,,,,,,,,,,,,,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798679381,860,1,2,86,46,agh9ifb2mw3ivjusgedj7c3fe,1,39.6,73,2025-04-09T20:44:44.092Z,2025-04-10T05:05:55Z,5638547593,141,84.1,5638547591,140,42.5,5638547597,213,1.19,5639061535,178,,5638547595,212,8.1,5638547589,56,Back,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798679401,861,1,2,86,50,agh9ifb2mw3ivjusgedj7c3fe,1,42.9,84.8,2025-04-09T20:44:47.995Z,2025-04-10T05:05:59Z,5638547721,56,Back,5638547731,213,4.44,5638547727,141,59.6,5638547729,212,17.8,5638547723,140,38.3,5639061553,178,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798679431,862,1,2,86,52,agh9ifb2mw3ivjusgedj7c3fe,1,34.5,48.8,2025-04-09T20:44:50.593Z,2025-04-10T05:06:01Z,5638547903,213,4.89,5638547901,212,18,5638547899,141,22.8,5638547895,56,Back,5639061557,178,,5638547897,140,37.6,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798679453,863,1,2,86,55,agh9ifb2mw3ivjusgedj7c3fe,1,35.9,24.1,2025-04-09T20:44:53.794Z,2025-04-10T05:06:08Z,5638548007,56,Back,5638548013,212,32,5638548009,140,10.9,5638548015,213,2.53,5639061573,178,,5638548011,141,51,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798679463,864,1,2,86,59,agh9ifb2mw3ivjusgedj7c3fe,1,10.1,55.5,2025-04-09T20:44:57.441Z,2025-04-10T05:06:13Z,5638548063,140,15.4,5638548065,141,87.4,5638548069,213,1.32,5639061595,178,,5638548061,56,Back,5638548067,212,22.4,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798679473,865,1,2,87,1,agh9ifb2mw3ivjusgedj7c3fe,1,15.5,88,2025-04-09T20:44:59.746Z,2025-04-10T05:06:15Z,5638548173,141,82.7,5639061607,178,,5638548171,140,33.9,5638548177,213,6.1,5638548169,56,Back,5638548175,212,19.7,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798679477,866,1,2,87,4,agh9ifb2mw3ivjusgedj7c3fe,1,31.7,86.2,2025-04-09T20:45:02.694Z,2025-04-10T05:06:18Z,5639061611,178,,5638548197,56,Back,5638548203,212,8.3,5638548199,140,26.7,5638548201,141,95.7,5638548205,213,2.25,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798679479,867,3,2,87,6,agh9ifb2mw3ivjusgedj7c3fe,0,31.9,89.4,2025-04-09T20:45:04.344Z,2025-04-10T05:06:23Z,5638548211,56,Back,5638814703,464,,5638548237,233,661,5638548213,285,,5639061629,178,,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798679481,661,7,2,87,6,dt4pinj0vw0t0cvz7za6mhmzy,1,68.1,10.6,2025-04-09T20:45:04.592Z,2025-04-10T05:06:25Z,5638814731,383,,5638548235,286,,5638548231,233,867,5639061635,178,,5638548227,56,Right,,,,,,,,,,7lai6ovwsl01gonutejt4mms5,E. Can,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2798681993,920,51,2,87,7,agh9ifb2mw3ivjusgedj7c3fe,1,33.2,90.6,2025-04-09T20:45:04.941Z,2025-04-10T05:06:28Z,5638562381,169,666,,,,,,,,,,,,,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798679483,662,49,2,87,7,dt4pinj0vw0t0cvz7za6mhmzy,1,66.3,14,2025-04-09T20:45:05.695Z,2025-04-10T05:06:36Z,,,,,,,,,,,,,,,,,,,,,,,,,7lai6ovwsl01gonutejt4mms5,E. Can,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2798679491,663,1,2,87,8,dt4pinj0vw0t0cvz7za6mhmzy,1,66.3,14,2025-04-09T20:45:05.892Z,2025-04-10T05:06:38Z,5638548253,56,Center,5638548255,140,73.2,5638548259,212,14.7,5638548257,141,32.8,5638548261,213,1.06,5639061685,178,,,,,,,,7lai6ovwsl01gonutejt4mms5,E. Can,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2798679493,664,1,2,87,11,dt4pinj0vw0t0cvz7za6mhmzy,1,72.9,31,2025-04-09T20:45:08.948Z,2025-04-10T05:06:40Z,5638548271,140,92.6,5638548277,213,6.22,5638548269,56,Center,5638548275,212,20.7,5639061693,178,,5638548273,141,29,,,,,,,bmrdtenqr84jt4gmw6i7wez11,S. Guirassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2798679497,665,1,2,87,12,dt4pinj0vw0t0cvz7za6mhmzy,1,94.1,29,2025-04-09T20:45:10.296Z,2025-04-10T05:06:44Z,5638548321,213,1.89,5638560545,195,,5638548319,212,15.5,5638548885,210,15,5638548317,141,50.6,5639061697,178,,5638548313,56,Center,5638548315,140,89.4,xuk3qlmk4985hs8ocjjd49ka,M. Beier,5638548887,154,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2798679499,666,15,2,87,13,dt4pinj0vw0t0cvz7za6mhmzy,1,89.4,50.6,2025-04-09T20:45:11.092Z,2025-04-10T05:06:51Z,5638548665,20,,5639061703,178,,5638548907,147,50.9,5638548899,102,51.5,5638548333,56,Center,5638548901,103,19,5638548893,154,,5638548669,82,,2we9yak4ipkr1ljigj20puv6y,G. Reyna,5638548911,231,50,5638548895,55,5639061641,468,5638815429,214,,5638548329,22,,920,5638548915,233,5638548891,29,,665,868,,5638548909,230,5638548903,328,5638548331,17,,98.9,,5638548889,78,5638548905,146,,,,,,92.8,Borussia Dortmund
2798679501,868,10,2,87,13,agh9ifb2mw3ivjusgedj7c3fe,1,8.4,50.3,2025-04-09T20:45:11.246Z,2025-04-10T05:07:02Z,5638548345,94,,5639061727,178,,5638548347,56,Back,5638548919,233,666,,,,,,,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798679505,667,15,2,87,14,dt4pinj0vw0t0cvz7za6mhmzy,1,87.7,57.8,2025-04-09T20:45:12.541Z,2025-04-10T05:07:16Z,5638548357,56,Center,5638549647,147,55.1,5638549641,328,,5639061755,178,,5638549637,102,51.2,5638549645,146,92.8,5638549651,231,52,5638549405,72,,f4qcgzveslklfi8601tep77x1,J. Brandt,5638549635,78,,5638815637,108,5638549643,458,5638549681,233,869,5638549649,230,,,5638548355,17,5638549409,82,96.2,,,,5638549639,103,5638548353,22,,,,19,,,,,,,,,,,,Borussia Dortmund
2798679503,869,10,2,87,14,agh9ifb2mw3ivjusgedj7c3fe,1,7.2,44.9,2025-04-09T20:45:12.796Z,2025-04-10T05:07:22Z,5639061773,178,,5638549685,233,667,5638548349,94,,5638548351,56,Back,,,,,,,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798679511,668,45,2,87,18,dt4pinj0vw0t0cvz7za6mhmzy,0,72.1,65,2025-04-09T20:45:15.995Z,2025-04-10T05:07:32Z,5638548391,56,Center,5638548421,233,870,5638548393,286,,,,,,,,,,,,,,,,,e2w5cj66plnx3kuhnehgswsus,J. Duranville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2798679507,870,3,2,87,18,agh9ifb2mw3ivjusgedj7c3fe,1,27.9,35,2025-04-09T20:45:15.995Z,2025-04-10T05:07:32Z,5638548373,285,,5639061785,178,,5638815909,464,,5638548415,233,668,5638548371,56,Back,,,,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798679513,871,49,2,87,19,agh9ifb2mw3ivjusgedj7c3fe,1,26.2,36,2025-04-09T20:45:17.096Z,2025-04-10T05:07:36Z,,,,,,,,,,,,,,,,,,,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798679519,872,1,2,87,19,agh9ifb2mw3ivjusgedj7c3fe,1,25.9,33.6,2025-04-09T20:45:17.348Z,2025-04-10T05:07:39Z,5638548441,212,14.1,5638548437,140,25.9,5638548443,213,4.71,5639061797,178,,5638548435,56,Back,5638548439,141,12.9,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798679525,873,1,2,87,22,agh9ifb2mw3ivjusgedj7c3fe,1,26.7,10.1,2025-04-09T20:45:20.146Z,2025-04-10T05:07:42Z,5639061801,178,,5638548477,141,6.1,5638548481,213,6.11,5638548479,212,15.9,5638548475,140,41.6,5638548473,56,Back,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798679533,874,1,2,87,24,agh9ifb2mw3ivjusgedj7c3fe,0,41.6,6.1,2025-04-09T20:45:22.593Z,2025-04-10T05:07:47Z,5638548527,141,53.1,5638548521,155,,5638548531,213,0.95,5638548525,140,63.2,5638548529,212,39.2,5639061811,178,,5638548533,1,,5638548523,56,Center,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2798679539,669,1,2,87,27,dt4pinj0vw0t0cvz7za6mhmzy,1,31.9,46.3,2025-04-09T20:45:25.099Z,2025-04-10T05:07:51Z,5638548557,140,32.6,5638548555,56,Back,5638548559,141,12.8,5638548563,213,4.74,5639061827,388,,5638548561,212,22.8,5638548553,3,,,,,7lai6ovwsl01gonutejt4mms5,E. Can,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2798679543,670,49,2,87,30,dt4pinj0vw0t0cvz7za6mhmzy,1,32.6,12.8,2025-04-09T20:45:28.443Z,2025-04-10T05:08:03Z,,,,,,,,,,,,,,,,,,,,,,,,,4vy3j1o829f561jf4fqum7ob9,N. Süle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
2798679553,671,1,2,87,31,dt4pinj0vw0t0cvz7za6mhmzy,1,31,15.1,2025-04-09T20:45:29.696Z,2025-04-10T05:08:06Z,5638548639,140,27.1,5638548643,212,13,5638548637,56,Back,5638548645,213,1.89,5639061865,178,,5638548641,141,33.2,,,,,,,4vy3j1o829f561jf4fqum7ob9,N. Süle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Borussia Dortmund
