id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/18/value,assist,teamName
2784391775,741,61,2,79,45,agh9ifb2mw3ivjusgedj7c3fe,1,46.9,46.4,2025-03-05T21:44:24.590Z,2025-03-06T01:31:11Z,5560148799,56,Back,,,,,,,,,,,,,,,,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784391777,742,50,2,79,49,agh9ifb2mw3ivjusgedj7c3fe,1,47.9,60.3,2025-03-05T21:44:27.805Z,2025-03-06T01:31:20Z,5560148813,286,,5560148811,56,Back,5560148863,233,736,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784391781,736,7,2,79,49,9ldqu49smv1xg2va0n2cy28zl,1,52.1,39.7,2025-03-05T21:44:27.806Z,2025-03-06T01:31:19Z,5560148857,233,742,5560148847,285,,5560415361,385,,5560148843,56,Center,,,,,,,,,,,,,7sd87ylfbtgwgpb70hf68cel1,V. Pavlidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2784391779,743,43,2,79,49,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-03-05T21:44:28.421Z,2025-03-06T01:31:30Z,5560415401,144,61,5560148815,56,Back,,,,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784391787,737,49,2,79,50,9ldqu49smv1xg2va0n2cy28zl,1,58,29.3,2025-03-05T21:44:29.066Z,2025-03-06T01:31:33Z,,,,,,,,,,,,,,,,,,,,,,,,,82o91md3nn11eckmgy749ewpg,João Rêgo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2784439393,856,83,2,79,55,agh9ifb2mw3ivjusgedj7c3fe,1,15.3,94.8,2025-03-05T21:44:34.539Z,2025-03-06T01:31:51Z,5560415449,399,82o91md3nn11eckmgy749ewpg,,,,,,,,,,,,,,,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784391793,738,61,2,79,56,9ldqu49smv1xg2va0n2cy28zl,0,83.8,3.5,2025-03-05T21:44:35.403Z,2025-03-06T01:31:59Z,5560148899,56,Right,,,,,,,,,,,,,,,,,,,,,,82o91md3nn11eckmgy749ewpg,João Rêgo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2784391795,744,61,2,79,57,agh9ifb2mw3ivjusgedj7c3fe,1,14.1,91.6,2025-03-05T21:44:36.197Z,2025-03-06T01:32:01Z,5560148905,56,Back,,,,,,,,,,,,,,,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784391799,745,1,2,79,58,agh9ifb2mw3ivjusgedj7c3fe,1,10.1,91.8,2025-03-05T21:44:37.093Z,2025-03-06T01:32:10Z,5560148925,140,10.7,5560148929,212,3.1,5560148931,213,4.92,5560148923,56,Back,5560148927,141,87.3,,,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784391801,746,49,2,79,59,agh9ifb2mw3ivjusgedj7c3fe,1,12.2,87.3,2025-03-05T21:44:38.358Z,2025-03-06T01:32:14Z,,,,,,,,,,,,,,,,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784391803,747,1,2,80,0,agh9ifb2mw3ivjusgedj7c3fe,1,16.9,93,2025-03-05T21:44:39.597Z,2025-03-06T01:32:21Z,5560148947,141,94.2,5560148951,213,3,5560148949,212,5.7,5560148945,140,11.5,5560148943,56,Back,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784391809,748,1,2,80,1,agh9ifb2mw3ivjusgedj7c3fe,1,11.5,94.2,2025-03-05T21:44:40.244Z,2025-03-06T01:32:25Z,5560148985,212,7.6,5560148981,140,10.3,5560148983,141,83.2,5560148987,213,4.55,5560148979,56,Back,,,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784391811,749,1,2,80,3,agh9ifb2mw3ivjusgedj7c3fe,0,15.1,72.8,2025-03-05T21:44:42.318Z,2025-03-06T01:32:35Z,5560149005,155,,5560149009,140,49.4,5560149007,56,Back,5560149013,212,36.6,5560149015,213,0.18,5560149017,1,,5560149011,141,82.6,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784391813,739,1,2,80,5,9ldqu49smv1xg2va0n2cy28zl,1,50.3,14.3,2025-03-05T21:44:44.498Z,2025-03-06T01:32:37Z,5560149035,212,4.3,5560149029,56,Right,5560149031,140,54.4,5560149033,141,13.9,5560149037,213,6.22,5560149027,3,,,,,,,,2p86mzr8qnu9iy01fusvovf56,António Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2784391815,740,49,2,80,7,9ldqu49smv1xg2va0n2cy28zl,1,56.7,13.9,2025-03-05T21:44:45.980Z,2025-03-06T01:32:39Z,,,,,,,,,,,,,,,,,,,,,,,,,5i2tc06romjqx7a7wlu1iye7e,S. Dahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2784391817,741,1,2,80,8,9ldqu49smv1xg2va0n2cy28zl,1,55.7,14.1,2025-03-05T21:44:47.250Z,2025-03-06T01:32:46Z,5560149043,140,38,5560149045,141,48.7,5560149049,213,2.24,5560149041,56,Back,5560149047,212,30,,,,,,,,,,5i2tc06romjqx7a7wlu1iye7e,S. Dahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2784391819,742,1,2,80,10,9ldqu49smv1xg2va0n2cy28zl,1,44.8,57.1,2025-03-05T21:44:49.114Z,2025-03-05T21:44:54Z,5560149069,56,Center,5560149077,213,5.8,5560149073,141,47.6,5560149071,140,56.5,5560149075,212,13.9,,,,,,,,,,x32fbvwwxkda9ruezw67b3dh,N. Otamendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2784391835,743,1,2,80,15,9ldqu49smv1xg2va0n2cy28zl,1,66.5,68.9,2025-03-05T21:44:54.250Z,2025-03-05T21:45:01Z,5560149153,141,91.2,5560149151,140,86.3,5560149157,213,0.63,5560149155,212,25.7,5560149149,56,Left,,,,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2784391841,744,1,2,80,22,9ldqu49smv1xg2va0n2cy28zl,1,77.9,74.5,2025-03-05T21:45:01.218Z,2025-03-05T21:45:03Z,5560149185,213,0.8,5560149181,141,90.3,5560149177,56,Left,5560149183,212,14.9,5560149179,140,87.8,,,,,,,,,,a4kw8u4dqsslfwe1ux08lbmc,Álvaro Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2784391843,745,1,2,80,24,9ldqu49smv1xg2va0n2cy28zl,0,88.9,85.2,2025-03-05T21:45:03.602Z,2025-03-06T01:32:56Z,5560149203,213,4.96,5560415673,72,,5560149193,155,,5560415671,224,,5560149201,212,34,5560149195,56,Center,5560149199,141,36.6,5560149191,2,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,5560149205,1,,5560149197,140,96.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2784391847,750,12,2,80,27,agh9ifb2mw3ivjusgedj7c3fe,1,3.7,63.4,2025-03-05T21:45:05.949Z,2025-03-06T01:33:03Z,5560149215,213,2.58,5560149219,15,,5560149211,141,68.4,5560149221,167,,5560149209,140,0,5560149207,56,Back,5560149213,212,6.4,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784391845,746,6,2,80,28,9ldqu49smv1xg2va0n2cy28zl,1,99.7,33.4,2025-03-05T21:45:06.930Z,2025-03-06T01:33:05Z,5560149225,56,Center,5560149227,75,,5560149233,233,751,,,,,,,,,,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2784391849,751,6,2,80,28,agh9ifb2mw3ivjusgedj7c3fe,0,0.3,66.6,2025-03-05T21:45:06.930Z,2025-03-06T01:45:35Z,5560149229,56,Back,5560149231,73,,5560149237,233,746,,,,,,,,,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784391885,748,1,2,80,50,9ldqu49smv1xg2va0n2cy28zl,0,99.6,0.5,2025-03-05T21:45:28.877Z,2025-03-06T01:33:30Z,5560149427,155,,5560149433,140,96.6,5560415729,72,,5560149429,223,,5560149425,6,,5560149437,212,29.2,5560149423,2,,5560149431,56,Center,5i2tc06romjqx7a7wlu1iye7e,S. Dahl,,5560149439,213,1.68,5560149435,141,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2784391987,768,12,2,80,52,agh9ifb2mw3ivjusgedj7c3fe,1,3.1,58.3,2025-03-05T21:45:31.285Z,2025-03-06T01:33:37Z,5560150053,140,5.8,5560150061,15,,5560150051,56,Back,5560150057,212,10.4,5560150055,141,43.6,5560150059,213,4.99,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784391985,767,43,2,80,53,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-03-05T21:45:31.793Z,2025-03-06T01:33:24Z,5560150047,56,Back,5560415827,144,44,5560150135,233,756,5560150049,285,0,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784391991,756,43,2,80,53,9ldqu49smv1xg2va0n2cy28zl,1,0,0,2025-03-05T21:45:31.794Z,2025-03-06T01:33:26Z,5560415831,144,44,5560150081,286,0,5560150079,56,Center,,,,,,,,,,,,,,,,x32fbvwwxkda9ruezw67b3dh,N. Otamendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2784391895,753,12,2,80,53,agh9ifb2mw3ivjusgedj7c3fe,1,7.5,41.5,2025-03-05T21:45:32.277Z,2025-03-06T01:33:43Z,5560149491,56,Back,5560149493,140,14.7,5560149497,212,17.9,5560149495,141,65.4,5560149499,213,1.14,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784391899,754,1,2,80,55,agh9ifb2mw3ivjusgedj7c3fe,1,14.7,66,2025-03-05T21:45:34.424Z,2025-03-06T01:33:48Z,5560149503,3,,5560149511,212,18.5,5560149513,213,6,5560149507,140,31.6,5560149505,56,Back,5560149509,141,58.5,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784391901,755,49,2,80,58,agh9ifb2mw3ivjusgedj7c3fe,1,35.5,63,2025-03-05T21:45:37.022Z,2025-03-06T01:33:51Z,,,,,,,,,,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784391915,756,1,2,81,8,agh9ifb2mw3ivjusgedj7c3fe,1,74.3,73.1,2025-03-05T21:45:47.166Z,2025-03-05T21:45:49Z,5560149601,140,66.6,5560149599,56,Center,5560149603,141,56,5560149607,213,4.1,5560149605,212,14.2,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784391917,757,1,2,81,10,agh9ifb2mw3ivjusgedj7c3fe,1,68.9,52.7,2025-03-05T21:45:49.469Z,2025-03-05T21:45:50Z,5560149619,141,31.7,5560149621,212,15.5,5560149615,56,Center,5560149623,213,5.11,5560149617,140,74.6,,,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784391925,758,1,2,81,12,agh9ifb2mw3ivjusgedj7c3fe,1,74.6,31.7,2025-03-05T21:45:50.733Z,2025-03-05T21:45:53Z,5560149679,56,Center,5560149687,213,3.28,5560149681,140,61.1,5560149683,141,28.7,5560149685,212,14.3,,,,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784391929,759,1,2,81,14,agh9ifb2mw3ivjusgedj7c3fe,1,61,28.6,2025-03-05T21:45:53.644Z,2025-03-05T21:45:55Z,5560149705,213,2.91,5560149699,140,46.2,5560149697,56,Back,5560149701,141,34,5560149703,212,16,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784391935,760,1,2,81,16,agh9ifb2mw3ivjusgedj7c3fe,1,46.2,34,2025-03-05T21:45:55.373Z,2025-03-05T21:45:58Z,5560149723,140,45.9,5560149727,212,19.9,5560149721,56,Back,5560149729,213,1.59,5560149725,141,63.2,,,,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784391937,761,1,2,81,19,agh9ifb2mw3ivjusgedj7c3fe,1,54.1,66.6,2025-03-05T21:45:58.589Z,2025-03-05T21:46:01Z,5560149737,140,54.7,5560149743,213,1.53,5560149735,56,Left,5560149741,212,14.8,5560149739,141,88.4,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784391941,762,1,2,81,23,agh9ifb2mw3ivjusgedj7c3fe,1,55.7,83,2025-03-05T21:46:01.726Z,2025-03-05T21:46:06Z,5560149785,56,Center,5560149793,213,5.3,5560149791,212,18.6,5560149789,141,60.2,5560149787,140,65.5,,,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784391943,763,3,2,81,27,agh9ifb2mw3ivjusgedj7c3fe,0,76.6,58.1,2025-03-05T21:46:06.717Z,2025-03-06T01:33:58Z,5560149799,286,,5560149797,56,Center,5560416055,465,,5560149809,233,749,,,,,,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784391945,749,7,2,81,27,9ldqu49smv1xg2va0n2cy28zl,1,23.4,41.9,2025-03-05T21:46:06.718Z,2025-03-06T01:34:00Z,5560149801,56,Back,5560149803,285,,5560149805,233,763,5560416059,383,,,,,,,,,,,,,,x32fbvwwxkda9ruezw67b3dh,N. Otamendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2784391947,750,49,2,81,29,9ldqu49smv1xg2va0n2cy28zl,1,24.7,29.7,2025-03-05T21:46:07.858Z,2025-03-06T01:34:01Z,,,,,,,,,,,,,,,,,,,,,,,,,x32fbvwwxkda9ruezw67b3dh,N. Otamendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2784391951,751,1,2,81,29,9ldqu49smv1xg2va0n2cy28zl,1,24.7,29.7,2025-03-05T21:46:08.146Z,2025-03-06T01:34:05Z,5560149841,213,0.98,5560149835,140,31.5,5560149839,212,12.8,5560149837,141,45.3,5560149833,56,Back,,,,,,,,,,x32fbvwwxkda9ruezw67b3dh,N. Otamendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2784391953,752,1,2,81,30,9ldqu49smv1xg2va0n2cy28zl,1,31.7,45.9,2025-03-05T21:46:09.633Z,2025-03-06T01:34:07Z,5560149853,213,5,5560149845,56,Back,5560149849,141,35.1,5560149851,212,7.7,5560149847,140,33.8,,,,,,,,,,2z9h8lozjzxk4ah6ysho9hotl,K. Aktürkoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2784391957,753,1,2,81,32,9ldqu49smv1xg2va0n2cy28zl,1,33.8,34.2,2025-03-05T21:46:11.203Z,2025-03-06T01:34:11Z,5560149869,212,11.3,5560149871,213,1.5,5560149865,140,34.6,5560149867,141,50.8,5560149863,56,Back,,,,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2784391959,754,1,2,81,35,9ldqu49smv1xg2va0n2cy28zl,1,35.3,61.1,2025-03-05T21:46:14.426Z,2025-03-05T21:46:16Z,5560149877,140,36.3,5560149883,213,1.48,5560149875,56,Back,5560149881,212,12.1,5560149879,141,78.9,,,,,,,,,,2z9h8lozjzxk4ah6ysho9hotl,K. Aktürkoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2784391965,755,2,2,81,39,9ldqu49smv1xg2va0n2cy28zl,1,45.9,75.2,2025-03-05T21:46:17.985Z,2025-03-06T01:34:20Z,5560149931,56,Center,5560149933,140,71.7,5560149935,141,35.4,5560149941,1,,5560149981,7,97mmzzi3dwdos6jtj2m05w4ph,,,,,,,,,,a4kw8u4dqsslfwe1ux08lbmc,Álvaro Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2784391973,766,55,2,81,39,agh9ifb2mw3ivjusgedj7c3fe,1,29.9,57.3,2025-03-05T21:46:17.986Z,2025-03-06T01:34:24Z,,,,,,,,,,,,,,,,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784391963,764,43,2,81,45,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-03-05T21:46:24.653Z,2025-03-05T21:46:31Z,5560149927,285,0,5560149925,56,Back,5560149975,144,7,,,,,,,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784392089,757,18,2,83,22,9ldqu49smv1xg2va0n2cy28zl,1,0,0,2025-03-05T21:48:01.032Z,2025-03-05T21:48:15Z,5560150643,55,758,5560150617,42,,5560150621,59,14,5560150619,44,Forward,,,,,,,,,,,,,7sd87ylfbtgwgpb70hf68cel1,V. Pavlidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2784392091,758,19,2,83,22,9ldqu49smv1xg2va0n2cy28zl,1,0,0,2025-03-05T21:48:01.033Z,2025-03-05T21:48:16Z,5560150629,59,9,5560150635,44,Forward,5560150637,55,757,5560150627,145,9,5560150623,42,,5560150631,292,9,5560150633,293,1,,,,4mk6bbc9a8rhtmk8f4jj6onvt,Arthur Cabral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2784392101,759,18,2,83,24,9ldqu49smv1xg2va0n2cy28zl,1,0,0,2025-03-05T21:48:03.402Z,2025-03-06T01:35:21Z,5560150693,42,,5560150717,55,760,5560150697,59,10,5560150695,44,Midfielder,,,,,,,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2784392103,760,19,2,83,24,9ldqu49smv1xg2va0n2cy28zl,1,0,0,2025-03-05T21:48:03.403Z,2025-03-06T01:35:22Z,5560150707,292,7,5560150713,55,759,5560150709,293,3,5560150699,42,,5560150705,59,85,5560150711,44,Midfielder,5560150703,145,8,,,,2ub88jcc3vku6mrnt5fb3oyqd,Renato Sanches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2784392115,769,1,2,83,39,agh9ifb2mw3ivjusgedj7c3fe,0,29,53.9,2025-03-05T21:48:17.838Z,2025-03-05T21:48:23Z,5560150801,1,,5560150799,213,5.86,5560150787,157,,5560150795,141,24.8,5560150785,5,,5560150797,212,48.4,5560150789,241,,5560150791,56,Center,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,5560150793,140,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784392121,761,44,2,83,43,9ldqu49smv1xg2va0n2cy28zl,1,28.5,72.2,2025-03-05T21:48:22.219Z,2025-03-05T22:00:50Z,5560150815,233,770,5560150811,56,Back,5560150813,285,,,,,,,,,,,,,,,,,x32fbvwwxkda9ruezw67b3dh,N. Otamendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2784392117,770,44,2,83,43,agh9ifb2mw3ivjusgedj7c3fe,0,71.5,27.8,2025-03-05T21:48:22.220Z,2025-03-05T22:00:50Z,5560150819,233,761,5560150805,56,Center,5560150807,286,,,,,,,,,,,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784392123,762,12,2,83,44,9ldqu49smv1xg2va0n2cy28zl,1,28.3,69.8,2025-03-05T21:48:23.137Z,2025-03-05T21:49:28Z,5560150829,212,17.2,5560150825,140,37.3,5560150827,141,91,5560150833,15,,5560150823,56,Back,5560150831,213,0.99,,,,,,,x32fbvwwxkda9ruezw67b3dh,N. Otamendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2784392239,774,3,2,83,47,9ldqu49smv1xg2va0n2cy28zl,0,39.6,94.6,2025-03-05T21:48:25.816Z,2025-03-06T01:35:30Z,5560417119,465,,5560151467,286,,5560151465,56,Back,5560151557,233,771,,,,,,,,,,,,,2z9h8lozjzxk4ah6ysho9hotl,K. Aktürkoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2784392129,771,7,2,83,47,agh9ifb2mw3ivjusgedj7c3fe,1,60.4,5.4,2025-03-05T21:48:25.817Z,2025-03-06T01:35:32Z,5560417155,385,,5560151331,285,,5560151553,233,774,5560150853,56,Right,,,,,,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784392133,772,1,2,83,48,agh9ifb2mw3ivjusgedj7c3fe,0,55,10.7,2025-03-05T21:48:27.413Z,2025-03-06T01:35:34Z,5560150869,212,15,5560150865,140,69.1,5560150871,213,0.16,5560150867,141,14.2,5560150861,157,,5560150873,1,,5560150863,56,Right,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2784392135,763,1,2,83,49,9ldqu49smv1xg2va0n2cy28zl,1,28.7,75.7,2025-03-05T21:48:28.553Z,2025-03-05T21:48:29Z,5560150877,140,32.4,5560150879,141,89.4,5560150883,213,1.18,5560150875,56,Back,5560150881,212,10.1,,,,,,,,,,4dh4ws8ehn6uywozt6ygczs2d,F. Aursnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2784392137,764,49,2,83,50,9ldqu49smv1xg2va0n2cy28zl,1,32.4,89.1,2025-03-05T21:48:29.713Z,2025-03-05T22:04:28Z,,,,,,,,,,,,,,,,,,,,,,,,,2ub88jcc3vku6mrnt5fb3oyqd,Renato Sanches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2784392139,765,1,2,83,51,9ldqu49smv1xg2va0n2cy28zl,1,31.4,87,2025-03-05T21:48:30.273Z,2025-03-05T21:48:32Z,5560150897,140,26.5,5560150901,212,8.9,5560150899,141,76.3,5560150895,56,Back,5560150903,213,4.1,,,,,,,,,,2ub88jcc3vku6mrnt5fb3oyqd,Renato Sanches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2784392141,766,1,2,83,53,9ldqu49smv1xg2va0n2cy28zl,1,25.6,79.5,2025-03-05T21:48:31.769Z,2025-03-05T21:48:32Z,5560150915,140,31.9,5560150923,212,7.4,5560150919,141,74.5,5560150925,213,5.81,5560150911,56,Back,,,,,,,,,,a4kw8u4dqsslfwe1ux08lbmc,Álvaro Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2784392145,767,1,2,83,54,9ldqu49smv1xg2va0n2cy28zl,1,32.2,74.5,2025-03-05T21:48:32.753Z,2025-03-05T21:48:33Z,5560150937,140,27.9,5560150941,212,6.9,5560150943,213,2.28,5560150935,56,Back,5560150939,141,82.2,,,,,,,,,,4dh4ws8ehn6uywozt6ygczs2d,F. Aursnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2784392157,768,1,2,83,54,9ldqu49smv1xg2va0n2cy28zl,1,27.4,83.1,2025-03-05T21:48:33.625Z,2025-03-05T21:48:41Z,5560150993,56,Back,5560150997,141,93.9,5560151001,213,0.72,5560150999,212,11.2,5560150995,140,35.4,,,,,,,,,,a4kw8u4dqsslfwe1ux08lbmc,Álvaro Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benfica
2784392155,773,83,2,84,1,agh9ifb2mw3ivjusgedj7c3fe,0,56.6,26.9,2025-03-05T21:48:40.052Z,2025-03-05T21:48:44Z,5560151041,399,2ub88jcc3vku6mrnt5fb3oyqd,,,,,,,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
