id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/14/value,qualifier/9/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value,teamName
2722574431,27,61,1,2,56,4t4hod56fsj7utpjdor8so5q6,0,64.5,60.9,2024-09-19T19:04:02.806Z,2024-09-20T03:27:55Z,5223895779,178,,5223895777,21,,5223409981,56,Center,,,,,,,,,,,,,,,,8eq4c5cotvem9ae9uzb2yezo4,L. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722574433,32,1,1,2,57,agh9ifb2mw3ivjusgedj7c3fe,1,36.8,45.1,2024-09-19T19:04:04.255Z,2024-09-20T03:28:01Z,5223409993,213,4.01,5223409991,212,5.5,5223409985,56,Back,5223409987,140,33.4,5223409989,141,38.9,5223895811,388,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric Garcia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722574437,33,1,1,2,58,agh9ifb2mw3ivjusgedj7c3fe,1,33.4,38.9,2024-09-19T19:04:04.912Z,2024-09-20T03:28:07Z,5223410019,212,9,5223410017,141,38.9,5223410013,56,Back,5223895841,388,,5223410015,140,42,5223443029,155,,5223410021,213,0,,,,3hht0os2uzu234yq550i3fbe2,Marc Casado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722574439,34,49,1,2,59,agh9ifb2mw3ivjusgedj7c3fe,1,42,38.9,2024-09-19T19:04:05.915Z,2024-09-20T03:28:11Z,,,,,,,,,,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722574443,35,3,1,3,0,agh9ifb2mw3ivjusgedj7c3fe,0,41.8,36.4,2024-09-19T19:04:07.203Z,2024-09-20T03:28:17Z,5223573301,465,,5223410127,233,28,5223410077,286,,5223895879,178,,5223410075,56,Back,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722574445,28,7,1,3,0,4t4hod56fsj7utpjdor8so5q6,1,58.2,63.6,2024-09-19T19:04:07.399Z,2024-09-20T03:28:21Z,5223410089,56,Center,5223573343,385,,5223410087,167,,5223895887,178,,5223410091,285,,5223410105,233,35,,,,,,,2jc6sdkse1kxjztsgystidot1,D. Zakaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722574457,29,5,1,3,3,4t4hod56fsj7utpjdor8so5q6,0,53,101.6,2024-09-19T19:04:09.556Z,2024-09-20T03:28:25Z,5223410175,56,Left,5223410179,347,,5223410237,233,36,,,,,,,,,,,,,,,,2jc6sdkse1kxjztsgystidot1,D. Zakaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722574459,36,5,1,3,3,agh9ifb2mw3ivjusgedj7c3fe,1,47,-1.6,2024-09-19T19:04:09.556Z,2024-09-20T03:28:25Z,5223410221,233,29,5223410217,347,,5223410215,56,Back,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722574483,37,1,1,3,13,agh9ifb2mw3ivjusgedj7c3fe,1,46.7,0,2024-09-19T19:04:20.226Z,2024-09-20T03:28:30Z,5223410379,107,,5223410383,140,57.5,5223410381,56,Right,5223410389,213,0.56,5223410387,212,13.4,5223410385,141,8.8,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722574491,38,1,1,3,15,agh9ifb2mw3ivjusgedj7c3fe,1,57.5,8.9,2024-09-19T19:04:21.740Z,2024-09-20T03:28:33Z,5223410405,213,5.15,5223410397,56,Right,5223410399,140,59,5223410403,212,3.7,5223895929,178,,5223410401,141,4,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722574495,39,1,1,3,16,agh9ifb2mw3ivjusgedj7c3fe,1,59.2,3.4,2024-09-19T19:04:23.269Z,2024-09-20T03:28:37Z,5223410421,56,Right,5223410423,140,58.1,5223895949,178,,5223410427,212,3.7,5223410429,213,1.89,5223410425,141,8.5,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722574497,40,1,1,3,17,agh9ifb2mw3ivjusgedj7c3fe,1,58.1,8.5,2024-09-19T19:04:23.895Z,2024-09-20T03:28:41Z,5223895967,178,,5223410439,141,6.7,5223410437,140,53.3,5223410443,213,3.38,5223410435,56,Right,5223410441,212,5.2,5223410449,156,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722574503,41,4,1,3,19,agh9ifb2mw3ivjusgedj7c3fe,1,57.1,8.2,2024-09-19T19:04:25.805Z,2024-09-20T03:28:45Z,5223410491,56,Right,5223410493,152,,5223410497,286,,5223410525,233,30,5223410489,13,,5223410495,265,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722574505,30,4,1,3,19,4t4hod56fsj7utpjdor8so5q6,0,42.9,91.8,2024-09-19T19:04:25.806Z,2024-09-20T03:28:45Z,5223895991,178,,5223410519,152,,5223410517,56,Back,5223410515,13,,5223410551,233,41,5223410523,285,,5223410521,265,,,,,rn17zrbsh1g9r1tj4xyvhgr8,E. Ben Seghir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722574529,43,1,1,3,26,agh9ifb2mw3ivjusgedj7c3fe,1,54.6,9.7,2024-09-19T19:04:33.554Z,2024-09-20T03:28:50Z,5223410697,152,,5223410707,213,2.66,5223410701,140,41.5,5223410699,56,Back,5223410705,212,15.5,5223410695,5,,5223410897,189,,5223896011,178,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,5223410703,141,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722574533,44,1,1,3,28,agh9ifb2mw3ivjusgedj7c3fe,1,39.5,23.4,2024-09-19T19:04:34.806Z,2024-09-20T03:28:51Z,5223410745,213,1.71,5223410737,56,Back,5223410739,140,36,5223410741,141,60.8,5223896017,178,,5223410743,212,25.7,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722574541,45,1,1,3,33,agh9ifb2mw3ivjusgedj7c3fe,0,38.1,64.5,2024-09-19T19:04:39.766Z,2024-09-20T03:28:56Z,5223896031,178,,5223410835,1,,5223410827,140,67.2,5223410829,141,100,5223410833,213,0.69,5223410831,212,39.7,5223410825,56,Left,,,,cd5napttmwk5o9gxw3cbb4ted,Inigo Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722574551,31,5,1,3,37,4t4hod56fsj7utpjdor8so5q6,1,30.8,-1.8,2024-09-19T19:04:43.557Z,2024-09-20T03:28:58Z,5223410907,56,Back,5223410909,347,,5223410919,233,46,,,,,,,,,,,,,,,,rn17zrbsh1g9r1tj4xyvhgr8,E. Ben Seghir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722574543,46,5,1,3,37,agh9ifb2mw3ivjusgedj7c3fe,0,69.2,101.8,2024-09-19T19:04:43.557Z,2024-09-20T03:28:58Z,5223410931,233,31,5223410841,56,Left,5223410843,347,,,,,,,,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Inigo Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722574571,32,1,1,3,39,4t4hod56fsj7utpjdor8so5q6,1,28.1,0,2024-09-19T19:04:45.941Z,2024-09-20T03:29:03Z,5223411045,140,14.8,5223411051,213,2.48,5223411049,212,17.7,5223411047,141,14.1,5223411043,56,Back,5223411041,107,,,,,,,,f065kc6qn2cpxjxcm6i08rz3e,W. Singo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722574589,33,1,1,3,44,4t4hod56fsj7utpjdor8so5q6,1,19.5,25.4,2024-09-19T19:04:50.918Z,2024-09-20T03:29:06Z,5223411171,213,2.27,5223411169,212,20.3,5223411167,141,48.3,5223411163,56,Back,5223896071,178,,5223411165,140,7.1,,,,,,,cm0gwoyh5rdb216fx685a7l5h,T. Kehrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722574599,34,1,1,3,47,4t4hod56fsj7utpjdor8so5q6,0,9.7,46.5,2024-09-19T19:04:54.156Z,2024-09-20T03:29:10Z,5223411221,140,47.1,5223411223,141,75.9,5223411227,213,0.47,5223411229,1,,5223411217,157,,5223411219,56,Back,5223896095,178,,5223411225,212,44.1,a1q3mystvi6gkv7tjrn75kw6h,P. Köhn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722574611,47,1,1,3,50,agh9ifb2mw3ivjusgedj7c3fe,1,52.5,21.9,2024-09-19T19:04:57.307Z,2024-09-20T03:29:17Z,5223411291,213,2.02,5223896105,178,,5223411285,140,45.4,5223411283,56,Back,5223411289,212,17.1,5223411287,141,44.5,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722574613,48,49,1,3,52,agh9ifb2mw3ivjusgedj7c3fe,1,45.4,46,2024-09-19T19:04:58.557Z,2024-09-20T03:29:20Z,,,,,,,,,,,,,,,,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Inigo Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722574639,49,1,1,3,55,agh9ifb2mw3ivjusgedj7c3fe,1,55,53.1,2024-09-19T19:05:02.219Z,2024-09-20T03:29:24Z,5223411441,56,Right,5223411443,140,72.1,5223411447,212,37.6,5223411449,213,5.21,5223411451,1,,5223411439,155,,5223411445,141,4.6,5223896129,178,,cd5napttmwk5o9gxw3cbb4ted,Inigo Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722574643,50,61,1,3,59,agh9ifb2mw3ivjusgedj7c3fe,0,73.6,5,2024-09-19T19:05:05.701Z,2024-09-20T03:29:34Z,5223411465,56,Right,5223896155,178,,,,,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722603255,809,49,1,4,1,4t4hod56fsj7utpjdor8so5q6,1,11,98.3,2024-09-19T19:05:07.806Z,2024-09-20T03:29:38Z,,,,,,,,,,,,,,,,,,,,,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722574675,35,1,1,4,3,4t4hod56fsj7utpjdor8so5q6,0,3,90.6,2024-09-19T19:05:10.401Z,2024-09-20T03:29:44Z,5223411605,140,29.5,5223411611,213,0.26,5223411613,1,,5223411607,141,100,5223411609,212,28.8,5223411601,157,,5223896193,178,,5223411603,56,Back,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722574677,36,5,1,4,6,4t4hod56fsj7utpjdor8so5q6,0,29.1,101.7,2024-09-19T19:05:13.308Z,2024-09-20T03:29:47Z,5223411615,56,Back,5223411711,233,51,5223411617,347,,,,,,,,,,,,,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722574693,51,5,1,4,6,agh9ifb2mw3ivjusgedj7c3fe,1,70.9,-1.7,2024-09-19T19:05:13.308Z,2024-09-20T03:29:48Z,5223411697,347,,5223411695,56,Right,5223411703,233,36,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722574697,52,1,1,4,16,agh9ifb2mw3ivjusgedj7c3fe,1,71.4,0,2024-09-19T19:05:23.555Z,2024-09-20T03:29:51Z,5223411735,1,,5223411723,107,,5223411727,140,43.2,5223411729,141,9.7,5223411733,213,2.88,5223411731,212,30.7,5223411725,56,Back,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722574701,53,1,1,4,20,agh9ifb2mw3ivjusgedj7c3fe,1,41.2,13.4,2024-09-19T19:05:27.369Z,2024-09-20T03:29:55Z,5223411767,56,Back,5223411773,212,23.9,5223411771,141,48.5,5223411769,140,40,5223411775,213,1.62,5223896245,178,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722574705,54,1,1,4,24,agh9ifb2mw3ivjusgedj7c3fe,1,42.6,50.9,2024-09-19T19:05:31.192Z,2024-09-20T03:29:59Z,5223896253,178,,5223411807,140,46.7,5223411809,141,33,5223411811,212,12.9,5223411813,213,5.05,5223411805,56,Back,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Inigo Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722574709,55,1,1,4,26,agh9ifb2mw3ivjusgedj7c3fe,1,45.1,28.8,2024-09-19T19:05:32.958Z,2024-09-20T03:30:02Z,5223896269,178,,5223411859,140,25.5,5223411857,56,Back,5223411865,213,3.71,5223411863,212,24.4,5223411861,141,9.5,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722574723,56,1,1,4,29,agh9ifb2mw3ivjusgedj7c3fe,1,25.5,9.5,2024-09-19T19:05:35.841Z,2024-09-20T03:30:06Z,5223411939,56,Back,5223411945,212,28.4,5223411941,140,12.1,5223411943,141,45.8,5223411947,213,2.09,5223896281,178,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722574737,57,1,1,4,33,agh9ifb2mw3ivjusgedj7c3fe,1,12.4,47.6,2024-09-19T19:05:40.381Z,2024-09-20T03:30:11Z,5223412099,212,22.8,5223412097,141,77.2,5223412093,140,22.5,5223896299,178,,5223412101,213,1.09,5223412089,56,Back,,,,,,,2e55g4q93y382cg7h0yk5rtud,Marc-Andre ter Stegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722574745,58,1,1,4,39,agh9ifb2mw3ivjusgedj7c3fe,1,30.6,75,2024-09-19T19:05:46.192Z,2024-09-20T03:30:16Z,5223412143,141,70.6,5223412141,140,40.7,5223412147,213,6.01,5223896315,178,,5223412139,56,Back,5223412145,212,11,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Inigo Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722574747,59,1,1,4,40,agh9ifb2mw3ivjusgedj7c3fe,1,40.7,70.6,2024-09-19T19:05:46.986Z,2024-09-20T03:30:21Z,5223896333,178,,5223412153,56,Back,5223412157,141,77.2,5223412159,212,14.8,5223412169,156,,5223412161,213,2.83,5223412155,140,27.3,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722574775,60,1,1,4,42,agh9ifb2mw3ivjusgedj7c3fe,1,25.1,75,2024-09-19T19:05:49.378Z,2024-09-20T03:30:25Z,5223896357,178,,5223412341,212,20.9,5223412337,140,13,5223412343,213,4.06,5223412335,56,Back,5223412339,141,50.6,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Inigo Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722574795,61,1,1,4,48,agh9ifb2mw3ivjusgedj7c3fe,1,19.7,49.1,2024-09-19T19:05:55.107Z,2024-09-20T03:30:29Z,5223412439,56,Back,5223896373,178,,5223412445,212,22.4,5223412441,140,26.8,5223412443,141,18,5223412449,213,5.05,,,,,,,2e55g4q93y382cg7h0yk5rtud,Marc-Andre ter Stegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722574807,62,1,1,4,51,agh9ifb2mw3ivjusgedj7c3fe,1,33,16.8,2024-09-19T19:05:58.257Z,2024-09-20T03:30:33Z,5223896391,178,,5223412499,140,43.5,5223412505,212,13.4,5223412495,56,Back,5223412507,213,5.67,5223412503,141,5.5,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722574809,63,1,1,4,53,agh9ifb2mw3ivjusgedj7c3fe,1,43.5,5.5,2024-09-19T19:05:59.653Z,2024-09-20T03:30:39Z,5223412523,141,2.6,5223412521,140,62.7,5223412527,213,6.19,5223896423,178,,5223412525,212,20.3,5223412519,56,Right,5223412517,168,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722574819,64,1,1,4,55,agh9ifb2mw3ivjusgedj7c3fe,1,64.6,2.6,2024-09-19T19:06:02.309Z,2024-09-20T03:30:47Z,5223412579,56,Center,5223412583,141,21.9,5223896457,178,,5223412581,140,65.9,5223412587,213,1.47,5223412585,212,13.2,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722574823,65,1,1,4,57,agh9ifb2mw3ivjusgedj7c3fe,1,65.9,21.9,2024-09-19T19:06:04.007Z,2024-09-20T03:30:55Z,5223412611,56,Right,5223412613,140,59.9,5223412617,212,6.5,5223412619,213,3.36,5223412615,141,19.8,5223896479,178,,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722574831,66,1,1,4,58,agh9ifb2mw3ivjusgedj7c3fe,1,59.9,19.8,2024-09-19T19:06:04.775Z,2024-09-20T03:30:58Z,5223412693,141,34.3,5223412691,140,64.9,5223412697,213,1.08,5223896497,178,,5223412689,56,Center,5223412695,212,11.2,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722574839,67,1,1,5,1,agh9ifb2mw3ivjusgedj7c3fe,1,61,34.2,2024-09-19T19:06:08.477Z,2024-09-20T03:31:04Z,5223412753,56,Center,5223412759,212,18.1,5223412757,141,59.6,5223412755,140,55.9,5223412761,213,1.87,5223896523,178,,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722574857,68,1,1,5,4,agh9ifb2mw3ivjusgedj7c3fe,1,56.1,62.1,2024-09-19T19:06:11.337Z,2024-09-20T03:31:07Z,5223412861,56,Left,5223412863,140,67.7,5223412867,212,23.7,5223412871,213,1.03,5223896539,178,,5223412865,141,92,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Inigo Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722574861,69,1,1,5,7,agh9ifb2mw3ivjusgedj7c3fe,1,66.7,91.5,2024-09-19T19:06:14.369Z,2024-09-20T03:31:12Z,5223412927,56,Left,5223412929,140,78.3,5223412935,213,6.19,5223896561,178,,5223412933,212,12.2,5223412931,141,89.9,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722574865,70,1,1,5,11,agh9ifb2mw3ivjusgedj7c3fe,0,83.2,91.4,2024-09-19T19:06:17.581Z,2024-09-20T03:31:17Z,5223412959,56,Center,5223896577,178,,5223412961,140,100,5223412963,141,70.6,5223412967,213,5.66,5223412965,212,24.2,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722574955,37,5,1,5,13,4t4hod56fsj7utpjdor8so5q6,1,-1.5,31.6,2024-09-19T19:06:20.294Z,2024-09-20T03:31:21Z,5223413547,56,Back,5223413549,346,,5223413553,233,71,,,,,,,,,,,,,,,,cm0gwoyh5rdb216fx685a7l5h,T. Kehrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722574869,71,5,1,5,13,agh9ifb2mw3ivjusgedj7c3fe,0,101.5,68.4,2024-09-19T19:06:20.294Z,2024-09-20T03:31:21Z,5223412981,56,Center,5223413569,233,37,5223412983,346,,,,,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722574985,38,1,1,5,34,4t4hod56fsj7utpjdor8so5q6,1,5.5,38.3,2024-09-19T19:06:40.596Z,2024-09-20T03:31:25Z,5223413737,56,Back,5223413739,140,3.7,5223413745,213,1.82,5223413741,141,49.2,5223413735,124,,5223413743,212,7.6,5223413749,237,,,,,cm0gwoyh5rdb216fx685a7l5h,T. Kehrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722575007,39,1,1,5,38,4t4hod56fsj7utpjdor8so5q6,1,11.5,53.3,2024-09-19T19:06:45.428Z,2024-09-20T03:31:28Z,5223413895,155,,5223413907,1,,5223413903,212,51.2,5223413901,141,4.2,5223413897,56,Back,5223413899,140,48.5,5223413905,213,5.57,5223896641,178,,a1q3mystvi6gkv7tjrn75kw6h,P. Köhn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722575011,40,1,1,5,44,4t4hod56fsj7utpjdor8so5q6,1,46.9,6.4,2024-09-19T19:06:50.871Z,2024-09-20T03:31:32Z,5223896653,178,,5223413939,56,Back,5223413945,212,14,5223413941,140,33.6,5223413943,141,6.5,5223413947,213,3.14,,,,,,,8vhjmcgjbzpzd4vv3zb945p1w,M. Akliouche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722575015,41,1,1,5,46,4t4hod56fsj7utpjdor8so5q6,1,33.6,6.5,2024-09-19T19:06:52.996Z,2024-09-20T03:31:36Z,5223413975,141,23.7,5223896673,178,,5223413977,212,17.2,5223413979,213,2.39,5223413971,56,Back,5223413973,140,21.6,,,,,,,f065kc6qn2cpxjxcm6i08rz3e,W. Singo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722575019,42,1,1,5,48,4t4hod56fsj7utpjdor8so5q6,1,21.6,23.7,2024-09-19T19:06:55.464Z,2024-09-20T03:31:39Z,5223896691,178,,5223414005,213,6.22,5223413997,56,Back,5223413999,140,31.8,5223414001,141,22.7,5223414003,212,10.7,,,,,,,cm0gwoyh5rdb216fx685a7l5h,T. Kehrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722575029,43,1,1,5,49,4t4hod56fsj7utpjdor8so5q6,1,31.8,22.7,2024-09-19T19:06:56.394Z,2024-09-20T03:31:43Z,5223414063,56,Back,5223414071,213,4.84,5223414069,212,12.5,5223414067,141,4.5,5223896699,178,,5223414065,140,33.3,,,,,,,2jc6sdkse1kxjztsgystidot1,D. Zakaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722575049,44,1,1,5,52,4t4hod56fsj7utpjdor8so5q6,0,34,4,2024-09-19T19:06:59.269Z,2024-09-20T03:31:48Z,5223414193,155,,5223414197,56,Center,5223414199,140,70.5,5223414205,213,0.4,5223414201,141,27.8,5223414203,212,41.6,5223896727,178,,5223414207,1,,f065kc6qn2cpxjxcm6i08rz3e,W. Singo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
2722575059,72,1,1,5,55,agh9ifb2mw3ivjusgedj7c3fe,1,26.4,75.9,2024-09-19T19:07:02.048Z,2024-09-20T03:31:53Z,5223414267,141,85.1,5223414273,213,0.47,5223414269,212,13.8,5223414261,3,,5223414263,56,Back,5223896743,388,,5223414265,140,38.1,,,,cd5napttmwk5o9gxw3cbb4ted,Inigo Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722575061,73,49,1,5,56,agh9ifb2mw3ivjusgedj7c3fe,1,38.1,85.1,2024-09-19T19:07:03.307Z,2024-09-20T03:31:56Z,,,,,,,,,,,,,,,,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric Garcia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722575081,74,1,1,5,58,agh9ifb2mw3ivjusgedj7c3fe,1,38.1,85.1,2024-09-19T19:07:05.120Z,2024-09-20T03:32:01Z,5223414349,141,79.7,5223414347,140,46.3,5223414353,213,5.88,5223414351,212,9.4,5223896777,178,,5223414345,56,Back,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric Garcia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722575085,75,1,1,6,0,agh9ifb2mw3ivjusgedj7c3fe,1,48.2,86,2024-09-19T19:07:07.383Z,2024-09-20T03:32:06Z,5223414381,213,0.54,5223414373,56,Left,5223414379,212,12.1,5223414377,141,95.1,5223896807,178,,5223414375,140,58.1,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2722575087,76,1,1,6,1,agh9ifb2mw3ivjusgedj7c3fe,0,58.1,95.1,2024-09-19T19:07:08.501Z,2024-09-20T03:32:14Z,5223414479,236,,5223414481,233,45,5223414387,140,58.8,5223414389,141,95,5223896835,178,,5223414485,286,,5223414393,213,6.19,5223414391,212,0.7,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,5223414385,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
