id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,assist,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/20/value,teamName
2712708451,480,1,2,67,51,3czravw89omgc9o4s0w3l1bg5,0,96.3,73.6,2024-08-24T18:33:30.585Z,2024-08-25T07:56:58Z,5169259445,140,95.8,5169259443,56,Center,5169259447,141,58.2,5169259451,213,4.66,5169259449,212,10.5,5171650141,178,,,,,,,,66jotyvbhtz5cjvhbby6luelm,Nico Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712708503,719,12,2,67,51,agh9ifb2mw3ivjusgedj7c3fe,1,2.8,47.5,2024-08-24T18:33:30.981Z,2024-08-25T07:57:18Z,5169259791,213,5.77,5171650385,21,,5171650585,388,,5169259789,212,14.7,5169259783,141,36.8,5169259779,140,15,5169259777,56,Back,,,,2e55g4q93y382cg7h0yk5rtud,Marc-Andre ter Stegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712708591,481,1,2,67,53,3czravw89omgc9o4s0w3l1bg5,1,86.9,71.4,2024-08-24T18:33:32.858Z,2024-08-25T07:57:24Z,5169260267,213,2.86,5169260263,212,9.6,5169260259,141,75.3,5171650645,178,,5169260257,140,78.1,5169260255,56,Center,,,,,,,b2rqgjegzeyq6wy6qu63zz2fo,Unai Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712708567,720,83,2,67,57,agh9ifb2mw3ivjusgedj7c3fe,0,26.5,25.5,2024-08-24T18:33:36.692Z,2024-08-25T07:57:30Z,5169260481,399,8hm6d6395johhjsoe8jz6dcyd,,,,,,,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712708625,482,1,2,67,58,3czravw89omgc9o4s0w3l1bg5,1,76.3,84.4,2024-08-24T18:33:37.648Z,2024-08-25T07:57:34Z,5169260411,140,80.1,5169260413,141,97.5,5169260417,213,1.15,5171650829,178,,5169260409,56,Left,5169260415,212,9.8,,,,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712708667,483,1,2,68,0,3czravw89omgc9o4s0w3l1bg5,1,80.3,96.6,2024-08-24T18:33:40.008Z,2024-08-25T07:57:38Z,5169260711,141,91.7,5169260713,212,18.5,5169260709,140,63,5169260707,56,Left,5169260715,213,3.32,5171650925,178,,,,,,,,b2rqgjegzeyq6wy6qu63zz2fo,Unai Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712708743,484,1,2,68,4,3czravw89omgc9o4s0w3l1bg5,1,61.6,86.8,2024-08-24T18:33:43.689Z,2024-08-25T07:57:40Z,5169261149,140,54.9,5169261147,56,Center,5169261153,141,42.8,5169261157,212,30.7,5171651011,178,,5169261159,213,4.48,,,,,,,352ywlfcjt329s7etjn4rkui2,Beñat Prados,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712708819,485,1,2,68,8,3czravw89omgc9o4s0w3l1bg5,1,56.9,36.1,2024-08-24T18:33:47.560Z,2024-08-25T07:57:44Z,5169261539,140,67.3,5169261549,213,6,5169261545,212,11.4,5169261543,141,31.5,5169261537,56,Center,5171651101,178,,,,,,,,9d5h5wxf44qu4fw3jk2pgis16,Dani Vivian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712708871,486,2,2,68,11,3czravw89omgc9o4s0w3l1bg5,1,64.8,39.3,2024-08-24T18:33:50.569Z,2024-08-25T07:57:47Z,5169288441,7,ddvvwqxpsqqboupi3gx1ijhed,5171651179,178,,5169261913,140,73.6,5169261911,56,Center,5169261915,141,52.1,,,,,,,,,,do5tibysnhbnbw18nwdo39kut,Álex Berenguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712712657,763,55,2,68,11,agh9ifb2mw3ivjusgedj7c3fe,1,26.7,59.6,2024-08-24T18:33:50.570Z,2024-08-25T07:57:47Z,,,,,,,,,,,,,,,,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712708909,487,43,2,68,12,3czravw89omgc9o4s0w3l1bg5,1,0,0,2024-08-24T18:33:52.522Z,2024-08-24T18:37:23Z,5169286797,144,1,5169262155,141,36.3,5169262149,3,0,5169262151,56,Center,5169262159,213,5.7,5169262157,212,18.1,5169262153,140,100,,,,ddvvwqxpsqqboupi3gx1ijhed,I. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712708919,488,43,2,68,17,3czravw89omgc9o4s0w3l1bg5,1,0,0,2024-08-24T18:33:57.030Z,2024-08-24T18:37:21Z,5169262205,346,0,5169262203,56,Center,5169286551,144,5,,,,,,,,,,,,,,,,ddvvwqxpsqqboupi3gx1ijhed,I. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712709005,721,43,2,68,19,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2024-08-24T18:33:58.550Z,2024-08-24T18:36:45Z,5169262621,346,0,5169281927,144,5,5169262619,56,Back,5169262643,233,488,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712709041,722,1,2,68,21,agh9ifb2mw3ivjusgedj7c3fe,1,2.9,54.9,2024-08-24T18:34:01.134Z,2024-08-25T07:57:58Z,5169317111,189,,5171651455,178,,5169262795,213,6.21,5169289603,241,,5169262791,141,52.4,5169289313,5,,5169262787,56,Back,5169262793,212,22.2,2e55g4q93y382cg7h0yk5rtud,Marc-Andre ter Stegen,5169262789,140,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712709075,723,1,2,68,23,agh9ifb2mw3ivjusgedj7c3fe,1,24,52.2,2024-08-24T18:34:03.442Z,2024-08-25T07:58:04Z,5169263035,212,22,5169263031,140,20.8,5171651515,178,,5169263033,141,84.1,5169263037,213,1.72,5169263029,56,Back,,,,,,,4et6r42e7q2ojgaumwnua2kgk,Marc Bernal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712709117,724,1,2,68,27,agh9ifb2mw3ivjusgedj7c3fe,1,27,86.8,2024-08-24T18:34:07.309Z,2024-08-25T07:58:07Z,5169263267,56,Back,5169263273,212,10,5169263269,140,35.7,5171651573,178,,5169263271,141,92.7,5169263275,213,0.41,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712709197,725,1,2,68,31,agh9ifb2mw3ivjusgedj7c3fe,1,36.3,93.1,2024-08-24T18:34:11.453Z,2024-08-25T07:58:11Z,5171651683,178,,5169263675,141,89.3,5169263673,140,31.8,5169263677,212,5.4,5169263679,213,3.64,5169263671,56,Back,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712709229,726,1,2,68,33,agh9ifb2mw3ivjusgedj7c3fe,1,31.6,88,2024-08-24T18:34:12.873Z,2024-08-25T07:58:14Z,5169263871,56,Back,5169263879,213,3.93,5169263873,140,20,5169263877,212,17.3,5171651715,178,,5169263875,141,69.9,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712709319,727,1,2,68,35,agh9ifb2mw3ivjusgedj7c3fe,1,21.3,68.7,2024-08-24T18:34:15.085Z,2024-08-25T07:58:16Z,5169264405,213,4.89,5169264403,212,25.1,5171651745,178,,5169264399,140,25.4,5169264401,141,32.4,5169264395,56,Back,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712709349,728,1,2,68,39,agh9ifb2mw3ivjusgedj7c3fe,1,25.4,32.4,2024-08-24T18:34:18.915Z,2024-08-25T07:58:22Z,5169264603,213,1.67,5169264601,212,25.8,5169264595,56,Back,5171651845,178,,5169264599,141,70.1,5169264597,140,22.9,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712709493,729,1,2,68,42,agh9ifb2mw3ivjusgedj7c3fe,1,29.3,73.5,2024-08-24T18:34:21.818Z,2024-08-25T07:58:25Z,5171651881,178,,5169265375,213,0.83,5169265371,141,96.1,5169265369,140,42.8,5169265363,56,Back,5169265373,212,20.9,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712709501,730,3,2,68,49,agh9ifb2mw3ivjusgedj7c3fe,0,71.2,84,2024-08-24T18:34:28.642Z,2024-08-25T07:58:46Z,5169265415,286,,5170830303,464,,5171652249,178,,5169265413,56,Left,5169265849,233,489,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712709547,489,7,2,68,49,3czravw89omgc9o4s0w3l1bg5,1,28.8,16,2024-08-24T18:34:28.711Z,2024-08-25T07:58:48Z,5170830381,385,,5169265757,233,730,5169265653,56,Back,5169265655,285,,5171652261,178,,,,,,,,,,,ck7lu09geq8mi6vkf2llyi5ii,Mikel Jauregizar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712709563,490,49,2,68,50,3czravw89omgc9o4s0w3l1bg5,1,24.1,27.3,2024-08-24T18:34:29.720Z,2024-08-25T07:58:59Z,,,,,,,,,,,,,,,,,,,,,,,,,9d5h5wxf44qu4fw3jk2pgis16,Dani Vivian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712709673,491,1,2,68,52,3czravw89omgc9o4s0w3l1bg5,1,25.9,34.5,2024-08-24T18:34:32.428Z,2024-08-25T07:59:59Z,5169266245,213,0.87,5171653143,178,,5169266241,141,55.1,5169266239,140,37.1,5169266243,212,18.3,5169266237,56,Back,,,,,,,9d5h5wxf44qu4fw3jk2pgis16,Dani Vivian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712709703,492,1,2,68,55,3czravw89omgc9o4s0w3l1bg5,0,37,48.1,2024-08-24T18:34:35.080Z,2024-08-25T08:00:04Z,5169266415,213,3.6,5169266411,212,11.8,5169266405,56,Back,5169266409,141,40.4,5171653173,178,,5169266407,140,26.9,,,,,,,66jotyvbhtz5cjvhbby6luelm,Nico Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712709697,731,8,2,68,55,agh9ifb2mw3ivjusgedj7c3fe,1,69.7,58.8,2024-08-24T18:34:35.228Z,2024-08-25T08:00:27Z,5169266383,56,Center,5171653275,178,,5170830725,385,,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712709727,732,49,2,68,56,agh9ifb2mw3ivjusgedj7c3fe,1,75.3,61.1,2024-08-24T18:34:36.424Z,2024-08-25T08:00:34Z,,,,,,,,,,,,,,,,,,,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712709739,733,15,2,68,58,agh9ifb2mw3ivjusgedj7c3fe,1,74.6,56.6,2024-08-24T18:34:37.956Z,2024-08-25T08:00:37Z,5169266609,18,,5171653585,178,,5169267965,29,,5169267979,147,55.1,5169267975,215,,5169266611,56,Center,5169267643,82,,5169267981,230,97.8,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,5169266607,22,,5169267639,20,,,5169268021,233,,493,5169267973,103,19,5169267977,146,79,5170831335,78,,5169267983,231,5169267971,102,5169267967,55,50.7,731,51.3,,,,,,,,,,,,,,,,Barcelona
2712709765,493,10,2,68,58,3czravw89omgc9o4s0w3l1bg5,1,21.5,42.1,2024-08-24T18:34:38.092Z,2024-08-25T08:00:43Z,5169266799,94,,5169268089,233,733,5169266801,56,Back,5171653659,178,,,,,,,,,,,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712709853,734,3,2,69,0,agh9ifb2mw3ivjusgedj7c3fe,0,93.4,75.6,2024-08-24T18:34:40.160Z,2024-08-25T08:01:00Z,5169267249,286,,5170831731,464,,5171654079,178,,5169267245,56,Center,5169267681,233,494,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712709933,494,7,2,69,2,3czravw89omgc9o4s0w3l1bg5,1,6.6,24.4,2024-08-24T18:34:41.828Z,2024-08-25T08:01:04Z,5169267595,167,,5171654185,178,,5169267603,285,,5169267671,233,734,5169267599,56,Back,5170831845,385,,,,,,,,v7isqpxiursyjhj5rmhyhjv9,Lekue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712709939,495,6,2,69,4,3czravw89omgc9o4s0w3l1bg5,0,6.2,24.4,2024-08-24T18:34:43.625Z,2024-08-25T08:01:09Z,5169267917,233,735,5169267845,56,Back,5169267847,73,,,,,,,,,,,,,,,,,v7isqpxiursyjhj5rmhyhjv9,Lekue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712709885,735,6,2,69,4,agh9ifb2mw3ivjusgedj7c3fe,1,93.8,75.6,2024-08-24T18:34:43.625Z,2024-08-25T08:01:09Z,5169267433,73,,5169267429,56,Center,5169267895,233,495,,,,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712710537,736,1,2,69,30,agh9ifb2mw3ivjusgedj7c3fe,1,99.5,99.5,2024-08-24T18:35:09.680Z,2024-08-25T08:01:12Z,5169270853,212,16.4,5169270857,213,3.36,5169270849,141,94.2,5169270839,6,,5169270847,140,84.3,5169270843,56,Left,5171654415,178,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712710569,737,1,2,69,34,agh9ifb2mw3ivjusgedj7c3fe,0,86.2,87.3,2024-08-24T18:35:13.711Z,2024-08-25T08:01:16Z,5169271015,141,53.7,5169270999,2,,5170832349,224,,5170832351,72,,5169271021,213,4.94,5169271009,56,Center,5169271019,212,23.4,5171654509,178,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,5169271005,155,,5169271011,140,91.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712710681,496,12,2,69,35,3czravw89omgc9o4s0w3l1bg5,1,8.3,43.7,2024-08-24T18:35:14.757Z,2024-08-25T08:01:20Z,5169271593,140,12.1,5169271597,141,100,5169271589,56,Back,5169271605,213,1.47,5169271913,15,,5169271601,212,39.6,5171654605,388,,5169271661,167,,ddvvwqxpsqqboupi3gx1ijhed,I. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712710693,497,5,2,69,40,3czravw89omgc9o4s0w3l1bg5,0,13.1,101.8,2024-08-24T18:35:19.637Z,2024-08-25T08:01:25Z,5169271653,347,,5169271649,56,Back,5169272317,233,738,,,,,,,,,,,,,,,,ddvvwqxpsqqboupi3gx1ijhed,I. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712710793,738,5,2,69,40,agh9ifb2mw3ivjusgedj7c3fe,1,86.9,-1.8,2024-08-24T18:35:19.637Z,2024-08-25T08:01:26Z,5169272235,56,Right,5169272237,347,,5169272263,233,497,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712710829,739,1,2,69,42,agh9ifb2mw3ivjusgedj7c3fe,1,85.4,0,2024-08-24T18:35:22.352Z,2024-08-25T08:01:31Z,5169272447,140,84,5169272443,107,,5169272449,141,11.8,5169272451,212,9.5,5169272453,213,1.73,5169272445,56,Right,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712710837,740,1,2,69,44,agh9ifb2mw3ivjusgedj7c3fe,1,84,11.8,2024-08-24T18:35:23.729Z,2024-08-25T08:01:36Z,5169272479,56,Right,5169272485,212,5.3,5169272483,141,4.2,5169272487,213,4.91,5171654957,178,,5169272481,140,85,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712710883,741,1,2,69,45,agh9ifb2mw3ivjusgedj7c3fe,1,85,4.2,2024-08-24T18:35:25.505Z,2024-08-25T08:01:39Z,5169272713,140,75.1,5169272725,212,12,5171655017,178,,5169272729,213,2.62,5169272721,141,13,5169272707,56,Right,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712710947,742,1,2,69,49,agh9ifb2mw3ivjusgedj7c3fe,1,72.7,15.2,2024-08-24T18:35:28.625Z,2024-08-25T08:01:43Z,5169273111,212,14.1,5169273105,140,68.7,5169273113,213,1.87,5171655099,178,,5169273109,141,35,5169273101,56,Center,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712711017,743,1,2,69,51,agh9ifb2mw3ivjusgedj7c3fe,1,68.1,38,2024-08-24T18:35:30.623Z,2024-08-25T08:01:47Z,5171655123,178,,5169273535,212,19,5169273537,213,1.46,5169273533,141,65.7,5169273529,56,Center,5169273531,140,70.1,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712711135,744,1,2,69,54,agh9ifb2mw3ivjusgedj7c3fe,1,74.2,75.5,2024-08-24T18:35:33.564Z,2024-08-25T08:01:56Z,5169274077,141,85.1,5169274073,56,Left,5169274079,212,14.6,5171655253,178,,5169274081,213,0.46,5169274075,140,86.6,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712711173,745,3,2,69,57,agh9ifb2mw3ivjusgedj7c3fe,0,88.6,83,2024-08-24T18:35:36.677Z,2024-08-25T08:02:03Z,5170833263,464,,5171655397,178,,5169274253,56,Left,5169274255,286,,5169274311,233,498,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712711161,498,7,2,69,57,3czravw89omgc9o4s0w3l1bg5,1,11.4,17,2024-08-24T18:35:36.746Z,2024-08-25T08:02:05Z,5169274197,56,Back,5170833427,385,,5171655423,178,,5169274199,285,,5169274285,233,745,,,,,,,,,,do5tibysnhbnbw18nwdo39kut,Álex Berenguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712711201,499,49,2,69,57,3czravw89omgc9o4s0w3l1bg5,1,15.7,19.7,2024-08-24T18:35:37.491Z,2024-08-25T08:02:14Z,,,,,,,,,,,,,,,,,,,,,,,,,ck7lu09geq8mi6vkf2llyi5ii,Mikel Jauregizar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712711215,500,1,2,69,57,3czravw89omgc9o4s0w3l1bg5,1,15.7,19.7,2024-08-24T18:35:37.525Z,2024-08-25T08:02:19Z,5171655661,178,,5169274435,141,25.5,5169274431,56,Back,5169274437,212,8.5,5169274433,140,8.5,5169274439,213,2.66,,,,,,,ck7lu09geq8mi6vkf2llyi5ii,Mikel Jauregizar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712711247,501,1,2,69,58,3czravw89omgc9o4s0w3l1bg5,1,8.8,24.9,2024-08-24T18:35:38.156Z,2024-08-25T08:02:23Z,5169274571,56,Back,5171655759,178,,5169274579,213,5.04,5169274577,212,9.8,5169274573,140,11.8,5169274575,141,11.3,,,,,,,v7isqpxiursyjhj5rmhyhjv9,Lekue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712711191,746,43,2,69,59,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2024-08-24T18:35:39.111Z,2024-08-24T18:38:41Z,5169274337,56,Left,5169295989,144,61,,,,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712711321,502,1,2,70,0,3czravw89omgc9o4s0w3l1bg5,0,12.8,10.6,2024-08-24T18:35:40.250Z,2024-08-25T08:02:27Z,5171655891,178,,5169275055,1,,5169275053,213,0.52,5169275047,140,68.5,5169275043,155,,5169275045,56,Center,5169275051,212,67.3,5169275049,141,59.6,do5tibysnhbnbw18nwdo39kut,Álex Berenguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712711333,747,59,2,70,3,agh9ifb2mw3ivjusgedj7c3fe,1,29.2,39.5,2024-08-24T18:35:43.124Z,2024-08-25T08:02:33Z,5169275095,56,Back,,,,,,,,,,,,,,,,,,,,,,2e55g4q93y382cg7h0yk5rtud,Marc-Andre ter Stegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712711337,748,49,2,70,5,agh9ifb2mw3ivjusgedj7c3fe,1,31,40.7,2024-08-24T18:35:45.099Z,2024-08-25T08:02:38Z,,,,,,,,,,,,,,,,,,,,,,,,,2e55g4q93y382cg7h0yk5rtud,Marc-Andre ter Stegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712711407,749,1,2,70,5,agh9ifb2mw3ivjusgedj7c3fe,1,31,40.7,2024-08-24T18:35:45.172Z,2024-08-25T08:02:41Z,5169275465,56,Back,5171656163,178,,5169275471,212,11.8,5169275473,213,5.68,5169275467,140,40.3,5169275469,141,30.9,,,,,,,2e55g4q93y382cg7h0yk5rtud,Marc-Andre ter Stegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712711479,750,1,2,70,8,agh9ifb2mw3ivjusgedj7c3fe,1,40.8,30.2,2024-08-24T18:35:48.283Z,2024-08-25T08:02:47Z,5171656319,178,,5169275835,141,59.3,5169275833,140,45.6,5169275837,212,20.4,5169275839,213,1.32,5169275831,56,Back,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712711551,751,1,2,70,11,agh9ifb2mw3ivjusgedj7c3fe,1,45.6,66.7,2024-08-24T18:35:50.837Z,2024-08-25T08:02:52Z,5171656477,178,,5169276253,56,Left,5169276257,141,79.2,5169276259,212,14.1,5169276261,213,0.65,5169276255,140,56.3,,,,,,,4et6r42e7q2ojgaumwnua2kgk,Marc Bernal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712711573,752,1,2,70,14,agh9ifb2mw3ivjusgedj7c3fe,0,56.7,82.4,2024-08-24T18:35:53.801Z,2024-08-25T08:02:56Z,5171656573,178,,5169276363,140,68.8,5169276367,141,85.6,5169276369,212,12.9,5169276361,56,Left,5169276371,213,0.17,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2712711589,503,8,2,70,14,3czravw89omgc9o4s0w3l1bg5,1,29.9,10.3,2024-08-24T18:35:54.278Z,2024-08-25T08:03:03Z,5170834133,385,,5169276399,56,Back,5171656675,178,,,,,,,,,,,,,,,,,do5tibysnhbnbw18nwdo39kut,Álex Berenguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic Club
2712711661,753,1,2,70,17,agh9ifb2mw3ivjusgedj7c3fe,1,52.9,80.6,2024-08-24T18:35:56.985Z,2024-08-25T08:03:08Z,5169276803,56,Back,5169276807,141,74.1,5171656783,178,,5169276811,213,3.47,5169276809,212,13.7,5169276805,140,40.6,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
