id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/10/value,qualifier/11/value,qualifier/13/value,keyPass,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,teamName
2813597555,261,1,1,31,18,agh9ifb2mw3ivjusgedj7c3fe,1,55.6,75.9,2025-05-11T14:46:36.515Z,2025-05-12T06:06:51Z,5720714257,212,10.9,5720714255,141,90,5720714251,56,Left,5720714253,140,60.6,5723082855,178,,5720714259,213,1.07,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813597599,262,1,1,31,25,agh9ifb2mw3ivjusgedj7c3fe,1,62.7,56.7,2025-05-11T14:46:43.715Z,2025-05-12T06:06:55Z,5720714513,212,14,5720714511,141,36.6,5723082875,178,,5720714509,140,65.6,5720714507,56,Center,5720714515,213,4.93,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813597627,263,1,1,31,28,agh9ifb2mw3ivjusgedj7c3fe,1,66.3,30.1,2025-05-11T14:46:47.035Z,2025-05-12T06:07:00Z,5723082905,178,,5720714617,212,4.8,5720714615,141,28.2,5720714611,56,Center,5720714613,140,70.7,5720714619,213,6.01,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813597663,264,1,1,31,30,agh9ifb2mw3ivjusgedj7c3fe,1,71.9,33.9,2025-05-11T14:46:48.435Z,2025-05-12T06:07:05Z,5720714785,141,46.7,5720714787,212,11.9,5723082929,178,,5720714789,213,0.82,5720714783,140,79.6,5720714781,56,Center,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813597667,209,45,1,31,31,3kq9cckrnlogidldtdie2fkbl,0,23.4,54.5,2025-05-11T14:46:50.035Z,2025-05-12T06:07:08Z,5720714813,56,Back,5720714869,233,265,5720714815,285,,,,,,,,,,,,,,,,,i48mf81fxn2af1xxjzfi8gr9,Dani Ceballos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813597665,265,3,1,31,31,agh9ifb2mw3ivjusgedj7c3fe,1,76.6,45.5,2025-05-11T14:46:50.035Z,2025-05-12T06:07:07Z,5723082955,178,,5720714847,233,209,5720714797,56,Center,5721465177,464,,5720714799,286,,,,,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813597689,266,1,1,31,33,agh9ifb2mw3ivjusgedj7c3fe,1,75.6,46.9,2025-05-11T14:46:51.435Z,2025-05-12T06:07:11Z,5720714941,141,68.1,5720714943,212,15.1,5720714939,140,80,5720714937,56,Center,5723082981,178,,5720714945,213,1.26,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813597733,267,1,1,31,35,agh9ifb2mw3ivjusgedj7c3fe,1,79.2,66.3,2025-05-11T14:46:53.315Z,2025-05-12T06:07:14Z,5720715157,213,3.82,5720715149,56,Center,5723083001,178,,5720715155,212,9.4,5720715151,140,72.2,5720715153,141,57.6,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813597755,268,1,1,31,37,agh9ifb2mw3ivjusgedj7c3fe,1,72.3,54.6,2025-05-11T14:46:55.915Z,2025-05-12T06:07:16Z,5720715303,213,4.43,5720715299,212,5.2,5720715293,140,70.9,5723083011,178,,5720715291,56,Center,5720715295,141,47.2,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813597795,269,1,1,31,40,agh9ifb2mw3ivjusgedj7c3fe,1,76.4,46.4,2025-05-11T14:46:58.635Z,2025-05-12T06:07:22Z,5720715501,141,38.9,5720715503,212,11.8,5720715499,140,86.5,5720715497,56,Center,5723083059,178,,5720715505,213,5.83,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813597841,270,1,1,31,42,agh9ifb2mw3ivjusgedj7c3fe,1,86.8,37,2025-05-11T14:47:00.715Z,2025-05-12T06:07:30Z,5720715771,213,4.89,5720715765,140,87.9,5720719173,210,16,5720715767,141,27.7,5723083129,178,,5720715769,212,6.4,5720719175,22,,5720715763,56,Center,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,Barcelona
2813597845,271,16,1,31,44,agh9ifb2mw3ivjusgedj7c3fe,1,87.9,30.6,2025-05-11T14:47:02.595Z,2025-05-12T06:07:47Z,5720715795,56,Center,5720719213,102,53.8,5720719203,121,,5721469393,396,50,5720715791,22,,5720719217,328,,5723083213,178,,5720719207,29,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,5720716743,374,47:01.6,5720719209,55,270,5720719219,230,5720716739,72,5720716747,375,31:43.4,5721469391,395,5720719215,103,7.6,5720719205,76,,5720715793,63,,5720719221,231,47.8,,,,98.4,,98,,,,,,,,,Barcelona
2813598895,210,1,1,32,47,3kq9cckrnlogidldtdie2fkbl,1,50.2,49.7,2025-05-11T14:48:05.435Z,2025-05-12T06:07:48Z,5720721189,279,G,5720721181,140,44.9,5723083253,178,,5720721179,56,Back,5720721183,141,68.2,5720721515,189,,5720721185,212,13.8,5720721187,213,1.99,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813598907,211,4,1,32,49,3kq9cckrnlogidldtdie2fkbl,1,46.4,67.9,2025-05-11T14:48:07.314Z,2025-05-12T06:07:51Z,5720721383,233,273,5720721277,152,,5721474463,189,,5720721275,56,Back,5720721273,13,,5720721279,265,,5720721281,286,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813598915,273,4,1,32,49,agh9ifb2mw3ivjusgedj7c3fe,0,53.6,32.1,2025-05-11T14:48:07.315Z,2025-05-12T06:07:51Z,5720721351,56,Center,5723083265,178,,5720721355,265,,5720721349,13,,5720721353,152,,5720721407,233,211,5720721565,189,,5720721357,285,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813598985,212,1,1,32,53,3kq9cckrnlogidldtdie2fkbl,1,34.4,75.5,2025-05-11T14:48:12.155Z,2025-05-12T06:07:58Z,5720721649,213,0.92,5720721639,152,,5720721641,56,Back,5723083325,178,,5720721643,140,40.8,5720721645,141,88.4,5720721637,5,,5720721647,212,11.1,atj6u4qul0o2ca57etbmes07o,Raúl Asencio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813599025,213,1,1,32,56,3kq9cckrnlogidldtdie2fkbl,1,40.8,88.5,2025-05-11T14:48:14.315Z,2025-05-12T06:08:01Z,5720721899,56,Back,5723083339,178,,5720721901,140,47.1,5720721903,141,95.6,5720721905,212,8.2,5720721907,213,0.63,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813599039,214,3,1,32,58,3kq9cckrnlogidldtdie2fkbl,0,46.3,94.7,2025-05-11T14:48:16.235Z,2025-05-12T06:08:03Z,5720721973,286,,5720721971,56,Back,5721475551,465,,5720722029,233,274,5723083353,178,,,,,,,,,,,b4witgokm49tidm1a83qcvbop,Vinícius Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813599031,274,7,1,32,58,agh9ifb2mw3ivjusgedj7c3fe,0,53.7,5.3,2025-05-11T14:48:16.635Z,2025-05-12T06:08:12Z,5723083373,178,,5720722019,233,214,5721475781,385,,5720721939,285,,5720721935,56,Right,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813599049,215,61,1,32,58,3kq9cckrnlogidldtdie2fkbl,1,46.5,95,2025-05-11T14:48:16.715Z,2025-05-12T06:08:08Z,5720722035,56,Back,5723083403,178,,,,,,,,,,,,,,,,,,,,b4witgokm49tidm1a83qcvbop,Vinícius Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813599091,216,5,1,32,59,3kq9cckrnlogidldtdie2fkbl,0,43.6,101.8,2025-05-11T14:48:17.315Z,2025-05-12T06:08:17Z,5720723459,233,275,5720722229,56,Back,5720722231,347,,,,,,,,,,,,,,,,,b4witgokm49tidm1a83qcvbop,Vinícius Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813599319,275,5,1,32,59,agh9ifb2mw3ivjusgedj7c3fe,1,56.4,-1.8,2025-05-11T14:48:17.315Z,2025-05-12T06:08:17Z,5720723423,56,Right,5720723425,347,,5720723437,233,216,,,,,,,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813599339,276,1,1,33,12,agh9ifb2mw3ivjusgedj7c3fe,0,56.5,0,2025-05-11T14:48:30.675Z,2025-05-12T06:08:18Z,5720723509,56,Right,5720723511,140,52.8,5720723513,141,12.9,5720723515,212,10.9,5720729535,189,,5720723517,213,1.94,5720723507,107,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813605223,257,1,1,33,15,3kq9cckrnlogidldtdie2fkbl,1,42,94,2025-05-11T14:48:33.355Z,2025-05-12T06:08:19Z,5720755457,212,15.9,5723083481,178,,5720755455,141,70.8,5720755461,213,4.83,5720755453,140,43.8,5720755451,56,Back,5720755867,189,,,,,b4witgokm49tidm1a83qcvbop,Vinícius Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813599379,217,61,1,33,17,3kq9cckrnlogidldtdie2fkbl,0,43.7,73.2,2025-05-11T14:48:35.715Z,2025-05-12T06:08:24Z,5720723767,56,Back,5723083515,178,,,,,,,,,,,,,,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813599411,218,45,1,33,18,3kq9cckrnlogidldtdie2fkbl,0,43.3,73.6,2025-05-11T14:48:36.715Z,2025-05-12T06:08:30Z,5720723935,56,Back,5720727719,285,,5720729399,233,277,,,,,,,,,,,,,,,,i48mf81fxn2af1xxjzfi8gr9,Dani Ceballos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813599393,277,3,1,33,18,agh9ifb2mw3ivjusgedj7c3fe,1,56.7,26.4,2025-05-11T14:48:36.715Z,2025-05-12T06:08:29Z,5720723857,56,Center,5721479217,465,,5723083551,178,,5720729387,233,218,5720729379,286,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813600165,219,51,1,33,18,3kq9cckrnlogidldtdie2fkbl,1,41,70.9,2025-05-11T14:48:36.915Z,2025-05-12T06:08:35Z,5720742501,170,279,,,,,,,,,,,,,,,,,,,,,,i48mf81fxn2af1xxjzfi8gr9,Dani Ceballos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813603021,236,51,1,33,18,3kq9cckrnlogidldtdie2fkbl,1,43.5,74.5,2025-05-11T14:48:37.195Z,2025-05-12T06:08:41Z,5720744035,170,279,,,,,,,,,,,,,,,,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813599495,278,1,1,33,20,agh9ifb2mw3ivjusgedj7c3fe,1,66.4,45,2025-05-11T14:48:38.595Z,2025-05-12T06:08:46Z,5720729123,154,,5720724373,213,0.83,5720724365,56,Center,5720724369,141,65.4,5720729125,22,,5720729121,210,16,5720724367,140,78.6,5723083661,178,,4ftlhtels58lyzfluwofzwxuy,Pedri,5720724371,212,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,Barcelona
2813599503,279,16,1,33,23,agh9ifb2mw3ivjusgedj7c3fe,1,86.1,62.4,2025-05-11T14:48:42.075Z,2025-05-12T06:09:00Z,5720729225,29,,5720724405,22,,5720725977,72,,5720729235,103,3.2,5721481893,396,56.7,5720729229,55,278,5723083623,474,236,5720729239,230,92.8,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,5720724409,56,Center,5723083731,178,,5720729241,231,5720724407,17,5720729237,214,,5720742831,468,5720729227,154,,5720725985,375,33:23.0,5720725981,374,48:41.2,5721481891,395,92.5,5720729233,102,,56.7,,219,,46.9,5720729223,80,,,,,Barcelona
2813600641,220,1,1,34,45,3kq9cckrnlogidldtdie2fkbl,1,49.9,49.8,2025-05-11T14:50:03.915Z,2025-05-12T06:09:01Z,5720730691,140,25.3,5720730693,141,71.7,5720730699,279,G,5720730697,213,2.62,5720730689,56,Back,5720730715,189,,5723083769,178,,5720730695,212,29.8,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813600699,221,1,1,34,52,3kq9cckrnlogidldtdie2fkbl,1,40,78.3,2025-05-11T14:50:10.235Z,2025-05-12T06:09:03Z,5720730993,141,94.8,5720730991,140,40.2,5723083795,178,,5720730997,213,1.55,5720730989,56,Back,5720730995,212,11.2,,,,,,,atj6u4qul0o2ca57etbmes07o,Raúl Asencio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813600729,222,1,1,34,54,3kq9cckrnlogidldtdie2fkbl,1,40.2,95,2025-05-11T14:50:12.915Z,2025-05-12T06:09:08Z,5720731139,140,47.3,5723083827,178,,5720731143,212,9.2,5720731141,141,87,5720731145,213,5.65,5720731137,56,Back,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813600733,223,50,1,34,55,3kq9cckrnlogidldtdie2fkbl,1,43.4,89.5,2025-05-11T14:50:13.835Z,2025-05-12T06:09:12Z,5720731151,286,,5720731149,56,Back,5720731197,233,280,,,,,,,,,,,,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813600725,280,7,1,34,56,agh9ifb2mw3ivjusgedj7c3fe,0,56.6,10.5,2025-05-11T14:50:14.235Z,2025-05-12T06:09:15Z,5723083877,178,,5720731135,285,,5721486051,385,,5720731161,233,223,5720731133,56,Right,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813600807,224,1,1,34,57,3kq9cckrnlogidldtdie2fkbl,1,43.8,86.1,2025-05-11T14:50:15.795Z,2025-05-12T06:09:21Z,5720731465,212,13,5720731459,56,Back,5720731467,213,3.2,5723083917,178,,5720731461,140,31.4,5720731463,141,85,,,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813600821,225,1,1,34,59,3kq9cckrnlogidldtdie2fkbl,0,37.1,86.1,2025-05-11T14:50:17.875Z,2025-05-12T06:09:24Z,5720731547,56,Center,5720731553,212,44.4,5720731545,157,,5720731551,141,31.3,5720731555,213,5.29,5723083955,178,,5720731557,1,,5720731549,140,60.1,atj6u4qul0o2ca57etbmes07o,Raúl Asencio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813600845,281,1,1,35,1,agh9ifb2mw3ivjusgedj7c3fe,1,44.4,64,2025-05-11T14:50:19.715Z,2025-05-12T06:09:29Z,5720731719,213,5.74,5720731709,3,,5723083987,178,,5720731711,56,Center,5720731713,140,54.8,5720731715,141,54.2,5720731717,212,12.8,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813600875,282,1,1,35,3,agh9ifb2mw3ivjusgedj7c3fe,1,55.4,54.2,2025-05-11T14:50:21.555Z,2025-05-12T06:09:38Z,5720731935,212,6.3,5723084045,388,,5720731925,56,Center,5720731939,213,5.1,5720731923,155,,5720731929,140,57.7,5720731931,141,45.6,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813600899,283,1,1,35,5,agh9ifb2mw3ivjusgedj7c3fe,0,56.6,54.3,2025-05-11T14:50:23.395Z,2025-05-12T06:36:27Z,5720732039,155,,5720732049,212,13.5,5720732043,56,Center,5720732045,140,67.9,5720732051,213,5.79,5723094873,178,,5720732047,141,44.9,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813600919,226,12,1,35,6,3kq9cckrnlogidldtdie2fkbl,1,29,56,2025-05-11T14:50:24.955Z,2025-05-12T06:09:56Z,5720732179,141,69.3,5720732183,213,1.27,5720732181,212,9.5,5723084165,178,,5720732175,56,Back,5720732205,15,,5720732177,140,31.7,,,,aipyotc87m5bdvmvizd5n69k9,A. Tchouaméni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813600929,284,49,1,35,8,agh9ifb2mw3ivjusgedj7c3fe,1,67,34.2,2025-05-11T14:50:26.315Z,2025-05-12T06:09:59Z,,,,,,,,,,,,,,,,,,,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813600941,285,1,1,35,8,agh9ifb2mw3ivjusgedj7c3fe,1,67,34.2,2025-05-11T14:50:26.475Z,2025-05-12T06:10:02Z,5720732295,213,2.33,5720732289,141,39.1,5723084205,178,,5720732287,140,64,5720732285,56,Center,5720732291,212,4.6,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813600995,286,1,1,35,9,agh9ifb2mw3ivjusgedj7c3fe,1,63.7,39.4,2025-05-11T14:50:27.915Z,2025-05-12T06:10:06Z,5720732585,141,83.9,5720732591,1,,5720732587,212,33.6,5720732589,213,1.12,5723084233,178,,5720732583,140,77.5,5720732581,56,Left,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813601001,287,1,1,35,12,agh9ifb2mw3ivjusgedj7c3fe,0,78.2,84.1,2025-05-11T14:50:30.995Z,2025-05-12T06:10:09Z,5720732621,56,Center,5720732625,141,76.1,5721492477,72,,5720732629,213,5.13,5720732617,2,,5720732623,140,80.5,5720732619,155,,5721492475,224,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,5720732627,212,6,5723084249,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813601033,227,61,1,35,12,3kq9cckrnlogidldtdie2fkbl,1,20.4,21.9,2025-05-11T14:50:31.195Z,2025-05-12T06:10:13Z,5723084275,21,,5720732809,56,Back,5723084277,178,,,,,,,,,,,,,,,,,bf2pf3hs8gcvub4ivlve12ymt,Lucas Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813601151,228,83,1,35,17,3kq9cckrnlogidldtdie2fkbl,0,23.4,15.6,2025-05-11T14:50:35.635Z,2025-05-12T06:10:17Z,5720738715,399,6l1y87tlepsvr83d8y2qifeqy,,,,,,,,,,,,,,,,,,,,,,bf2pf3hs8gcvub4ivlve12ymt,Lucas Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2813601127,288,1,1,35,19,agh9ifb2mw3ivjusgedj7c3fe,1,77.6,80.5,2025-05-11T14:50:37.515Z,2025-05-12T06:10:22Z,5720739241,140,62,5720733297,56,Left,5723084329,178,,5720739249,212,16.4,5720739251,213,3.1,5720739245,141,81.4,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813601161,289,1,1,35,21,agh9ifb2mw3ivjusgedj7c3fe,1,55,74.2,2025-05-11T14:50:39.835Z,2025-05-12T06:10:24Z,5723084341,178,,5720733503,140,61.8,5720733501,56,Left,5720733509,213,0.48,5720733507,212,8.1,5720733505,141,79.7,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813601197,290,1,1,35,22,agh9ifb2mw3ivjusgedj7c3fe,1,61.8,79.7,2025-05-11T14:50:40.595Z,2025-05-12T06:10:27Z,5720733681,213,4.96,5723084361,178,,5720733679,212,13,5720733673,56,Center,5720733675,140,64.8,5720733677,141,61.1,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813601225,291,1,1,35,25,agh9ifb2mw3ivjusgedj7c3fe,1,62.5,52.8,2025-05-11T14:50:43.795Z,2025-05-12T06:10:30Z,5723084377,178,,5720733863,56,Back,5720733869,212,16.6,5720733867,141,43.6,5720733871,213,3.53,5720733865,140,47.9,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813601275,292,1,1,35,27,agh9ifb2mw3ivjusgedj7c3fe,1,47.9,43.6,2025-05-11T14:50:45.795Z,2025-05-12T06:10:33Z,5720734125,213,4.66,5720734119,140,46.7,5720734117,56,Back,5720734121,141,11.3,5720734123,212,22,5723084399,178,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813601339,293,1,1,35,29,agh9ifb2mw3ivjusgedj7c3fe,1,46.7,10.4,2025-05-11T14:50:48.115Z,2025-05-12T06:10:35Z,5723084409,178,,5720734441,213,6.24,5720734429,140,58.4,5720734433,141,9.7,5720734425,56,Right,5720734437,212,12.3,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813601371,294,1,1,35,32,agh9ifb2mw3ivjusgedj7c3fe,1,55.8,11.3,2025-05-11T14:50:50.915Z,2025-05-12T06:10:38Z,5720734641,140,56.3,5720734643,141,6.8,5720734647,213,4.88,5723084429,178,,5720734645,212,3.1,5720734639,56,Right,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813601401,295,1,1,35,35,agh9ifb2mw3ivjusgedj7c3fe,1,53.3,5.2,2025-05-11T14:50:53.715Z,2025-05-12T06:10:41Z,5720734787,56,Back,5720734791,141,31,5720734793,212,19,5723084439,178,,5720734795,213,1.96,5720734789,140,46.4,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813601451,296,1,1,35,38,agh9ifb2mw3ivjusgedj7c3fe,1,44.7,31,2025-05-11T14:50:56.755Z,2025-05-12T06:10:44Z,5723084465,178,,5720735097,56,Back,5720735105,213,3.49,5720735101,141,25,5720735099,140,34.1,5720735103,212,11.9,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813601487,297,1,1,35,41,agh9ifb2mw3ivjusgedj7c3fe,1,34.1,25,2025-05-11T14:50:59.755Z,2025-05-12T06:10:46Z,5720735245,141,54.9,5720735247,212,23.4,5720735249,213,2.09,5723084483,178,,5720735241,56,Back,5720735243,140,23,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813601575,298,1,1,35,43,agh9ifb2mw3ivjusgedj7c3fe,1,23,54.9,2025-05-11T14:51:01.835Z,2025-05-12T06:10:48Z,5720735761,56,Back,5720735775,213,1.09,5720735769,141,80.3,5723084491,178,,5720735765,140,31.6,5720735773,212,19.5,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2813601627,299,1,1,35,47,agh9ifb2mw3ivjusgedj7c3fe,1,33.4,87.1,2025-05-11T14:51:05.835Z,2025-05-12T06:10:53Z,5720736019,213,6.1,5720736013,140,75,5720736011,56,Center,5720736015,141,75.3,5720736021,1,,5720736017,212,44.4,5723084523,178,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
