id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/10/value,qualifier/12/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/18/value,teamName
2750883551,127,2,1,11,36,agh9ifb2mw3ivjusgedj7c3fe,1,84.8,40.3,2024-11-23T20:11:47.433Z,2024-11-24T09:11:53Z,5378091595,56,Center,5378093283,7,4ftlhtels58lyzfluwofzwxuy,5379336183,178,,5378091597,140,91.9,5378091599,141,44.8,5378093285,298,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750882955,110,55,1,11,36,6f27yvbqcngegwsg2ozxxdj4,1,10.5,41.8,2024-11-23T20:11:47.434Z,2024-11-24T09:11:53Z,,,,,,,,,,,,,,,,,,,,,,,,,daid84a2zbh8rasleahdp8nis,Hugo Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750882681,108,43,1,11,37,6f27yvbqcngegwsg2ozxxdj4,1,0,0,2024-11-23T20:11:49.124Z,2024-11-23T20:12:13Z,5378086963,141,31.2,5378086955,56,Back,5378089025,144,12,5378086967,213,4.3,5378087081,167,0,5378086959,140,0,5378086965,212,11.2,,,,79n0dyjagmleor1fpwl25qql0,Javi Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750882693,109,43,1,11,38,6f27yvbqcngegwsg2ozxxdj4,1,0,0,2024-11-23T20:11:49.526Z,2024-11-23T20:12:13Z,5378087113,73,0,5378089009,144,6,5378087109,56,Back,,,,,,,,,,,,,,,,79n0dyjagmleor1fpwl25qql0,Javi Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750882689,123,43,1,11,38,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2024-11-23T20:11:49.789Z,2024-11-23T20:11:54Z,5378087383,144,61,5378087005,56,Center,,,,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750883301,111,1,1,12,11,6f27yvbqcngegwsg2ozxxdj4,0,9.6,56.1,2024-11-23T20:12:22.830Z,2024-11-24T09:12:00Z,5378090259,141,79,5378090267,1,,5378090257,140,70.6,5378090255,56,Left,5378090253,241,,5378090251,157,,5378090249,5,,5378090261,212,65.9,8k88isvd2hwr5e4gn9oxzr2t,Vicente Guaita,5378090263,213,0.24,5379336309,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750883319,125,12,1,12,15,agh9ifb2mw3ivjusgedj7c3fe,1,24.9,14.3,2024-11-23T20:12:26.770Z,2024-11-24T09:12:09Z,5378090391,212,11.3,5378090393,213,4.53,5378090387,140,23,5378090385,56,Back,5378090605,15,,5378090459,167,,5378090389,141,0,5379336437,178,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750883505,112,5,1,12,17,6f27yvbqcngegwsg2ozxxdj4,1,76.2,101.8,2024-11-23T20:12:29.329Z,2024-11-24T09:12:12Z,5378091375,347,,5378091387,233,126,5378091373,56,Left,,,,,,,,,,,,,,,,8k88isvd2hwr5e4gn9oxzr2t,Vicente Guaita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750883325,126,5,1,12,17,agh9ifb2mw3ivjusgedj7c3fe,0,23.8,-1.8,2024-11-23T20:12:29.329Z,2024-11-24T09:12:12Z,5378091417,233,112,5378090427,56,Back,5378090429,347,,,,,,,,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750883539,113,1,1,12,27,6f27yvbqcngegwsg2ozxxdj4,1,72.5,100,2024-11-23T20:12:38.418Z,2024-11-24T09:12:18Z,5378091517,56,Left,5378091523,212,6.7,5378091521,141,92.1,5378091515,107,,5378091519,140,72.8,5378091525,213,4.76,,,,,,,c3sl9ajm4q424r4u37iath3hl,Óscar Mingueza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750883553,114,1,1,12,31,6f27yvbqcngegwsg2ozxxdj4,1,70.9,92.6,2024-11-23T20:12:42.577Z,2024-11-24T09:12:28Z,5378091621,56,Left,5378091633,213,0.68,5378091623,140,72.9,5378091629,212,2.7,5378091627,141,95.1,5379336715,178,,,,,,,,64ctdbd0w5ikj0fkcuu9jdbhm,I. Moriba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750883597,115,1,1,12,32,6f27yvbqcngegwsg2ozxxdj4,1,72.5,95.1,2024-11-23T20:12:43.430Z,2024-11-24T09:12:31Z,5378091847,140,67.1,5378091845,56,Left,5378091851,212,5.7,5378091853,213,3.21,5379336769,178,,5378091849,141,94.5,,,,,,,c3sl9ajm4q424r4u37iath3hl,Óscar Mingueza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750883611,116,1,1,12,33,6f27yvbqcngegwsg2ozxxdj4,0,67.8,97.5,2024-11-23T20:12:44.710Z,2024-11-24T09:12:36Z,5378091925,141,98.6,5378091927,212,7.4,5378091921,56,Left,5378091923,140,74.8,5378091929,213,0.1,5379336821,178,,,,,,,,64ctdbd0w5ikj0fkcuu9jdbhm,I. Moriba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750883607,128,8,1,12,34,agh9ifb2mw3ivjusgedj7c3fe,1,24.7,4.1,2024-11-23T20:12:45.422Z,2024-11-24T09:12:41Z,5378091911,56,Back,5379000057,384,,5379336935,178,,,,,,,,,,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750883635,129,49,1,12,35,agh9ifb2mw3ivjusgedj7c3fe,1,33,4.7,2024-11-23T20:12:46.937Z,2024-11-24T09:12:49Z,,,,,,,,,,,,,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750883631,117,83,1,12,35,6f27yvbqcngegwsg2ozxxdj4,0,66.5,95.3,2024-11-23T20:12:47.334Z,2024-11-24T09:12:46Z,5378092095,399,2wl6h1rlrfnn2mr65vuo3t815,,,,,,,,,,,,,,,,,,,,,,e3czx0nsuw10acnftbr8ud0bt,Fran Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750883661,130,1,1,12,37,agh9ifb2mw3ivjusgedj7c3fe,1,31.4,5,2024-11-23T20:12:48.573Z,2024-11-24T09:12:55Z,5378092141,140,32.3,5378092143,141,11.9,5378092139,56,Back,5378092145,212,4.8,5378092147,213,1.37,5379337103,178,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750883673,131,1,1,12,38,agh9ifb2mw3ivjusgedj7c3fe,0,32.3,11.9,2024-11-23T20:12:50.023Z,2024-11-24T09:12:59Z,5378092211,213,1.08,5378092203,56,Back,5378092205,140,42.2,5378092207,141,40.4,5379337161,178,,5378092209,212,22,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750883701,118,1,1,12,39,6f27yvbqcngegwsg2ozxxdj4,0,56.5,64,2024-11-23T20:12:51.326Z,2024-11-24T09:13:05Z,5379337253,178,,5378092389,1,,5378092383,141,100,5378092381,140,73.2,5378092387,213,0.97,5378092373,157,,5378092385,212,30.9,5378092379,56,Left,79n0dyjagmleor1fpwl25qql0,Javi Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750883703,119,5,1,12,43,6f27yvbqcngegwsg2ozxxdj4,0,73.6,101.6,2024-11-23T20:12:54.865Z,2024-11-24T09:13:07Z,5378093525,233,132,5378092393,56,Left,5378092395,347,,,,,,,,,,,,,,,,,79n0dyjagmleor1fpwl25qql0,Javi Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750883915,132,5,1,12,43,agh9ifb2mw3ivjusgedj7c3fe,1,26.4,-1.6,2024-11-23T20:12:54.865Z,2024-11-24T09:13:08Z,5378093453,347,,5378093451,56,Back,5378093487,233,119,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750883941,133,1,1,12,54,agh9ifb2mw3ivjusgedj7c3fe,1,25.7,0,2024-11-23T20:13:05.777Z,2024-11-24T09:13:10Z,5378093599,213,1.77,5378093593,140,24.4,5378093591,56,Back,5378093597,212,7.1,5378093595,141,8.5,5378093589,107,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750884019,134,1,1,12,55,agh9ifb2mw3ivjusgedj7c3fe,1,24.4,8.5,2024-11-23T20:13:06.513Z,2024-11-24T09:13:17Z,5378093995,56,Back,5378094001,212,7.7,5378094003,213,5.69,5378093997,140,30.5,5378093999,141,2.2,5379337509,178,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750884039,135,1,1,12,58,agh9ifb2mw3ivjusgedj7c3fe,1,32,2.2,2024-11-23T20:13:09.960Z,2024-11-24T09:13:23Z,5378094085,56,Back,5378094093,213,1.24,5378094091,212,7.7,5379337669,178,,5378094087,140,34.4,5378094089,141,12.9,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750884075,136,1,1,13,0,agh9ifb2mw3ivjusgedj7c3fe,1,35.7,14.6,2024-11-23T20:13:11.813Z,2024-11-24T09:13:28Z,5378094247,212,19.2,5378094245,141,38.5,5379337763,178,,5378094249,213,1.01,5378094241,56,Back,5378094243,140,45.5,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750884077,137,61,1,13,1,agh9ifb2mw3ivjusgedj7c3fe,0,45.5,38.5,2024-11-23T20:13:13.062Z,2024-11-24T09:13:33Z,5379337859,178,,5378094253,56,Back,,,,,,,,,,,,,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750884103,120,49,1,13,2,6f27yvbqcngegwsg2ozxxdj4,1,56,55.2,2024-11-23T20:13:14.044Z,2024-11-24T09:13:36Z,,,,,,,,,,,,,,,,,,,,,,,,,daid84a2zbh8rasleahdp8nis,Hugo Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750884171,121,1,1,13,2,6f27yvbqcngegwsg2ozxxdj4,0,55.9,55.4,2024-11-23T20:13:14.101Z,2024-11-24T09:13:39Z,5378094751,213,1,5378094735,56,Center,5378094747,212,7.8,5379337949,178,,5378094743,141,65.1,5378094739,140,59.9,,,,,,,daid84a2zbh8rasleahdp8nis,Hugo Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750884143,138,3,1,13,3,agh9ifb2mw3ivjusgedj7c3fe,0,37.2,38.3,2024-11-23T20:13:14.812Z,2024-11-24T09:13:48Z,5378289825,286,,5378094569,56,Back,5378290003,233,371,5379000701,465,,5379338043,178,,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750920363,371,7,1,13,3,6f27yvbqcngegwsg2ozxxdj4,1,62.8,61.7,2024-11-23T20:13:14.837Z,2024-11-24T09:13:45Z,5379000823,383,,5378289833,285,,5378289937,233,138,5378289831,56,Center,5379338079,178,,,,,,,,,,,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750884175,122,61,1,13,5,6f27yvbqcngegwsg2ozxxdj4,0,60.6,64,2024-11-23T20:13:16.560Z,2024-11-24T09:14:38Z,5379338699,178,,5378094759,56,Center,,,,,,,,,,,,,,,,,,,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750884189,139,1,1,13,5,agh9ifb2mw3ivjusgedj7c3fe,0,31.6,51.3,2024-11-23T20:13:17.221Z,2024-11-24T09:14:42Z,5378094875,141,67.9,5378094869,157,,5378094881,1,,5378094877,212,35.9,5378094873,140,64.1,5379338759,178,,5378094871,56,Center,5378094879,213,0.32,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750884333,123,1,1,13,9,6f27yvbqcngegwsg2ozxxdj4,1,34.9,39.2,2024-11-23T20:13:20.935Z,2024-11-24T09:14:49Z,5378095609,212,15.9,5378095611,213,2.02,5378095603,56,Back,5379338851,178,,5378095607,141,60.3,5378095605,140,28.3,,,,,,,79n0dyjagmleor1fpwl25qql0,Javi Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750884401,124,1,1,13,15,6f27yvbqcngegwsg2ozxxdj4,0,34.3,64.9,2024-11-23T20:13:26.893Z,2024-11-24T09:14:54Z,5378095925,1,,5378095913,155,,5378095919,141,30.4,5378095915,56,Center,5378095921,212,52.1,5379338881,178,,5378095923,213,5.82,5378095917,140,78.6,9i7lb16qty1t21bnc5h7skclx,Marcos Alonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750884421,140,59,1,13,20,agh9ifb2mw3ivjusgedj7c3fe,1,21.6,75.9,2024-11-23T20:13:31.592Z,2024-11-24T09:14:59Z,5378096007,56,Back,,,,,,,,,,,,,,,,,,,,,,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750884441,141,12,1,13,20,agh9ifb2mw3ivjusgedj7c3fe,1,21.6,75.9,2024-11-23T20:13:31.622Z,2024-11-24T09:15:00Z,5379338965,388,,5378096109,212,17.6,5378096101,56,Back,5378096111,213,1.73,5378096243,15,,5378096149,167,,5378096107,141,100,5378096105,140,19,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750884493,125,5,1,13,24,6f27yvbqcngegwsg2ozxxdj4,1,79.2,-1.1,2024-11-23T20:13:35.940Z,2024-11-24T09:15:02Z,5378096377,56,Right,5378096379,347,,5378096439,233,142,,,,,,,,,,,,,,,,9i7lb16qty1t21bnc5h7skclx,Marcos Alonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750884443,142,5,1,13,24,agh9ifb2mw3ivjusgedj7c3fe,0,20.8,101.1,2024-11-23T20:13:35.940Z,2024-11-24T09:15:03Z,5378096115,56,Back,5378096457,233,125,5378096117,347,,,,,,,,,,,,,,,,,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750884655,126,1,1,13,30,6f27yvbqcngegwsg2ozxxdj4,1,76.3,0,2024-11-23T20:13:42.282Z,2024-11-24T09:15:11Z,5378097201,213,2.84,5378097197,141,8.2,5378097195,140,58.3,5378097199,212,19.8,5378097191,107,,5378097193,56,Right,,,,,,,79n0dyjagmleor1fpwl25qql0,Javi Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750884723,127,1,1,13,34,6f27yvbqcngegwsg2ozxxdj4,1,56.2,10.3,2024-11-23T20:13:45.945Z,2024-11-24T09:15:13Z,5378097583,140,42.5,5378097581,56,Back,5378097589,212,14.4,5378097591,213,3.17,5379339119,178,,5378097587,141,9.7,,,,,,,e3czx0nsuw10acnftbr8ud0bt,Fran Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750884795,128,1,1,13,39,6f27yvbqcngegwsg2ozxxdj4,1,40.8,13.5,2024-11-23T20:13:51.256Z,2024-11-24T09:15:21Z,5378098035,141,39.2,5378098037,212,22.4,5379339213,178,,5378098031,56,Back,5378098033,140,27.5,5378098039,213,2.24,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750884819,129,1,1,13,45,6f27yvbqcngegwsg2ozxxdj4,1,41.5,18.5,2024-11-23T20:13:57.129Z,2024-11-24T09:15:27Z,5378098169,213,4.36,5379339285,178,,5378098161,56,Back,5378098163,140,38.8,5378098167,212,8.1,5378098165,141,7.3,,,,,,,9i7lb16qty1t21bnc5h7skclx,Marcos Alonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750884855,130,1,1,13,47,6f27yvbqcngegwsg2ozxxdj4,0,39.7,5.5,2024-11-23T20:13:58.903Z,2024-11-24T09:15:34Z,5378098351,155,,5378098353,56,Center,5378098359,212,44.2,5378098355,140,74.5,5379339381,178,,5378098363,1,,5378098361,213,0.6,5378098357,141,42.1,79n0dyjagmleor1fpwl25qql0,Javi Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750884845,143,43,1,13,49,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2024-11-23T20:14:00.767Z,2024-11-24T02:16:35Z,5378098303,56,Back,5379001515,144,59,,,,,,,,,,,,,,,,,,,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750884849,144,49,1,13,51,agh9ifb2mw3ivjusgedj7c3fe,1,27.4,63.4,2024-11-23T20:14:02.513Z,2024-11-24T09:44:00Z,,,,,,,,,,,,,,,,,,,,,,,,,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750884939,145,1,1,13,54,agh9ifb2mw3ivjusgedj7c3fe,1,25.1,54.3,2024-11-23T20:14:05.757Z,2024-11-24T09:15:44Z,5379339501,178,,5378098765,56,Back,5378098773,213,4.96,5378098771,212,26.3,5378098767,140,31.2,5378098769,141,16.8,,,,,,,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750885009,146,1,1,13,57,agh9ifb2mw3ivjusgedj7c3fe,1,32.3,14.9,2024-11-23T20:14:08.695Z,2024-11-24T09:15:53Z,5378105385,154,,5378099143,56,Center,5378099141,155,,5378105387,22,,5379339613,178,,5378099145,140,72.1,5378099153,1,,5378099151,213,0.25,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,5378105383,210,16,5378099147,141,5378099149,212,,,,,,,,,,,,,30.9,,,,,,,,,,1,43.2,,,,,,,Barcelona
2750885007,131,45,1,14,3,6f27yvbqcngegwsg2ozxxdj4,0,13.4,63.5,2024-11-23T20:14:14.497Z,2024-11-24T09:16:06Z,5378099133,285,,5378099477,233,147,5378099131,56,Back,,,,,,,,,,,,,,,,c3sl9ajm4q424r4u37iath3hl,Óscar Mingueza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750885057,147,3,1,14,3,agh9ifb2mw3ivjusgedj7c3fe,1,86.6,36.5,2024-11-23T20:14:14.497Z,2024-11-24T09:16:05Z,5378099385,56,Center,5379339873,178,,5378099453,233,131,5379002051,464,,5378099389,286,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750885063,148,16,1,14,5,agh9ifb2mw3ivjusgedj7c3fe,1,88.4,43.1,2024-11-23T20:14:16.559Z,2024-11-24T09:45:17Z,5379340177,178,,5378099949,72,,5378105471,230,96.8,5378105473,231,46.8,5378099963,374,14:15.8,5378099971,375,14:04.4,5379002371,396,50.9,5378105463,102,51.9,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,5378105459,55,146,5378105467,214,5378105465,103,5378099417,254,5378099415,56,5378105453,76,,,,5379002369,395,3.6,,5378105469,136,,5378105457,154,,5378105455,29,,,3.2,Center,5378099411,22,5378099413,17,,Barcelona
2750886373,132,1,1,15,23,6f27yvbqcngegwsg2ozxxdj4,1,49.9,50.3,2024-11-23T20:15:34.396Z,2024-11-24T09:02:29Z,5378106153,212,16.3,5378106145,56,Back,5378106147,140,34.7,5379329043,178,,5378106161,279,G,5378106157,213,3.36,5378106149,141,45.2,,,,1p0xp2onnys7jlru55vfgf1pm,T. Douvikas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750886427,133,1,1,15,26,6f27yvbqcngegwsg2ozxxdj4,1,34.8,43,2024-11-23T20:15:37.875Z,2024-11-24T09:02:34Z,5378106441,213,4.63,5379329125,178,,5378106433,140,33.2,5378106431,56,Back,5378106435,141,13.2,5378106437,212,20.3,,,,,,,e3czx0nsuw10acnftbr8ud0bt,Fran Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750886509,134,1,1,15,28,6f27yvbqcngegwsg2ozxxdj4,1,32,13.4,2024-11-23T20:15:39.875Z,2024-11-24T09:02:40Z,5378106877,141,37.6,5378106881,213,2.15,5378106875,140,21.8,5379329189,178,,5378106879,212,19.6,5378106873,56,Back,,,,,,,79n0dyjagmleor1fpwl25qql0,Javi Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750886559,135,1,1,15,33,6f27yvbqcngegwsg2ozxxdj4,1,22.9,35.8,2024-11-23T20:15:44.488Z,2024-11-24T09:02:49Z,5378107145,140,42.3,5378107153,212,20.7,5378107141,56,Back,5379329305,178,,5378107149,141,30.1,5378107157,213,6.1,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750886627,136,1,1,15,35,6f27yvbqcngegwsg2ozxxdj4,0,42.6,29.5,2024-11-23T20:15:46.706Z,2024-11-24T09:02:56Z,5378107475,56,Center,5378107481,212,41.3,5378107477,140,73.6,5378107483,213,0.66,5379329413,178,,5378107479,141,66.9,5378107485,1,,,,,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750886613,149,59,1,15,40,agh9ifb2mw3ivjusgedj7c3fe,1,25.6,41.2,2024-11-23T20:15:51.509Z,2024-11-24T09:03:43Z,5378107419,56,Back,,,,,,,,,,,,,,,,,,,,,,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750886619,150,49,1,15,40,agh9ifb2mw3ivjusgedj7c3fe,1,25.6,41.2,2024-11-23T20:15:51.590Z,2024-11-24T09:03:35Z,,,,,,,,,,,,,,,,,,,,,,,,,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750886705,151,1,1,15,40,agh9ifb2mw3ivjusgedj7c3fe,0,26.1,34.8,2024-11-23T20:15:51.701Z,2024-11-24T09:03:39Z,5379329951,178,,5378107851,157,,5378107853,56,Center,5378107859,212,49,5378107855,140,72.1,5378107861,213,6.11,5378107863,1,,5378107857,141,22.7,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750886747,137,12,1,15,43,6f27yvbqcngegwsg2ozxxdj4,1,28.8,88.9,2024-11-23T20:15:55.270Z,2024-11-24T09:03:49Z,5378108115,213,0.71,5379330047,388,,5378108107,56,Back,5378113045,167,,5378108111,141,100,5378108113,212,13,5378108109,140,38.2,5378113043,15,,9i7lb16qty1t21bnc5h7skclx,Marcos Alonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750886753,138,5,1,15,45,6f27yvbqcngegwsg2ozxxdj4,0,36.2,101.5,2024-11-23T20:15:56.525Z,2024-11-24T09:03:52Z,5378108151,347,,5378108149,56,Back,5378109029,233,152,,,,,,,,,,,,,,,,9i7lb16qty1t21bnc5h7skclx,Marcos Alonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celta Vigo
2750886925,152,5,1,15,45,agh9ifb2mw3ivjusgedj7c3fe,1,63.8,-1.5,2024-11-23T20:15:56.525Z,2024-11-24T09:03:52Z,5378108947,56,Right,5378108995,233,138,5378108949,347,,,,,,,,,,,,,,,,,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2750886961,153,1,1,15,53,agh9ifb2mw3ivjusgedj7c3fe,1,65.1,0,2024-11-23T20:16:05.302Z,2024-11-24T09:04:04Z,5378109143,213,2.67,5378109141,212,26.3,5378109133,107,,5378109139,141,15.5,5378109135,56,Back,5378109145,1,,5378109137,140,42.8,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
