id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,assist,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,keyPass,qualifier/13/value,qualifier/17/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,teamName
2727437009,526,1,1,45,33,agh9ifb2mw3ivjusgedj7c3fe,1,43.8,45.2,2024-09-28T19:46:40.091Z,2024-09-29T10:20:09Z,5251957535,178,,5249963957,212,20.7,5249963955,141,74.2,5249963959,213,1.26,5249963953,140,49.9,5249963951,56,Back,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727437071,527,1,1,45,36,agh9ifb2mw3ivjusgedj7c3fe,1,60.9,82.1,2024-09-28T19:46:43.285Z,2024-09-29T10:20:13Z,5249964321,213,0.59,5249964315,140,72.6,5249964317,141,94.1,5251957617,178,,5249964319,212,14.7,5249964313,56,Left,,,,,,,5kodjbsarkql4vhs126p2vhwq,Pablo Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727437133,528,1,1,45,40,agh9ifb2mw3ivjusgedj7c3fe,1,69.6,87.4,2024-09-28T19:46:47.065Z,2024-09-29T10:20:21Z,5251957721,178,,5249964653,213,4.39,5249964643,140,64.2,5249964649,212,17.8,5249964641,56,Center,5249964645,141,62.6,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727437199,529,1,1,45,42,agh9ifb2mw3ivjusgedj7c3fe,0,64.2,62.6,2024-09-28T19:46:49.755Z,2024-09-29T10:20:26Z,5249964951,56,Center,5249964953,140,92,5249964959,213,5.62,5249964949,155,,5249964961,1,,5249964955,141,28.8,5251957887,178,,5249964957,212,37.2,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727437241,332,12,1,45,45,2l0ldgiwsgb8d6y3z0sfgjzyj,1,11.4,68.1,2024-09-28T19:46:51.963Z,2024-09-29T10:20:35Z,5249965211,213,3.08,5249965343,167,,5249965209,212,13.4,5249965203,56,Back,5249965207,141,69.4,5249965241,15,,5249965205,140,0,5251958189,388,,8ij122duxc65thlj8flk2xdjp,Juan Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osasuna
2727437251,333,6,1,45,47,2l0ldgiwsgb8d6y3z0sfgjzyj,0,2.2,70,2024-09-28T19:46:54.341Z,2024-09-29T10:20:37Z,5249965439,73,,5249965487,233,530,5249965437,56,Back,,,,,,,,,,,,,,,,8ij122duxc65thlj8flk2xdjp,Juan Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osasuna
2727437217,530,6,1,45,47,agh9ifb2mw3ivjusgedj7c3fe,1,97.8,30,2024-09-28T19:46:54.341Z,2024-09-29T10:20:38Z,5249965461,233,333,5249965191,56,Center,5249965193,75,,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727437699,531,1,1,46,8,agh9ifb2mw3ivjusgedj7c3fe,1,99.5,0.5,2024-09-28T19:47:14.933Z,2024-09-29T10:20:44Z,5249967665,213,1.68,5249967655,224,,5249967657,56,Center,5249967661,141,34.8,5249967653,155,,5249967651,6,,5249967663,212,23.5,5249967649,2,,4ftlhtels58lyzfluwofzwxuy,Pedri,5249967659,140,5251533419,20,,5251958433,178,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727437707,532,1,1,46,9,agh9ifb2mw3ivjusgedj7c3fe,0,97.1,34.8,2024-09-28T19:47:16.005Z,2024-09-29T10:20:54Z,5249967705,56,Center,5249967707,140,94.4,5249967703,168,,5249967701,3,,5249967709,141,58.4,5249967713,213,1.75,5249967711,212,16.3,5251958697,388,,9f0jk3wgmlnnmnqrdkh4gnpt6,Pau Víctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727437725,335,12,1,46,10,2l0ldgiwsgb8d6y3z0sfgjzyj,1,3.1,50.1,2024-09-28T19:47:16.941Z,2024-09-29T10:21:00Z,5249967819,140,5.6,5251958821,178,,5249967825,213,4.79,5249967873,167,,5249967823,212,34.5,5249967821,141,0,5249967817,56,Back,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osasuna
2727437733,336,5,1,46,14,2l0ldgiwsgb8d6y3z0sfgjzyj,0,7.4,-1,2024-09-28T19:47:21.403Z,2024-09-29T10:21:04Z,5249967859,347,,5249968101,233,533,5249967855,56,Back,,,,,,,,,,,,,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osasuna
2727437755,533,5,1,46,14,agh9ifb2mw3ivjusgedj7c3fe,1,92.6,101,2024-09-28T19:47:21.403Z,2024-09-29T10:21:04Z,5249967991,56,Left,5249967995,347,,5249968033,233,336,,,,,,,,,,,,,,,,9f0jk3wgmlnnmnqrdkh4gnpt6,Pau Víctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727438049,534,1,1,46,28,agh9ifb2mw3ivjusgedj7c3fe,1,89.2,100,2024-09-28T19:47:35.208Z,2024-09-29T10:21:14Z,5249969545,141,89.9,5249969535,56,Left,5249969551,213,5.03,5249969541,140,91.7,5249969549,212,8.4,5249969529,107,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727438075,535,1,1,46,31,agh9ifb2mw3ivjusgedj7c3fe,1,91.9,90.2,2024-09-28T19:47:37.805Z,2024-09-29T10:21:23Z,5249969645,213,3.14,5249969637,56,Left,5249969639,140,74.5,5249969641,141,90.3,5249969643,212,18.3,5251959283,178,,,,,,,,9f0jk3wgmlnnmnqrdkh4gnpt6,Pau Víctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727438141,536,1,1,46,35,agh9ifb2mw3ivjusgedj7c3fe,1,74.5,90.3,2024-09-28T19:47:41.986Z,2024-09-29T10:21:31Z,5249969977,141,79.9,5249969975,140,66.4,5249969979,212,11.1,5249969973,56,Left,5251959489,178,,5249969983,213,3.84,,,,,,,5kodjbsarkql4vhs126p2vhwq,Pablo Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727438193,537,1,1,46,37,agh9ifb2mw3ivjusgedj7c3fe,1,66.1,81.2,2024-09-28T19:47:44.217Z,2024-09-29T10:21:44Z,5249972157,210,15,5249970181,2,,5249970193,213,5.5,5249970191,212,35.5,5249970183,155,,5249970185,56,Center,5249970187,140,90,5251535057,20,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,5251535055,223,5249972161,154,,5249970195,1,,,5251960041,178,,5249970189,141,,44.3,,,,,,,,,,,,,,,,1,,,,,,,,,,,Barcelona
2727438195,538,15,1,46,38,agh9ifb2mw3ivjusgedj7c3fe,1,87.9,44.5,2024-09-28T19:47:45.630Z,2024-09-29T10:21:53Z,5249972189,328,,5249970215,56,Center,5249972247,233,339,5249970213,17,,5249972179,154,,5249972193,147,50.2,5249972181,55,537,5251960383,178,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,5249972173,15,5249970211,22,,5249972177,29,,,5249972175,79,,5249972191,146,,98.9,5249972187,103,5249972185,102,49,,,,,,,,,,,,36.1,,,,,,,,,,Barcelona
2727438473,339,10,1,46,40,2l0ldgiwsgb8d6y3z0sfgjzyj,1,0.9,50.7,2024-09-28T19:47:47.434Z,2024-09-29T10:21:59Z,5249972299,233,538,5249971853,173,,5249971859,56,Back,5251535343,378,,5249975567,181,,5249971857,182,,,,,,,,amjegysk3et638l4od103c7o5,Sergio Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osasuna
2727438219,337,52,1,46,41,2l0ldgiwsgb8d6y3z0sfgjzyj,1,5.4,49,2024-09-28T19:47:48.639Z,2024-09-29T10:22:13Z,5251961157,178,,5251535439,378,,,,,,,,,,,,,,,,,,,,amjegysk3et638l4od103c7o5,Sergio Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osasuna
2727438427,338,1,1,46,57,2l0ldgiwsgb8d6y3z0sfgjzyj,0,5.4,49,2024-09-28T19:48:04.240Z,2024-09-29T10:22:22Z,5249971663,213,5.66,5249971661,212,49.5,5249971653,199,,5249971659,141,6.5,5249971655,56,Back,5249971657,140,43.7,5249971665,1,,,,,amjegysk3et638l4od103c7o5,Sergio Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osasuna
2727438665,340,30,1,47,0,2l0ldgiwsgb8d6y3z0sfgjzyj,1,0,0,2024-09-28T19:48:06.949Z,2024-09-29T10:22:33Z,5249972957,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osasuna
2727438659,539,30,1,47,0,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2024-09-28T19:48:06.949Z,2024-09-29T10:22:34Z,5249972927,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727450713,342,32,2,45,0,2l0ldgiwsgb8d6y3z0sfgjzyj,1,0,0,2024-09-28T20:04:24.221Z,2024-09-29T05:47:31Z,5250042285,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osasuna
2727450699,540,32,2,45,0,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2024-09-28T20:04:24.221Z,2024-09-28T20:04:24Z,5250042223,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727450769,541,1,2,45,0,agh9ifb2mw3ivjusgedj7c3fe,1,50.2,49.7,2024-09-28T20:04:24.287Z,2024-09-29T08:58:09Z,5250042603,212,10.4,5251835417,178,,5250042597,56,Back,5250042601,141,47.3,5250042607,279,S,5250042605,213,3.3,5250042599,140,40.4,,,,5kodjbsarkql4vhs126p2vhwq,Pablo Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727450771,542,1,2,45,2,agh9ifb2mw3ivjusgedj7c3fe,1,43.1,38.5,2024-09-28T20:04:26.788Z,2024-09-29T08:58:13Z,5250042619,141,24.3,5250042627,213,4.37,5250042623,212,10.3,5251835505,178,,5250042617,140,39.8,5250042615,56,Back,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727450803,543,1,2,45,4,agh9ifb2mw3ivjusgedj7c3fe,1,39.8,24.3,2024-09-28T20:04:29.036Z,2024-09-29T08:58:16Z,5250042807,213,2.14,5250042805,212,15.9,5250042799,56,Back,5250042801,140,31.7,5250042803,141,44,5251835609,178,,,,,,,,4jpwo30o4qp53k59oxvuj90k4,Sergi Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727450835,544,1,2,45,8,agh9ifb2mw3ivjusgedj7c3fe,1,34.4,48.1,2024-09-28T20:04:32.443Z,2024-09-29T08:58:20Z,5250042989,213,5.17,5250042983,140,44.2,5250042981,56,Back,5251835673,178,,5250042987,212,23.5,5250042985,141,17.1,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727450867,545,1,2,45,11,agh9ifb2mw3ivjusgedj7c3fe,1,43.2,14.9,2024-09-28T20:04:35.402Z,2024-09-29T08:58:23Z,5250043167,56,Back,5250043173,212,7.6,5250043169,140,44.1,5250043175,213,4.84,5250043171,141,3.8,5251835735,178,,,,,,,,4jpwo30o4qp53k59oxvuj90k4,Sergi Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727450899,546,1,2,45,13,agh9ifb2mw3ivjusgedj7c3fe,1,44.1,3.8,2024-09-28T20:04:37.422Z,2024-09-29T08:58:27Z,5250043291,56,Back,5250043299,213,1.88,5250043293,140,35.3,5250043295,141,46.6,5250043297,212,30.5,5251835807,178,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727450989,547,1,2,45,15,agh9ifb2mw3ivjusgedj7c3fe,1,35.3,46.6,2024-09-28T20:04:39.789Z,2024-09-29T08:58:31Z,5251835893,178,,5250043837,141,72.3,5250043835,140,35.3,5250043841,213,1.57,5250043833,56,Back,5250043839,212,17.5,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727451033,548,1,2,45,22,agh9ifb2mw3ivjusgedj7c3fe,1,45.1,82.3,2024-09-28T20:04:46.616Z,2024-09-29T08:58:35Z,5251835939,178,,5250044103,212,18.7,5250044097,56,Back,5250044101,141,57.6,5250044099,140,37.2,5250044105,213,4.25,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727451057,549,1,2,45,26,agh9ifb2mw3ivjusgedj7c3fe,1,41.4,45.8,2024-09-28T20:04:50.799Z,2024-09-29T08:58:41Z,5250044203,56,Back,5250044209,141,27.6,5250044213,212,12.4,5251836043,178,,5250044205,140,41.7,5250044215,213,4.74,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727451131,550,1,2,45,29,agh9ifb2mw3ivjusgedj7c3fe,1,41.7,27.6,2024-09-28T20:04:53.355Z,2024-09-29T08:58:44Z,5250044581,141,36.1,5250044579,140,58.3,5251836161,178,,5250044583,212,18.4,5250044585,213,0.32,5250044577,56,Center,,,,,,,4jpwo30o4qp53k59oxvuj90k4,Sergi Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727451161,551,1,2,45,32,agh9ifb2mw3ivjusgedj7c3fe,1,61.2,20.3,2024-09-28T20:04:56.276Z,2024-09-29T08:58:46Z,5250044691,56,Right,5250044699,213,5.13,5250044693,140,65.5,5251836187,178,,5250044695,141,5.5,5250044697,212,11,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727451205,552,1,2,45,35,agh9ifb2mw3ivjusgedj7c3fe,1,64,7.1,2024-09-28T20:04:59.966Z,2024-09-29T08:58:49Z,5250044935,141,14.7,5251836243,178,,5250044939,212,23.2,5250044933,140,42.5,5250044943,213,2.92,5250044931,56,Back,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727451229,553,1,2,45,38,agh9ifb2mw3ivjusgedj7c3fe,1,45.5,28,2024-09-28T20:05:02.899Z,2024-09-29T08:58:51Z,5250045125,141,48.8,5250045127,212,16.1,5250045129,213,2.07,5250045123,140,38.1,5251836307,178,,5250045121,56,Back,,,,,,,4jpwo30o4qp53k59oxvuj90k4,Sergi Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727451247,554,1,2,45,40,agh9ifb2mw3ivjusgedj7c3fe,1,41.1,49,2024-09-28T20:05:05.193Z,2024-09-29T08:58:53Z,5250045261,141,77.2,5250045259,140,41.3,5250045263,212,19.2,5251836323,178,,5250045265,213,1.56,5250045257,56,Back,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727451293,555,1,2,45,43,agh9ifb2mw3ivjusgedj7c3fe,1,45.5,85.4,2024-09-28T20:05:07.902Z,2024-09-29T08:58:56Z,5250045509,212,26.2,5250045503,56,Left,5251836403,178,,5250045507,141,95.1,5250045505,140,69.6,5250045511,213,0.25,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727451357,556,1,2,45,46,agh9ifb2mw3ivjusgedj7c3fe,1,69.6,95.1,2024-09-28T20:05:10.421Z,2024-09-29T09:00:04Z,5250045925,140,55.7,5250045927,141,86.9,5250045931,213,3.51,5250045929,212,15.6,5250045923,56,Left,5251837483,178,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727451377,557,1,2,45,51,agh9ifb2mw3ivjusgedj7c3fe,1,59.9,87.2,2024-09-28T20:05:15.953Z,2024-09-29T09:00:07Z,5250046081,56,Left,5250046093,213,0.25,5251837543,178,,5250046089,212,16.6,5250046083,140,75.2,5250046085,141,93.2,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727451391,558,1,2,45,53,agh9ifb2mw3ivjusgedj7c3fe,0,77.1,92.7,2024-09-28T20:05:17.830Z,2024-09-29T09:00:54Z,5250046167,212,11.2,5251838329,178,,5250046155,56,Center,5250046159,140,79.6,5250046169,213,4.95,5250046163,141,76.7,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727451423,343,12,2,45,54,2l0ldgiwsgb8d6y3z0sfgjzyj,1,17.5,25.2,2024-09-28T20:05:18.644Z,2024-09-29T09:00:57Z,5251838359,178,,5250046437,212,27.2,5250046435,141,0,5250046475,167,,5250046431,56,Back,5250046439,213,5.57,5250046433,140,37.1,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osasuna
2727451427,344,5,2,45,56,2l0ldgiwsgb8d6y3z0sfgjzyj,0,38,-1,2024-09-28T20:05:20.681Z,2024-09-29T09:00:59Z,5250046549,233,559,5250046459,56,Back,5250046463,347,,,,,,,,,,,,,,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osasuna
2727451435,559,5,2,45,56,agh9ifb2mw3ivjusgedj7c3fe,1,62,101,2024-09-28T20:05:20.681Z,2024-09-29T09:01:00Z,5250046493,56,Left,5250046525,233,344,5250046495,347,,,,,,,,,,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727451615,560,1,2,46,3,agh9ifb2mw3ivjusgedj7c3fe,1,61.2,100,2024-09-28T20:05:27.998Z,2024-09-29T09:01:02Z,5250047393,56,Left,5250047399,212,14.9,5250047391,107,,5250047401,213,5.31,5250047395,140,69.2,5250047397,141,83.3,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727451635,561,1,2,46,6,agh9ifb2mw3ivjusgedj7c3fe,1,69.2,83.3,2024-09-28T20:05:30.630Z,2024-09-29T09:01:05Z,5251838469,178,,5250047539,140,76.7,5250047541,141,95.6,5250047545,213,0.82,5250047537,56,Left,5250047543,212,11.5,,,,,,,5kodjbsarkql4vhs126p2vhwq,Pablo Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727451769,562,1,2,46,7,agh9ifb2mw3ivjusgedj7c3fe,1,76.7,95.4,2024-09-28T20:05:31.499Z,2024-09-29T09:01:07Z,5250048305,140,78.6,5250048307,141,82.9,5251838535,178,,5250048303,56,Left,5250048309,212,8.7,5250048311,213,4.94,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727451747,345,83,2,46,12,2l0ldgiwsgb8d6y3z0sfgjzyj,0,31.4,4.9,2024-09-28T20:05:36.528Z,2024-09-29T09:01:14Z,5250048573,399,afxjicw89683nlpms9yy5x51x,,,,,,,,,,,,,,,,,,,,,,7r7wgbcu7vmlj19m9jpjhu1yi,Jesús Areso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osasuna
2727451775,563,61,2,46,12,agh9ifb2mw3ivjusgedj7c3fe,0,74.5,90.3,2024-09-28T20:05:36.971Z,2024-09-29T09:02:40Z,5251840081,389,,5250048335,56,Left,,,,,,,,,,,,,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727451917,346,5,2,46,13,2l0ldgiwsgb8d6y3z0sfgjzyj,1,29.6,-1.2,2024-09-28T20:05:37.959Z,2024-09-29T09:02:44Z,5250049027,347,,5250049037,233,564,5250049023,56,Back,,,,,,,,,,,,,,,,7r7wgbcu7vmlj19m9jpjhu1yi,Jesús Areso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osasuna
2727451795,564,5,2,46,13,agh9ifb2mw3ivjusgedj7c3fe,0,70.4,101.2,2024-09-28T20:05:37.959Z,2024-09-29T09:02:44Z,5250048417,56,Left,5250048419,347,,5250049071,233,346,,,,,,,,,,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727451957,347,1,2,46,23,2l0ldgiwsgb8d6y3z0sfgjzyj,1,31.5,0,2024-09-28T20:05:48.011Z,2024-09-29T09:02:47Z,5250049257,140,24.7,5250049255,56,Back,5250049263,213,1.96,5250049253,107,,5250049259,141,23.7,5250049261,212,18.9,,,,,,,7r7wgbcu7vmlj19m9jpjhu1yi,Jesús Areso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osasuna
2727452017,348,1,2,46,26,2l0ldgiwsgb8d6y3z0sfgjzyj,0,21.7,26.8,2024-09-28T20:05:51.102Z,2024-09-29T09:02:51Z,5250049571,56,Left,5250049569,155,,5250049581,1,,5250049579,213,0.63,5250049573,140,67.7,5250049575,141,79.1,5250049577,212,60,5251840277,178,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osasuna
2727452033,565,12,2,46,29,agh9ifb2mw3ivjusgedj7c3fe,1,35.1,21.2,2024-09-28T20:05:54.151Z,2024-09-29T09:02:55Z,5250049643,213,4.5,5250049639,141,0,5250049641,212,15.4,5251840339,388,,5250049635,56,Back,5250049637,140,32,5250049729,167,,5250049793,15,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727452383,349,5,2,46,34,2l0ldgiwsgb8d6y3z0sfgjzyj,1,69.5,101.4,2024-09-28T20:05:58.277Z,2024-09-29T09:03:03Z,5250051643,233,566,5250051615,56,Left,5250051617,347,,,,,,,,,,,,,,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osasuna
2727452043,566,5,2,46,34,agh9ifb2mw3ivjusgedj7c3fe,0,30.5,-1.4,2024-09-28T20:05:58.277Z,2024-09-29T09:03:04Z,5250051653,233,349,5250049691,347,,5250049689,56,Back,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2727452469,350,1,2,46,56,2l0ldgiwsgb8d6y3z0sfgjzyj,1,73.3,100,2024-09-28T20:06:21.185Z,2024-09-29T09:03:13Z,5250052147,141,93.8,5250052145,140,68.2,5250052151,213,3.88,5250052141,107,,5250052149,212,7.3,5250052143,56,Left,,,,,,,8ij122duxc65thlj8flk2xdjp,Juan Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osasuna
2727452481,351,1,2,46,59,2l0ldgiwsgb8d6y3z0sfgjzyj,1,65.2,79.1,2024-09-28T20:06:23.717Z,2024-09-29T09:03:19Z,5251840649,178,,5250052223,212,11.6,5251539623,223,,5250052217,56,Center,5250052221,141,68.7,5250052215,155,,5250052213,2,,5250052219,140,74,bzv32rpgvs111w8e2gch452xg,Bryan Zaragoza,5251539625,20,5250052225,213,5.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osasuna
2727452483,352,61,2,47,0,2l0ldgiwsgb8d6y3z0sfgjzyj,0,74.3,68.7,2024-09-28T20:06:24.562Z,2024-09-29T09:03:24Z,5251840715,178,,5250052233,56,Center,,,,,,,,,,,,,,,,,,,d3pdr28q2n295ldry2lc1uklx,Lucas Torró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osasuna
2727452455,567,49,2,47,2,agh9ifb2mw3ivjusgedj7c3fe,1,32.2,49.1,2024-09-28T20:06:26.301Z,2024-09-29T09:03:31Z,,,,,,,,,,,,,,,,,,,,,,,,,9f0jk3wgmlnnmnqrdkh4gnpt6,Pau Víctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
