id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/10/value,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/16/value,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,teamName
2759826279,25,7,1,1,33,agh9ifb2mw3ivjusgedj7c3fe,1,28.2,78.6,2024-12-15T20:03:53.948Z,2024-12-16T06:23:53Z,5427157197,178,,5426517727,285,,5426967495,384,,5426517757,233,19,5426517725,56,Back,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759826281,26,49,1,1,35,agh9ifb2mw3ivjusgedj7c3fe,1,14.4,76,2024-12-15T20:03:56.062Z,2024-12-16T06:23:57Z,,,,,,,,,,,,,,,,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759826317,27,1,1,1,35,agh9ifb2mw3ivjusgedj7c3fe,1,14.4,76,2024-12-15T20:03:56.171Z,2024-12-16T06:24:02Z,5426517945,212,16,5426517943,141,58.2,5426517941,140,4.5,5426517947,213,4,5426517939,56,Back,5427157265,178,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759826327,28,12,1,1,37,agh9ifb2mw3ivjusgedj7c3fe,1,4.3,58.2,2024-12-15T20:03:58.024Z,2024-12-16T06:24:06Z,5426518023,140,6.2,5426518021,56,Back,5426518029,213,1.5,5426518025,141,100,5426518045,167,,5427157313,178,,5426518027,212,29.6,,,,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759826329,20,5,1,1,39,3krm0f4yr1l80j1sd7823f9xn,1,94.4,-1.6,2024-12-15T20:04:00.178Z,2024-12-16T06:24:10Z,5426518035,347,,5426518033,56,Right,5426518065,233,29,,,,,,,,,,,,,,,,9p87liko3b1jjpjmi19135y0a,Adrià Alti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759826333,29,5,1,1,39,agh9ifb2mw3ivjusgedj7c3fe,0,5.6,101.6,2024-12-15T20:04:00.178Z,2024-12-16T06:24:10Z,5426518043,347,,5426518041,56,Back,5426518069,233,20,,,,,,,,,,,,,,,,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759826543,21,1,1,1,54,3krm0f4yr1l80j1sd7823f9xn,1,84.4,0,2024-12-15T20:04:14.704Z,2024-12-16T06:24:14Z,5426519089,140,81,5426519085,107,,5426519093,212,11.5,5426519087,56,Right,5426519091,141,14.7,5426519095,213,1.89,,,,,,,9p87liko3b1jjpjmi19135y0a,Adrià Alti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759826549,22,1,1,1,56,3krm0f4yr1l80j1sd7823f9xn,0,75.2,12.3,2024-12-15T20:04:16.947Z,2024-12-16T06:24:19Z,5427157437,178,,5426519145,213,2.69,5426519143,212,7.5,5426519141,141,17.1,5426519137,56,Right,5426519139,140,68.8,,,,,,,bxzhhmig5if9pznqa0fgxlyei,S. Cissé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759826557,30,49,1,1,57,agh9ifb2mw3ivjusgedj7c3fe,1,38.3,89.4,2024-12-15T20:04:17.497Z,2024-12-16T06:24:24Z,,,,,,,,,,,,,,,,,,,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759826569,31,1,1,1,58,agh9ifb2mw3ivjusgedj7c3fe,0,35.3,83.6,2024-12-15T20:04:18.487Z,2024-12-16T06:24:28Z,5427157523,178,,5426519217,56,Back,5426519225,213,5.22,5426519223,212,11.1,5426519219,140,40.4,5426519221,141,69.3,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759826589,23,61,1,1,59,3krm0f4yr1l80j1sd7823f9xn,1,58.9,34.6,2024-12-15T20:04:20.128Z,2024-12-16T06:24:34Z,5426519319,56,Center,5427157577,178,,,,,,,,,,,,,,,,,,,,9g4devlvymukexrvfgkipd6tx,R. Tapia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759826623,24,49,1,2,0,3krm0f4yr1l80j1sd7823f9xn,1,60.7,33,2024-12-15T20:04:20.807Z,2024-12-16T06:24:48Z,,,,,,,,,,,,,,,,,,,,,,,,,6772p87u8cf9g6qyk5x414h61,Y. Neyou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759826649,25,1,1,2,1,3krm0f4yr1l80j1sd7823f9xn,1,59.4,33.1,2024-12-15T20:04:21.533Z,2024-12-16T06:24:54Z,5427157701,178,,5426519593,56,Back,5426519597,141,33.9,5426519595,140,44.4,5426519599,212,15.8,5426519601,213,3.11,,,,,,,6772p87u8cf9g6qyk5x414h61,Y. Neyou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759826665,26,1,1,2,4,3krm0f4yr1l80j1sd7823f9xn,1,44.4,33.9,2024-12-15T20:04:24.455Z,2024-12-16T06:24:57Z,5426519677,212,26.5,5427157729,178,,5426519675,141,5.8,5426519669,155,,5426519679,213,5.48,5426519671,56,Right,5426519673,140,61.9,,,,48ctbksxfm5hrdmwphb4eril1,Jorge Sáenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759826677,27,1,1,2,6,3krm0f4yr1l80j1sd7823f9xn,0,65.3,9.2,2024-12-15T20:04:26.568Z,2024-12-16T06:25:02Z,5426519747,213,0.21,5426519745,212,7.1,5427157751,178,,5426519741,140,71.9,5426519739,56,Right,5426519743,141,11.4,,,,,,,9p87liko3b1jjpjmi19135y0a,Adrià Alti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759826693,32,49,1,2,7,agh9ifb2mw3ivjusgedj7c3fe,1,28.9,91.5,2024-12-15T20:04:27.399Z,2024-12-16T06:25:05Z,,,,,,,,,,,,,,,,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759826743,33,1,1,2,9,agh9ifb2mw3ivjusgedj7c3fe,1,31.6,88.4,2024-12-15T20:04:29.921Z,2024-12-16T06:25:09Z,5426520103,141,64.6,5426520101,140,31,5427157833,178,,5426520105,212,16.2,5426520099,56,Back,5426520107,213,4.67,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759826827,34,1,1,2,11,agh9ifb2mw3ivjusgedj7c3fe,1,30.6,59.4,2024-12-15T20:04:32.051Z,2024-12-16T06:25:14Z,5426520617,140,29.6,5426520627,212,22.8,5426520623,141,25.9,5427157865,178,,5426520631,213,4.67,5426520613,56,Back,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759826853,35,1,1,2,19,agh9ifb2mw3ivjusgedj7c3fe,1,35.2,26.7,2024-12-15T20:04:39.651Z,2024-12-16T06:25:24Z,5426520793,213,0.59,5426520787,140,52.7,5426520791,212,22,5427157943,178,,5426520789,141,44.6,5426520785,56,Center,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759826863,36,3,1,2,20,agh9ifb2mw3ivjusgedj7c3fe,0,54.2,44.6,2024-12-15T20:04:40.735Z,2024-12-16T06:25:47Z,5426520841,286,,5426520849,211,,5426967913,465,,5426520839,56,Center,5427158203,178,,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759826911,28,1,1,2,23,3krm0f4yr1l80j1sd7823f9xn,1,33.9,62.7,2024-12-15T20:04:43.230Z,2024-12-16T06:25:52Z,5426521141,212,31.2,5426521137,140,4.2,5426521143,213,3.08,5426521135,56,Back,5426521139,141,65.4,5427158267,178,,,,,,,,9g4devlvymukexrvfgkipd6tx,R. Tapia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759827353,34,49,1,2,27,3krm0f4yr1l80j1sd7823f9xn,1,4.5,65.8,2024-12-15T20:04:47.327Z,2024-12-16T06:25:58Z,,,,,,,,,,,,,,,,,,,,,,,,,bahph7009sc73jl6s2bramn6d,M. Dmitrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759826997,29,1,1,2,27,3krm0f4yr1l80j1sd7823f9xn,1,4.2,65.2,2024-12-15T20:04:47.411Z,2024-12-16T06:26:15Z,5427158459,178,,5426521663,140,56.7,5426521659,157,,5426521661,56,Center,5426521671,213,0.11,5426521669,212,55.5,5426521675,1,,5426521665,141,74.2,bahph7009sc73jl6s2bramn6d,M. Dmitrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759827013,30,1,1,2,31,3krm0f4yr1l80j1sd7823f9xn,1,57.5,74.2,2024-12-15T20:04:51.463Z,2024-12-16T06:26:22Z,5426521761,56,Left,5426521759,168,,5426521763,140,63.6,5426521765,141,95,5426521769,213,1.15,5426521767,212,15.5,5427158519,178,,,,,a233iunrs5zqk5q62xv0oogdl,Miguel de la Fuente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759827085,31,1,1,2,36,3krm0f4yr1l80j1sd7823f9xn,1,62.9,91.7,2024-12-15T20:04:56.306Z,2024-12-16T06:26:29Z,5427158575,178,,5426522167,56,Center,5426522171,140,85.8,5426522161,155,,5426522989,154,,5426522987,210,15,5426522189,1,,5426522179,212,46.5,ea5xlslcii56ycrlmyo6uiimt,Óscar Rodríguez,5426522185,213,5.26,5426522175,141,1,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759827093,32,15,1,2,40,3krm0f4yr1l80j1sd7823f9xn,1,91.8,38.8,2024-12-15T20:05:00.743Z,2024-12-16T06:26:34Z,5427158615,178,,5426523041,55,31,5426968373,214,,5426523037,29,,5426523055,147,43.1,5426523053,146,96.2,5426522213,56,Center,5426522209,22,,entqiwoor6dhwqcg5s82krfth,M. El Haddadi,5426523047,103,17.1,5426523073,233,,37,5426522503,72,5426523045,102,48.7,5426523039,154,5426527487,78,5426522211,17,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759827123,37,10,1,2,40,agh9ifb2mw3ivjusgedj7c3fe,1,3.6,55.1,2024-12-15T20:05:00.872Z,2024-12-16T06:26:39Z,5426522661,389,,5426523099,233,32,5426522393,56,Back,5426968315,377,,5426522387,173,,5426524227,21,,,,,,,,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759827105,33,6,1,2,41,3krm0f4yr1l80j1sd7823f9xn,1,97.6,25.3,2024-12-15T20:05:01.597Z,2024-12-16T06:26:41Z,5426522781,233,38,5426522333,56,Center,5426522337,75,,,,,,,,,,,,,,,,,entqiwoor6dhwqcg5s82krfth,M. El Haddadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759827189,38,6,1,2,41,agh9ifb2mw3ivjusgedj7c3fe,0,2.4,74.7,2024-12-15T20:05:01.597Z,2024-12-16T06:26:41Z,5426522741,56,Back,5426522819,233,33,5426522743,73,,,,,,,,,,,,,,,,,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759827651,35,1,1,3,15,3krm0f4yr1l80j1sd7823f9xn,1,99.5,0.5,2024-12-15T20:05:35.282Z,2024-12-16T06:26:48Z,5426529487,25,,5426525517,155,,5426525527,140,92.2,5426968629,20,,5426525521,224,,5426525531,212,32.1,5426525533,213,1.81,5426529485,154,,ea5xlslcii56ycrlmyo6uiimt,Óscar Rodríguez,5427158745,178,,5426525515,6,,,5426525525,56,5426525513,2,,5426525529,141,5426529483,210,5426525535,1,1,Center,46.3,16,,,,,,,,,,,,,,,,,,,Leganes
2759827655,36,16,1,3,17,3krm0f4yr1l80j1sd7823f9xn,1,91.6,45.8,2024-12-15T20:05:37.562Z,2024-12-16T06:27:16Z,5426529573,136,,5426525545,17,,5426527589,374,05:36.9,5427158779,388,,5426529557,81,,5426527583,15,,5426529559,29,,5426527587,328,,dvyl5rfgfkoplnwrs73rkidhx,Sergio González,5426529561,154,,5426968763,396,,47.1,5426529577,231,5426527593,375,03:16.7,5426529563,55,5426529569,103,5426529575,230,,49.6,35,20.9,98.8,5426968761,395,98.5,5426529571,214,5426525547,56,Center,5426529567,102,46.3,5426527581,25,,,,,Leganes
2759828279,39,1,1,4,9,agh9ifb2mw3ivjusgedj7c3fe,1,50.1,49.7,2024-12-15T20:06:30.036Z,2024-12-16T07:09:53Z,5426529191,140,44.5,5427158937,178,,5426529193,141,54.3,5426529195,212,6.7,5426529199,279,G,5426716647,189,,5426529189,56,Back,5426529197,213,2.65,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759828289,40,1,1,4,11,agh9ifb2mw3ivjusgedj7c3fe,1,44.5,54.3,2024-12-15T20:06:31.518Z,2024-12-16T06:27:30Z,5426529267,141,69.4,5427159059,178,,5426529269,212,10.5,5426529265,140,46.5,5426529263,56,Back,5426529271,213,1.37,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759828319,41,1,1,4,13,agh9ifb2mw3ivjusgedj7c3fe,1,46.6,70.8,2024-12-15T20:06:33.608Z,2024-12-16T06:27:36Z,5426529461,140,56.2,5426529459,56,Left,5426529463,141,95.6,5426529465,212,19.6,5426529467,213,1.03,5427159103,178,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759828377,42,1,1,4,17,agh9ifb2mw3ivjusgedj7c3fe,1,45.8,87.4,2024-12-15T20:06:37.660Z,2024-12-16T06:27:46Z,5426529793,213,3.79,5426529783,140,36.6,5426529779,56,Back,5426529789,212,12.1,5427159195,178,,5426529785,141,76.6,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759828417,43,1,1,4,20,agh9ifb2mw3ivjusgedj7c3fe,1,38.8,79.1,2024-12-15T20:06:40.248Z,2024-12-16T06:27:52Z,5426530065,140,48.1,5427159251,178,,5426530069,212,14.2,5426530071,213,0.81,5426530063,56,Back,5426530067,141,94.2,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759828441,44,1,1,4,23,agh9ifb2mw3ivjusgedj7c3fe,1,59.4,79.4,2024-12-15T20:06:44Z,2024-12-16T06:28:01Z,5426530213,213,4.43,5426530209,141,58.5,5426530211,212,14.8,5426530205,56,Center,5427159317,178,,5426530207,140,55.5,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759828475,45,1,1,4,24,agh9ifb2mw3ivjusgedj7c3fe,1,55.5,58.5,2024-12-15T20:06:44.935Z,2024-12-16T06:28:07Z,5426530357,56,Center,5426530361,141,64.6,5427159383,178,,5426530363,212,4.1,5426530359,140,55.5,5426530365,213,1.57,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759828497,46,1,1,4,26,agh9ifb2mw3ivjusgedj7c3fe,1,55.1,62.3,2024-12-15T20:06:46.558Z,2024-12-16T06:28:10Z,5426530503,141,19.8,5426530501,140,57.4,5426530505,212,29,5426530499,56,Right,5426530507,213,4.8,5427159415,178,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759828539,47,1,1,4,29,agh9ifb2mw3ivjusgedj7c3fe,1,57.4,18.3,2024-12-15T20:06:49.970Z,2024-12-16T06:28:14Z,5426530743,213,5.53,5426530737,140,66.4,5426530741,212,13,5426530739,141,5.2,5427159445,178,,5426530735,56,Right,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759828553,37,45,1,4,31,3krm0f4yr1l80j1sd7823f9xn,0,32.5,93.4,2024-12-15T20:06:52.126Z,2024-12-16T06:28:21Z,5426530817,56,Back,5426530819,285,,5426530883,233,48,,,,,,,,,,,,,,,,3xxwjf3ymu1j9825xjuwuknah,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759828559,48,3,1,4,31,agh9ifb2mw3ivjusgedj7c3fe,1,67.5,6.6,2024-12-15T20:06:52.126Z,2024-12-16T06:28:21Z,5426970057,464,,5426530857,286,,5427159505,178,,5426530871,233,37,5426530855,56,Right,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759828595,49,1,1,4,34,agh9ifb2mw3ivjusgedj7c3fe,0,72.5,24.7,2024-12-15T20:06:54.544Z,2024-12-16T06:28:26Z,5426531019,140,78.2,5426531021,141,40.4,5426531023,212,12.2,5426531025,213,1.06,5427159543,178,,5426531017,56,Center,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759828793,38,1,1,4,35,3krm0f4yr1l80j1sd7823f9xn,0,20.5,66.9,2024-12-15T20:06:55.372Z,2024-12-16T06:28:32Z,5426532127,213,5.6,5426970197,1,,5426532125,212,46.5,5426970195,157,,5427159587,178,,5426532121,140,54.9,5426532119,56,Center,5426532123,141,23.9,9g4devlvymukexrvfgkipd6tx,R. Tapia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759828745,50,1,1,4,47,agh9ifb2mw3ivjusgedj7c3fe,1,44.5,77.2,2024-12-15T20:07:07.656Z,2024-12-16T06:28:46Z,5427159691,178,,5426531827,56,Back,5426531833,212,6.3,5426531831,141,70,5426531829,140,48.2,5426531835,213,5.38,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759828769,51,1,1,4,49,agh9ifb2mw3ivjusgedj7c3fe,1,53.5,69.7,2024-12-15T20:07:09.340Z,2024-12-16T06:28:51Z,5426531983,213,0.78,5426531981,212,9.3,5426531979,141,79.4,5426531975,56,Left,5427159723,178,,5426531977,140,59.8,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759828775,52,61,1,4,51,agh9ifb2mw3ivjusgedj7c3fe,1,60.2,81.5,2024-12-15T20:07:11.516Z,2024-12-16T06:28:55Z,5427159751,178,,5426532015,56,Left,5426532257,238,,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759829097,39,5,1,4,52,3krm0f4yr1l80j1sd7823f9xn,1,41.2,-1.8,2024-12-15T20:07:13.106Z,2024-12-16T06:28:59Z,5426533811,56,Back,5426533813,347,,5426533899,233,53,,,,,,,,,,,,,,,,9g4devlvymukexrvfgkipd6tx,R. Tapia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759828787,53,5,1,4,52,agh9ifb2mw3ivjusgedj7c3fe,0,58.8,101.8,2024-12-15T20:07:13.106Z,2024-12-16T06:28:59Z,5426532081,347,,5426533949,233,39,5426532077,56,Left,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759829465,40,1,1,5,34,3krm0f4yr1l80j1sd7823f9xn,1,40.4,0,2024-12-15T20:07:54.739Z,2024-12-16T06:29:22Z,5426535967,107,,5426535977,212,8.4,5426535969,56,Back,5426535973,141,8,5426535971,140,45.6,5426535981,213,0.86,,,,,,,9p87liko3b1jjpjmi19135y0a,Adrià Alti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759829477,41,61,1,5,36,3krm0f4yr1l80j1sd7823f9xn,1,45.9,9.1,2024-12-15T20:07:57.157Z,2024-12-16T06:29:30Z,5426536087,238,,5426536047,56,Back,5427160033,178,,,,,,,,,,,,,,,,,entqiwoor6dhwqcg5s82krfth,M. El Haddadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759829445,54,49,1,5,39,agh9ifb2mw3ivjusgedj7c3fe,1,20.1,62.4,2024-12-15T20:07:59.609Z,2024-12-16T06:29:34Z,,,,,,,,,,,,,,,,,,,,,,,,,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759829515,55,1,1,5,40,agh9ifb2mw3ivjusgedj7c3fe,1,22.5,63.3,2024-12-15T20:08:01.163Z,2024-12-16T06:29:38Z,5427160089,178,,5426536243,56,Back,5426536245,140,30.5,5426536247,141,40,5426536253,213,5.2,5426536249,212,17.9,,,,,,,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759829535,56,1,1,5,43,agh9ifb2mw3ivjusgedj7c3fe,1,33.9,33.9,2024-12-15T20:08:04.190Z,2024-12-16T06:29:43Z,5427160133,178,,5426536353,56,Back,5426536359,212,15.8,5426536361,213,4.95,5426536355,140,37.5,5426536357,141,11.4,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759829559,57,1,1,5,46,agh9ifb2mw3ivjusgedj7c3fe,1,37.5,11.4,2024-12-15T20:08:06.302Z,2024-12-16T06:29:46Z,5426536529,140,40.9,5426536535,213,1.33,5426536533,212,14.8,5426536531,141,32.5,5426536527,56,Back,5427160177,178,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759829597,58,1,1,5,48,agh9ifb2mw3ivjusgedj7c3fe,1,33.2,36.9,2024-12-15T20:08:08.882Z,2024-12-16T06:29:50Z,5427160205,178,,5426536753,213,2.99,5426536749,141,41.8,5426536751,212,21.7,5426536745,140,12.8,5426536741,56,Back,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759829639,59,1,1,5,51,agh9ifb2mw3ivjusgedj7c3fe,1,14,41.8,2024-12-15T20:08:11.293Z,2024-12-16T06:29:53Z,5426537027,212,19.7,5426537023,140,18.4,5426537021,56,Back,5426537029,213,4.95,5427160229,178,,5426537025,141,13.7,,,,,,,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759829653,60,1,1,5,53,agh9ifb2mw3ivjusgedj7c3fe,1,18.3,13.4,2024-12-15T20:08:13.410Z,2024-12-16T06:29:58Z,5426537117,140,22.7,5426537121,212,7.2,5426537119,141,5.3,5426537123,213,5.41,5426537115,56,Back,5427160257,178,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759829673,61,1,1,5,55,agh9ifb2mw3ivjusgedj7c3fe,0,22.7,5,2024-12-15T20:08:15.303Z,2024-12-16T06:30:03Z,5426537207,212,11,5427160289,178,,5426537205,141,9.4,5426537209,213,0.27,5426537201,56,Back,5426537203,140,32.8,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2759829689,42,49,1,5,56,3krm0f4yr1l80j1sd7823f9xn,1,64.2,91.8,2024-12-15T20:08:16.711Z,2024-12-16T06:30:06Z,,,,,,,,,,,,,,,,,,,,,,,,,6772p87u8cf9g6qyk5x414h61,Y. Neyou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
2759829723,43,1,1,5,58,3krm0f4yr1l80j1sd7823f9xn,1,60.7,86.9,2024-12-15T20:08:18.226Z,2024-12-16T06:30:11Z,5426537487,213,3.67,5427160321,178,,5426537479,56,Back,5426537485,212,17.6,5426537483,141,73.9,5426537481,140,46.2,,,,,,,6772p87u8cf9g6qyk5x414h61,Y. Neyou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leganes
