id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,keyPass,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,assist,qualifier/20/value,teamName
2766698755,364,1,1,31,14,agh9ifb2mw3ivjusgedj7c3fe,0,19.6,94.1,2025-01-18T20:33:12.610Z,2025-01-19T10:51:55Z,5463747507,56,Back,5463747515,213,0.02,5463747509,140,33.2,5463747513,212,14.3,5463747511,141,94.5,5464513929,178,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766698777,210,49,1,31,16,1n1j0wsl763lq7ee1k0c11c02,1,55.7,5,2025-01-18T20:33:14.110Z,2025-01-19T10:52:03Z,,,,,,,,,,,,,,,,,,,,,,,,,5lzbyj5i0cotpry4gneap8c89,Juan Iglesias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766698801,211,1,1,31,17,1n1j0wsl763lq7ee1k0c11c02,0,57.6,5,2025-01-18T20:33:15.741Z,2025-01-19T10:52:10Z,5464514141,178,,5463747715,56,Right,5463747721,212,9.3,5463747719,141,0,5463747723,213,5.87,5463747717,140,65.7,5463747713,155,,,,,5lzbyj5i0cotpry4gneap8c89,Juan Iglesias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766698807,212,5,1,31,18,1n1j0wsl763lq7ee1k0c11c02,0,68.1,-0.9,2025-01-18T20:33:16.870Z,2025-01-19T10:52:13Z,5463748367,233,365,5463747751,347,,5463747749,56,Right,,,,,,,,,,,,,,,,5lzbyj5i0cotpry4gneap8c89,Juan Iglesias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766698935,365,5,1,31,18,agh9ifb2mw3ivjusgedj7c3fe,1,31.9,100.9,2025-01-18T20:33:16.870Z,2025-01-19T10:52:14Z,5463748335,56,Back,5463748337,347,,5463748359,233,212,,,,,,,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766698969,366,1,1,31,29,agh9ifb2mw3ivjusgedj7c3fe,1,28.5,100,2025-01-18T20:33:27.090Z,2025-01-19T10:52:19Z,5463748517,212,16.2,5463748513,140,14.2,5463748519,213,3.53,5463748511,56,Back,5463748515,141,92.6,5463748509,107,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766699039,367,1,1,31,33,agh9ifb2mw3ivjusgedj7c3fe,1,20.1,84.7,2025-01-18T20:33:31.019Z,2025-01-19T10:52:23Z,5463748877,212,30.6,5463748873,140,14.1,5463748879,213,4.51,5464514285,178,,5463748875,141,40.6,5463748871,56,Back,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766699071,368,1,1,31,39,agh9ifb2mw3ivjusgedj7c3fe,1,28.8,33.6,2025-01-18T20:33:37.691Z,2025-01-19T10:52:27Z,5463749039,1,,5463749037,213,5.64,5463749033,141,4.6,5463749029,56,Right,5464514329,178,,5463749035,212,32.8,5463749031,140,53.8,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766699107,369,1,1,31,43,agh9ifb2mw3ivjusgedj7c3fe,1,53.2,5.5,2025-01-18T20:33:41.228Z,2025-01-19T10:52:33Z,5463749241,56,Back,5463749255,213,2.47,5463749245,140,36.5,5463749253,212,22.4,5464514345,178,,5463749249,141,25.9,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766699145,370,1,1,31,45,agh9ifb2mw3ivjusgedj7c3fe,1,36.2,29.1,2025-01-18T20:33:43.599Z,2025-01-19T10:52:36Z,5464514353,178,,5463749443,213,1.37,5463749435,56,Back,5463749437,140,41.1,5463749441,212,25.4,5463749439,141,65.7,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766699199,371,1,1,31,50,agh9ifb2mw3ivjusgedj7c3fe,1,54.1,73.3,2025-01-18T20:33:48.294Z,2025-01-19T10:52:40Z,5463749719,141,94.4,5463749723,213,0.96,5463749717,140,63.7,5463749721,212,17.5,5464514365,178,,5463749715,56,Left,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766699209,213,45,1,31,56,1n1j0wsl763lq7ee1k0c11c02,0,34.2,15.8,2025-01-18T20:33:54.069Z,2025-01-19T10:52:43Z,5463749785,285,,5463749783,56,Back,5463749843,233,372,,,,,,,,,,,,,,,,5lzbyj5i0cotpry4gneap8c89,Juan Iglesias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766699217,372,3,1,31,56,agh9ifb2mw3ivjusgedj7c3fe,1,65.8,84.2,2025-01-18T20:33:54.069Z,2025-01-19T10:52:43Z,5463749821,56,Left,5464514409,178,,5463749823,286,,5464102505,464,,5463749827,233,213,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766699237,373,1,1,31,58,agh9ifb2mw3ivjusgedj7c3fe,1,67.9,84.5,2025-01-18T20:33:56.476Z,2025-01-19T10:52:49Z,5463749959,140,77.2,5463749957,56,Left,5464514491,178,,5463749963,212,11.6,5463749961,141,93.6,5463749965,213,0.56,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766699257,374,1,1,32,2,agh9ifb2mw3ivjusgedj7c3fe,1,78.2,94.4,2025-01-18T20:34:00.564Z,2025-01-19T10:52:53Z,5463750081,141,86.2,5463750085,213,3.49,5464514509,178,,5463750083,212,16.5,5463750079,140,63.4,5463750077,56,Left,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766699297,375,1,1,32,4,agh9ifb2mw3ivjusgedj7c3fe,1,63.4,86.2,2025-01-18T20:34:02.676Z,2025-01-19T10:52:56Z,5463750257,212,30,5463750253,140,58.8,5464514521,178,,5463750259,213,4.55,5463750251,56,Center,5463750255,141,42.7,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766699357,376,1,1,32,8,agh9ifb2mw3ivjusgedj7c3fe,1,62.3,30,2025-01-18T20:34:06.317Z,2025-01-19T10:53:00Z,5463750555,141,6.4,5463750551,56,Right,5463750559,213,5.45,5463750553,140,76.3,5464514553,178,,5463750557,212,21.8,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766699371,377,1,1,32,12,agh9ifb2mw3ivjusgedj7c3fe,1,79.6,7.4,2025-01-18T20:34:10.365Z,2025-01-19T10:53:05Z,5463750617,56,Center,5463750619,140,91.5,5463750623,212,20.2,5463750621,141,30.7,5464514615,178,,5463750625,213,0.9,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766699405,378,1,1,32,14,agh9ifb2mw3ivjusgedj7c3fe,1,92.8,30,2025-01-18T20:34:12.806Z,2025-01-19T10:53:09Z,5463750731,141,23,5463750735,213,5.31,5464514653,178,,5463750729,140,95.9,5463750733,212,5.8,5463750727,56,Center,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766699429,379,1,1,32,15,agh9ifb2mw3ivjusgedj7c3fe,1,95.4,24.4,2025-01-18T20:34:13.510Z,2025-01-19T10:53:12Z,5463750825,155,,5464514657,178,,5463750835,213,1.48,5463752013,210,13,5463750831,141,57.6,5463750827,56,Center,5463750829,140,97.3,5463750833,212,22.7,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,5463752015,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,Barcelona
2766699435,380,13,1,32,17,agh9ifb2mw3ivjusgedj7c3fe,1,97.3,57.6,2025-01-18T20:34:15.257Z,2025-01-19T10:53:19Z,5463752037,29,,5463750867,56,Center,5463752039,154,,5463751059,15,,5463752049,214,,5463752047,103,27.8,5464514717,388,,5463752041,55,379,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,5463750863,22,5463752051,230,99.7,,5463751063,328,,5463752045,102,56.3,5463752053,231,52.7,5463752035,83,,5463750865,61,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766699447,214,5,1,32,17,1n1j0wsl763lq7ee1k0c11c02,1,-0.6,44.2,2025-01-18T20:34:15.448Z,2025-01-19T10:53:23Z,5463750959,233,381,5463750925,346,,5463750923,56,Back,,,,,,,,,,,,,,,,czo50ep8l8ubnp8ifn6bx87pw,Coba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766699443,381,5,1,32,17,agh9ifb2mw3ivjusgedj7c3fe,0,100.6,55.8,2025-01-18T20:34:15.448Z,2025-01-19T10:53:23Z,5463750987,233,214,5463750905,56,Center,5463750907,346,,,,,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766699783,215,1,1,32,52,1n1j0wsl763lq7ee1k0c11c02,1,5.4,40,2025-01-18T20:34:50.152Z,2025-01-19T10:53:36Z,5463752739,124,,5463752747,212,52.2,5463752749,213,6.18,5463753145,189,,5463752745,141,32,5463752751,1,,5463752741,56,Center,5463752755,74,,vota9gwygxp3wc998tl7ldxx,David Soria,5463752743,140,,,,54.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766699791,216,4,1,32,54,1n1j0wsl763lq7ee1k0c11c02,1,54.8,34.6,2025-01-18T20:34:52.685Z,2025-01-19T10:53:33Z,5463752835,152,,5463753713,294,,5463752867,233,382,5463752831,13,,5463752839,286,,5463752833,56,Center,,,,,,,5gorfhj7uwpomrhlso1krxrkl,M. Arambarri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766699779,382,4,1,32,54,agh9ifb2mw3ivjusgedj7c3fe,0,45.2,65.4,2025-01-18T20:34:52.686Z,2025-01-19T10:53:33Z,5463752821,285,,5463752815,56,Back,5463753765,294,,5463752987,233,216,5464514801,178,,5463753069,189,,5463752813,13,,5463752817,152,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766700107,217,1,1,33,30,1n1j0wsl763lq7ee1k0c11c02,1,61.5,35.2,2025-01-18T20:35:28.893Z,2025-01-19T10:54:11Z,5463754551,56,Center,5463754545,5,,5463754555,141,53.4,5463776789,154,,5463776787,210,13,5463754553,140,85.8,5464515273,178,,5463754549,152,,ch1lxxbn01at4jmkafy4uevh1,Luis Milla,5463754547,155,5463754557,212,28.4,,5463754559,213,0.45,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,Getafe
2766700109,218,13,1,33,32,1n1j0wsl763lq7ee1k0c11c02,1,86.2,53.9,2025-01-18T20:35:30.690Z,2025-01-19T10:54:21Z,5463776809,73,,5463776825,146,89.9,5463775965,17,,5463776815,55,217,5463754565,56,Center,5463776831,231,48.2,5464515437,388,,5463776827,147,60.8,5gorfhj7uwpomrhlso1krxrkl,M. Arambarri,5463776297,328,5463776291,24,,,5463776821,103,38.9,5463776819,102,74.3,5463776823,391,,5463776293,15,,5463776811,29,,5463776829,230,5463776813,154,,5463776299,153,,,98.5,,,,,,,,,,,Getafe
2766700121,383,12,1,33,34,agh9ifb2mw3ivjusgedj7c3fe,1,8,31.2,2025-01-18T20:35:32.954Z,2025-01-19T10:54:38Z,5463754625,140,18,5463754631,213,5.42,5464515665,388,,5463754629,212,16.1,5463754623,56,Back,5463754639,15,,5463754627,141,13.2,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766700171,219,1,1,33,39,1n1j0wsl763lq7ee1k0c11c02,1,72.7,90.9,2025-01-18T20:35:37.204Z,2025-01-19T10:54:43Z,5463754973,56,Left,5463754977,141,83.7,5463754979,212,6.1,5463754981,213,4.07,5463754975,140,69.2,5464515725,178,,,,,,,,2o3bka7gokfjkej1f600ovbo5,O. Alderete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766700195,220,1,1,33,40,1n1j0wsl763lq7ee1k0c11c02,0,71,82.2,2025-01-18T20:35:38.642Z,2025-01-19T10:54:46Z,5464103579,224,,5464103583,72,,5463755109,140,79,5464515787,178,,5463755107,56,Center,5463755113,212,19.9,5463755105,155,,5463755111,141,55.7,dkt9892ixwnz1bkmgileo71sl,Diego Rico,5463755115,213,5463755103,2,,5.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766700183,384,44,1,33,42,agh9ifb2mw3ivjusgedj7c3fe,1,21.4,42.6,2025-01-18T20:35:40.319Z,2025-01-19T13:16:02Z,5463755175,233,221,5463755055,56,Back,5463755057,285,,,,,,,,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766700197,221,44,1,33,42,1n1j0wsl763lq7ee1k0c11c02,0,78.6,57.4,2025-01-18T20:35:40.320Z,2025-01-19T10:54:51Z,5463755183,233,384,5463755123,286,,5463755121,56,Center,,,,,,,,,,,,,,,,5gorfhj7uwpomrhlso1krxrkl,M. Arambarri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766700191,385,12,1,33,42,agh9ifb2mw3ivjusgedj7c3fe,1,22.1,38.5,2025-01-18T20:35:40.370Z,2025-01-19T13:16:02Z,5463755093,141,66.9,5463755089,56,Back,5463755097,213,1.58,5463755119,15,,5463755091,140,21.9,5463755095,212,19.3,5464515865,388,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766700241,222,1,1,33,47,1n1j0wsl763lq7ee1k0c11c02,1,78.6,19.6,2025-01-18T20:35:45.086Z,2025-01-19T10:55:10Z,5463755361,140,90.9,5464516065,178,,5463755359,56,Center,5463755373,213,0.11,5463755363,141,21.7,5463755367,212,13,,,,,,,eiqt71z69beq7akuhot0foset,Carles Aleñá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766700257,223,1,1,33,48,1n1j0wsl763lq7ee1k0c11c02,0,91.1,21.7,2025-01-18T20:35:46.739Z,2025-01-19T10:55:14Z,5464180971,20,,5463755439,140,91.3,5464103715,225,,5463755437,56,Center,5463755445,213,1.49,5463755441,141,25.3,5464516115,178,,5463755433,2,,ch1lxxbn01at4jmkafy4uevh1,Luis Milla,5463755443,212,5463755435,155,,2.5,5464103717,386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766700255,386,61,1,33,48,agh9ifb2mw3ivjusgedj7c3fe,1,6.8,70,2025-01-18T20:35:46.848Z,2025-01-19T10:55:19Z,5464516165,21,,5464516167,178,,5463755429,56,Back,,,,,,,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766700319,224,1,1,33,51,1n1j0wsl763lq7ee1k0c11c02,1,85.1,35.2,2025-01-18T20:35:49.669Z,2025-01-19T10:55:25Z,5463755757,213,1.28,5463757933,210,15,5463755749,140,91.3,5463755747,56,Center,5463757935,154,,5463755755,212,22.6,5464516251,178,,5463755751,141,67.1,eiqt71z69beq7akuhot0foset,Carles Aleñá,5463755745,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,Getafe
2766700327,225,15,1,33,53,1n1j0wsl763lq7ee1k0c11c02,1,90.2,64.6,2025-01-18T20:35:51.456Z,2025-01-19T10:55:33Z,5463757939,29,,5463757937,80,,5463755785,22,,5464516313,178,,5463757957,108,,5463757969,147,53.4,5463756347,20,,5463757967,146,98.1,czo50ep8l8ubnp8ifn6bx87pw,Coba,5463757949,102,5463757941,154,,47.2,5463755787,64,,5463755789,56,Center,5463757997,233,387,5463757953,103,6.3,5463757943,55,224,5463757963,328,,,,,,,,,,,,,,,,,,,Getafe
2766700325,387,10,1,33,53,agh9ifb2mw3ivjusgedj7c3fe,1,2.2,47.2,2025-01-18T20:35:51.964Z,2025-01-19T10:55:45Z,5463755777,182,,5463755881,179,,5464103853,376,,5463755779,56,Back,5463758011,233,225,5463755879,174,,,,,,,,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766700343,226,16,1,33,54,1n1j0wsl763lq7ee1k0c11c02,1,96.3,49.4,2025-01-18T20:35:52.961Z,2025-01-19T11:07:39Z,5463755859,22,,5463758691,281,czo50ep8l8ubnp8ifn6bx87pw,5463758693,282,1n1j0wsl763lq7ee1k0c11c02,5463758683,458,,5464103929,396,48.9,5463757351,375,33:54.4,5463758669,78,,5464104515,136,,5gorfhj7uwpomrhlso1krxrkl,M. Arambarri,5463758671,102,5463757347,374,35:52.4,49.2,5463755863,56,Center,5463757337,72,,5463758673,103,1.3,5463758689,280,ATTEMPT_SAVED,5463755861,16,,5464516671,178,5463758685,230,98.2,5463758677,214,,,,5464103927,395,1.8,5463758697,472,225,5463758687,231,,50.7,Getafe
2766701375,389,1,1,35,33,agh9ifb2mw3ivjusgedj7c3fe,1,49.9,50.3,2025-01-18T20:37:31.594Z,2025-01-19T10:57:12Z,5463761385,140,38.6,5463761391,213,2.52,5463761393,279,G,5463761389,212,14.6,5463761383,56,Back,5463761387,141,62.7,5464517101,178,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766701411,390,1,1,35,41,agh9ifb2mw3ivjusgedj7c3fe,1,55.3,68.8,2025-01-18T20:37:39.359Z,2025-01-19T10:57:17Z,5463761599,213,4.27,5463761593,140,46.8,5463761597,212,20.7,5463761595,141,41.3,5464517111,178,,5463761591,56,Back,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766701461,391,1,1,35,44,agh9ifb2mw3ivjusgedj7c3fe,1,47.4,41.8,2025-01-18T20:37:42.908Z,2025-01-19T10:57:22Z,5463761849,140,42.5,5463761847,56,Back,5463761853,212,15.1,5463761851,141,62.6,5464517211,178,,5463761855,213,1.92,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766701485,392,1,1,35,49,agh9ifb2mw3ivjusgedj7c3fe,1,44.9,58.4,2025-01-18T20:37:47.035Z,2025-01-19T10:57:34Z,5464517323,178,,5463761951,56,Back,5463761955,141,36.4,5463761957,212,15,5463761953,140,45.3,5463761959,213,4.74,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766701501,393,1,1,35,52,agh9ifb2mw3ivjusgedj7c3fe,1,46.7,33.7,2025-01-18T20:37:50.131Z,2025-01-19T10:57:38Z,5463762059,141,5.5,5463762055,56,Right,5463762061,212,22.5,5463762057,140,57.9,5464517371,178,,5463762063,213,5.26,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766701507,394,3,1,35,54,agh9ifb2mw3ivjusgedj7c3fe,0,55.8,5.2,2025-01-18T20:37:52.467Z,2025-01-19T10:57:45Z,5464106221,464,,5464517423,178,,5463762073,56,Right,5463762157,233,227,5463762075,286,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766701517,227,7,1,35,54,1n1j0wsl763lq7ee1k0c11c02,0,44.2,94.8,2025-01-18T20:37:52.570Z,2025-01-19T10:57:50Z,5463762127,233,394,5464517437,178,,5463762107,56,Back,5464106237,385,,5463762109,285,,,,,,,,,,,czo50ep8l8ubnp8ifn6bx87pw,Coba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766701595,395,2,1,35,56,agh9ifb2mw3ivjusgedj7c3fe,1,40.6,11.7,2025-01-18T20:37:54.940Z,2025-01-19T10:57:54Z,5463763837,7,afxjicw89683nlpms9yy5x51x,5463762547,140,72.7,5464517545,178,,5463762545,56,Center,5463762551,141,49.3,5463762565,1,,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766701737,229,55,1,35,56,1n1j0wsl763lq7ee1k0c11c02,1,31.9,31.1,2025-01-18T20:37:54.941Z,2025-01-19T10:57:54Z,,,,,,,,,,,,,,,,,,,,,,,,,5lzbyj5i0cotpry4gneap8c89,Juan Iglesias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766701601,396,43,1,36,2,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-01-18T20:38:00.477Z,2025-01-18T20:38:18Z,5463762585,212,1.7,5463762581,140,87.6,5463762587,213,4.46,5463762583,141,32.2,5463763605,144,1,5463762579,56,Center,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766701611,228,43,1,36,3,1n1j0wsl763lq7ee1k0c11c02,1,0,0,2025-01-18T20:38:01.502Z,2025-01-18T20:38:22Z,5463762633,56,Back,5463763813,144,61,,,,,,,,,,,,,,,,,,,dkt9892ixwnz1bkmgileo71sl,Diego Rico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766701645,397,43,1,36,5,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-01-18T20:38:03.214Z,2025-01-18T20:38:11Z,5463762843,212,23.9,5463762835,155,0,5463762845,213,1.16,5463763215,144,1,5463762841,141,56.1,5463762839,140,100,5463762833,2,0,5463762837,56,Center,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766701949,230,1,1,36,34,1n1j0wsl763lq7ee1k0c11c02,0,16,66.8,2025-01-18T20:38:32.530Z,2025-01-19T10:57:58Z,5463764433,212,48.2,5463764427,140,61.9,5463764435,213,6.26,5463764431,141,65.3,5463764417,5,,5463764437,1,,5463764419,157,,5463764423,56,Center,vota9gwygxp3wc998tl7ldxx,David Soria,5464517583,178,5463764421,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766701947,398,44,1,36,37,agh9ifb2mw3ivjusgedj7c3fe,1,37.6,31.6,2025-01-18T20:38:35.801Z,2025-01-19T13:16:03Z,5463764471,233,231,5463764413,56,Back,5463764415,285,,,,,,,,,,,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766701955,231,44,1,36,37,1n1j0wsl763lq7ee1k0c11c02,0,62.4,68.4,2025-01-18T20:38:35.802Z,2025-01-19T10:58:04Z,5463764459,286,,5463764457,56,Center,5463764475,233,398,,,,,,,,,,,,,,,,7kser55g81n3lqj9rjd2mwftg,C. Uche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2766701967,399,1,1,36,37,agh9ifb2mw3ivjusgedj7c3fe,1,36.8,26.4,2025-01-18T20:38:35.876Z,2025-01-19T13:16:03Z,5463764525,213,5.64,5463764521,141,14.6,5463764519,140,46.9,5463764523,212,13.3,5463764517,56,Back,5464517869,388,,5463764515,3,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766701973,400,4,1,36,39,agh9ifb2mw3ivjusgedj7c3fe,1,45.6,11.4,2025-01-18T20:38:37.834Z,2025-01-19T10:59:24Z,5463764837,265,,5463764833,13,,5463764839,286,,5463764925,233,233,5463764555,56,Back,5463764835,152,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2766702001,233,4,1,36,39,1n1j0wsl763lq7ee1k0c11c02,0,54.4,88.6,2025-01-18T20:38:37.835Z,2025-01-19T10:59:23Z,5463764941,233,400,5463764913,265,,5463764907,13,,5464517799,178,,5463764909,56,Left,5463764915,285,,5463764911,152,,,,,dkt9892ixwnz1bkmgileo71sl,Diego Rico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
