id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,keyPass,qualifier/9/value,qualifier/12/value,qualifier/8/value,qualifier/16/value,teamName
2816746013,891,1,2,77,35,agh9ifb2mw3ivjusgedj7c3fe,1,84.4,66.5,2025-05-18T18:40:52.653Z,2025-05-18T18:40:55Z,5738080979,141,47,5738080981,212,13.7,5738080975,56,Center,5738080983,213,4.95,5738080977,140,87.5,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2816746015,892,61,2,77,36,agh9ifb2mw3ivjusgedj7c3fe,0,87.5,47,2025-05-18T18:40:52.989Z,2025-05-19T00:45:46Z,5738080987,56,Center,,,,,,,,,,,,,,,,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2816746033,588,52,2,77,39,74mcjsm72vr3l9pw2i4qfjchj,1,4.1,53.8,2025-05-18T18:40:56.704Z,2025-05-19T00:45:44Z,5739390517,376,,,,,,,,,,,,,,,,,,,,,,,6ddxujeb3873j5evwiz8n4wt0,Luíz Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2816746457,590,1,2,77,52,74mcjsm72vr3l9pw2i4qfjchj,1,10.6,54.2,2025-05-18T18:41:09.279Z,2025-05-19T00:45:56Z,5738083131,56,Back,5738083133,140,16.4,5738202309,189,,5738083139,213,1.29,5738083135,141,85.3,5738083137,212,22,5738083129,123,,,,,6ddxujeb3873j5evwiz8n4wt0,Luíz Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2816766361,716,1,2,77,54,74mcjsm72vr3l9pw2i4qfjchj,1,10.7,63.9,2025-05-18T18:41:10.915Z,2025-05-19T00:45:58Z,5738194527,56,Back,5738194533,212,14.1,5738194531,141,82.6,5738194529,140,16.4,5738202201,189,,5738194535,213,1.13,,,,,,,59knsm910b1ruk024rkksla3u,Logan Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2816766515,717,1,2,77,56,74mcjsm72vr3l9pw2i4qfjchj,1,27.1,83,2025-05-18T18:41:12.915Z,2025-05-19T00:46:07Z,5738195529,141,95.9,5738195525,56,Back,5738195531,212,9.8,5738195533,213,1.11,5738195527,140,31.2,,,,,,,,,,4x854vpovag131b2kdutv4qju,Sergi Cardona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2816766679,718,1,2,77,59,74mcjsm72vr3l9pw2i4qfjchj,1,30.3,94,2025-05-18T18:41:15.915Z,2025-05-19T00:46:13Z,5738196433,212,10.2,5738196427,56,Back,5738196431,141,79.9,5738196429,140,26.9,5738196435,213,4.36,,,,,,,,,,5zoz3mjooujpv0wdcphyrztd6,Álex Baena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2816766777,719,1,2,78,0,74mcjsm72vr3l9pw2i4qfjchj,0,26.8,79.7,2025-05-18T18:41:16.915Z,2025-05-19T00:46:19Z,5738197055,141,91.2,5738197049,155,,5738197051,56,Left,5739391777,1,,5738197059,213,0.24,5738197053,140,56.7,5738197057,212,32.4,,,,ekm47qd8w1x0456lm1tmf5re1,P. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2816767283,1087,61,2,78,3,agh9ifb2mw3ivjusgedj7c3fe,1,43.7,12.4,2025-05-18T18:41:20.015Z,2025-05-19T00:46:25Z,5738200019,56,Back,,,,,,,,,,,,,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2816746489,591,43,2,78,5,74mcjsm72vr3l9pw2i4qfjchj,1,0,0,2025-05-18T18:41:22.444Z,2025-05-18T19:03:58Z,5738083307,286,0,5738201075,233,893,5738083305,56,Left,5738201243,144,50,,,,,,,,,,,,,acx78ftnm61hm01wpmme77hbe,T. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2816746485,893,43,2,78,5,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-05-18T18:41:22.445Z,2025-05-18T19:04:02Z,5738083291,56,Back,5738201555,144,7,5738083293,285,0,,,,,,,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2816746581,592,1,2,78,7,74mcjsm72vr3l9pw2i4qfjchj,0,56.8,91.5,2025-05-18T18:41:24.111Z,2025-05-18T19:04:02Z,5738083825,56,Right,5738083831,212,57.9,5738083833,213,4.81,5738083827,140,62.4,5738083835,1,,5738083821,155,,5738083829,141,6.8,5738083823,196,,4x854vpovag131b2kdutv4qju,Sergi Cardona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2816746603,593,1,2,78,13,74mcjsm72vr3l9pw2i4qfjchj,1,58.8,6.2,2025-05-18T18:41:30.015Z,2025-05-18T18:41:31Z,5738083965,140,41.3,5738083967,141,19.1,5738083963,56,Back,5738083971,213,2.7,5738083969,212,20.4,,,,,,,,,,acx78ftnm61hm01wpmme77hbe,T. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2816746679,594,1,2,78,14,74mcjsm72vr3l9pw2i4qfjchj,1,41.3,19.1,2025-05-18T18:41:31.310Z,2025-05-18T18:41:36Z,5738084391,213,2.16,5738084385,140,32,5738084389,212,17.6,5738084387,141,40.6,5738084383,56,Back,,,,,,,,,,bxp1wr68i1mykrkj3083mvml0,W. Kambwala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2816746695,595,1,2,78,19,74mcjsm72vr3l9pw2i4qfjchj,1,32.8,43.4,2025-05-18T18:41:36.591Z,2025-05-19T00:46:45Z,5738084477,212,10.2,5738084475,141,48.1,5738084473,140,42,5738084479,213,0.32,5738084471,56,Back,,,,,,,,,,5soi8e2hlk77rlsbsl76hg3xl,J. Foyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2816746749,596,1,2,78,20,74mcjsm72vr3l9pw2i4qfjchj,1,38.6,53.6,2025-05-18T18:41:37.375Z,2025-05-19T00:46:50Z,5738084745,141,95.7,5738084753,1,,5738084741,140,52.5,5738084749,213,1.1,5738084739,56,Left,5738084747,212,32.1,,,,,,,ekm47qd8w1x0456lm1tmf5re1,P. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2816746773,597,1,2,78,23,74mcjsm72vr3l9pw2i4qfjchj,1,57.9,98.6,2025-05-18T18:41:40.815Z,2025-05-18T19:01:49Z,5738084889,140,58.3,5738084895,213,4.74,5738084887,56,Center,5738084893,212,17.6,5738084891,141,72.7,,,,,,,,,,4x854vpovag131b2kdutv4qju,Sergi Cardona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2816746851,598,1,2,78,25,74mcjsm72vr3l9pw2i4qfjchj,1,58.3,72.7,2025-05-18T18:41:42.623Z,2025-05-18T18:41:46Z,5738085259,56,Back,5738085267,213,2.99,5738085265,212,12.1,5738085263,141,75.4,5738085261,140,46.9,,,,,,,,,,1wileoy8mxtd2t1b106uhwzro,T. Barry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2816746897,599,1,2,78,27,74mcjsm72vr3l9pw2i4qfjchj,1,46.9,75.4,2025-05-18T18:41:44.239Z,2025-05-19T00:46:57Z,5738085507,155,,5738085513,140,65.3,5738085519,213,5.13,5738085511,56,Right,5738085517,212,48.1,5738085509,196,,5738085515,141,10.6,5738085521,1,,ekm47qd8w1x0456lm1tmf5re1,P. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2816746899,600,61,2,78,30,74mcjsm72vr3l9pw2i4qfjchj,0,64.8,12.8,2025-05-18T18:41:47.764Z,2025-05-19T00:47:14Z,5738085529,56,Right,,,,,,,,,,,,,,,,,,,,,,acx78ftnm61hm01wpmme77hbe,T. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2816746915,894,43,2,78,31,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-05-18T18:41:48.765Z,2025-05-19T00:47:10Z,5738085623,56,Back,5739393409,144,7,5738085625,285,0,,,,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2816746941,895,1,2,78,32,agh9ifb2mw3ivjusgedj7c3fe,0,30.8,90.9,2025-05-18T18:41:49.223Z,2025-05-19T00:47:15Z,5738085771,236,,5738085757,140,33.4,5738085763,213,6.06,5738085755,56,Back,5738085773,233,601,5738085761,212,2.8,5738085759,141,90,5738085753,157,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,5738085765,1,5738085777,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2816746931,601,74,2,78,32,74mcjsm72vr3l9pw2i4qfjchj,1,67.2,8.8,2025-05-18T18:41:49.224Z,2025-05-19T01:07:43Z,5738085701,56,Right,5738085783,233,895,5738085703,285,,,,,,,,,,,,,,,,,acx78ftnm61hm01wpmme77hbe,T. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2816747069,897,61,2,78,32,agh9ifb2mw3ivjusgedj7c3fe,1,29.8,92,2025-05-18T18:41:49.462Z,2025-05-19T00:47:19Z,5738086453,56,Back,,,,,,,,,,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2816746945,602,5,2,78,33,74mcjsm72vr3l9pw2i4qfjchj,1,67.4,-1.2,2025-05-18T18:41:50.390Z,2025-05-19T00:47:20Z,5738085811,347,,5738085809,56,Right,5738086895,233,896,,,,,,,,,,,,,,,,acx78ftnm61hm01wpmme77hbe,T. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2816747057,896,5,2,78,33,agh9ifb2mw3ivjusgedj7c3fe,0,32.6,101.2,2025-05-18T18:41:50.390Z,2025-05-19T01:07:50Z,5738087009,233,602,5738086403,347,,5738086401,56,Back,,,,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2816747195,603,1,2,78,51,74mcjsm72vr3l9pw2i4qfjchj,1,60.3,0,2025-05-18T18:42:08.311Z,2025-05-19T00:47:28Z,5738087131,140,64.7,5738087127,107,,5738087133,141,10,5738087135,212,8.8,5738087129,56,Right,5738087137,213,1.02,,,,,,,bxp1wr68i1mykrkj3083mvml0,W. Kambwala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2816747227,604,1,2,78,52,74mcjsm72vr3l9pw2i4qfjchj,1,64.7,10,2025-05-18T18:42:09.767Z,2025-05-19T00:47:29Z,5738087299,56,Right,5738087303,141,9.2,5738087301,140,56.9,5738087307,213,3.21,5738187187,156,,5738087305,212,8.2,,,,,,,2biwwlvzgsu5kmyw5w1adpmtx,Gerard Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2816747235,605,50,2,78,55,74mcjsm72vr3l9pw2i4qfjchj,1,53.6,13.5,2025-05-18T18:42:12.412Z,2025-05-19T00:47:35Z,5738087349,56,Right,5738087351,286,,5738087419,233,898,,,,,,,,,,,,,,,,bxp1wr68i1mykrkj3083mvml0,W. Kambwala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2816747221,898,7,2,78,55,agh9ifb2mw3ivjusgedj7c3fe,0,46.4,86.5,2025-05-18T18:42:12.413Z,2025-05-19T00:47:35Z,5739394197,384,,5738087283,285,,5738087413,233,605,5738087281,56,Back,,,,,,,,,,,,,9f0jk3wgmlnnmnqrdkh4gnpt6,Pau Víctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2816747285,606,1,2,78,57,74mcjsm72vr3l9pw2i4qfjchj,1,41.6,27.3,2025-05-18T18:42:14.623Z,2025-05-18T18:42:17Z,5738087609,140,32.9,5738087615,213,2.12,5738087613,212,17.5,5738087607,56,Back,5738087611,141,49.3,,,,,,,,,,5soi8e2hlk77rlsbsl76hg3xl,J. Foyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2816747319,607,1,2,79,0,74mcjsm72vr3l9pw2i4qfjchj,1,30.2,59.9,2025-05-18T18:42:17.151Z,2025-05-18T18:42:19Z,5738087781,141,77.5,5738087777,56,Back,5738087783,212,12.5,5738087785,213,1.29,5738087779,140,33.5,,,,,,,,,,59knsm910b1ruk024rkksla3u,Logan Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2816747455,608,1,2,79,2,74mcjsm72vr3l9pw2i4qfjchj,1,33.5,77.5,2025-05-18T18:42:19.327Z,2025-05-18T18:42:27Z,5738088543,56,Left,5738088547,141,96.9,5738088549,212,25.2,5738088551,213,0.55,5738088545,140,54,,,,,,,,,,4x854vpovag131b2kdutv4qju,Sergi Cardona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2816747471,609,50,2,79,9,74mcjsm72vr3l9pw2i4qfjchj,1,80.8,91.9,2025-05-18T18:42:26.380Z,2025-05-18T19:00:29Z,5738088669,233,899,5738088607,56,Left,5738088609,286,,,,,,,,,,,,,,,,,1wileoy8mxtd2t1b106uhwzro,T. Barry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2816747463,899,7,2,79,9,agh9ifb2mw3ivjusgedj7c3fe,1,19.2,8.1,2025-05-18T18:42:26.381Z,2025-05-19T00:47:49Z,5739394719,385,,5738088579,285,,5738088661,233,609,5738088577,56,Back,5738088575,167,,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2816747501,610,5,2,79,10,74mcjsm72vr3l9pw2i4qfjchj,1,84.4,100.9,2025-05-18T18:42:27.389Z,2025-05-18T19:00:11Z,5738088751,347,,5738088749,56,Left,5738088787,233,900,,,,,,,,,,,,,,,,1wileoy8mxtd2t1b106uhwzro,T. Barry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2816747475,900,5,2,79,10,agh9ifb2mw3ivjusgedj7c3fe,0,15.6,-0.9,2025-05-18T18:42:27.389Z,2025-05-18T19:00:12Z,5738088633,347,,5738088631,56,Back,5738088827,233,610,,,,,,,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2816758775,668,1,2,79,18,74mcjsm72vr3l9pw2i4qfjchj,1,61.1,100,2025-05-18T18:42:35.162Z,2025-05-19T00:48:28Z,5738151347,212,9.6,5738151335,107,,5738151345,141,91.1,5738151349,213,5.44,5738151339,56,Left,5739396283,189,,5738151343,140,67.2,,,,5zoz3mjooujpv0wdcphyrztd6,Álex Baena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2816759089,672,1,2,79,19,74mcjsm72vr3l9pw2i4qfjchj,1,60,94.1,2025-05-18T18:42:36.243Z,2025-05-19T00:48:26Z,5738153111,141,97.2,5739396163,189,,5738153113,212,3,5738153107,56,Left,5738153115,213,0.79,5738153109,140,62,,,,,,,4x854vpovag131b2kdutv4qju,Sergi Cardona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2816747887,613,1,2,79,21,74mcjsm72vr3l9pw2i4qfjchj,1,71.5,95.1,2025-05-18T18:42:38.295Z,2025-05-19T00:48:24Z,5738090889,140,93.9,5739396087,189,,5738090895,213,6.14,5738090887,56,Left,5738090893,212,23.8,5738090891,141,90.1,,,,,,,5zoz3mjooujpv0wdcphyrztd6,Álex Baena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2816748145,614,1,2,79,23,74mcjsm72vr3l9pw2i4qfjchj,1,93.5,84.6,2025-05-18T18:42:40.735Z,2025-05-19T00:48:38Z,5738092295,141,53,5738092297,212,21.5,5739395939,72,,5738092301,213,4.69,5738095681,218,,5738092291,56,Center,5739395937,224,,5738092287,2,,4x854vpovag131b2kdutv4qju,Sergi Cardona,,5738092293,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,,Villarreal
2816747651,611,61,2,79,24,74mcjsm72vr3l9pw2i4qfjchj,1,92.9,52.1,2025-05-18T18:42:41.208Z,2025-05-19T00:48:38Z,5738089613,56,Center,,,,,,,,,,,,,,,,,,,,,,2biwwlvzgsu5kmyw5w1adpmtx,Gerard Moreno,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal
2816747699,612,16,2,79,27,74mcjsm72vr3l9pw2i4qfjchj,1,92.6,41.9,2025-05-18T18:42:44.559Z,2025-05-19T00:48:55Z,5738095735,217,,5738095747,231,47.1,5738095737,216,614,5738095729,102,48.6,5738089919,56,Center,5738093215,20,,5738095741,230,98.6,5738095731,103,19.6,acx78ftnm61hm01wpmme77hbe,T. Buchanan,,5738093227,375,5738280985,78,5739397409,396,46.8,5738093221,374,42:44.0,5738095733,214,5738095715,29,,5739397407,395,98.8,5738095721,55,611,5738089917,17,5738089915,22,,,,,,,,,,,,,,19:27.1,,Villarreal
2816748565,901,1,2,80,30,agh9ifb2mw3ivjusgedj7c3fe,1,49.7,50.4,2025-05-18T18:43:47.260Z,2025-05-19T00:49:32Z,5738094577,56,Back,5738094583,212,15,5738094581,141,40.9,5738094579,140,36.8,5738094587,279,G,5738094591,189,,5738094585,213,3.59,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2816748601,902,1,2,80,35,agh9ifb2mw3ivjusgedj7c3fe,1,36.9,42.1,2025-05-18T18:43:52.052Z,2025-05-19T00:49:36Z,5738094773,140,45.3,5738094779,213,1.16,5738094771,56,Back,5738094777,212,22,5738094775,141,71.7,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2816748701,903,1,2,80,39,agh9ifb2mw3ivjusgedj7c3fe,1,51.2,75,2025-05-18T18:43:56.556Z,2025-05-18T18:44:02Z,5738095311,212,19.4,5738095305,56,Left,5738095307,140,67.3,5738095313,213,0.52,5738095309,141,89.1,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2816748739,904,1,2,80,45,agh9ifb2mw3ivjusgedj7c3fe,1,71.2,90.9,2025-05-18T18:44:02.556Z,2025-05-18T18:44:05Z,5738095517,140,59.9,5738095523,213,3.2,5738095519,141,89.9,5738095521,212,11.9,5738095515,56,Left,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2816748761,905,1,2,80,48,agh9ifb2mw3ivjusgedj7c3fe,1,59.8,89.7,2025-05-18T18:44:04.972Z,2025-05-18T18:44:07Z,5738095637,56,Center,5738095645,213,4.24,5738095643,212,12.4,5738095639,140,54.4,5738095641,141,73.5,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2816748785,906,1,2,80,50,agh9ifb2mw3ivjusgedj7c3fe,1,54.4,73.5,2025-05-18T18:44:07.500Z,2025-05-18T18:44:10Z,5738095789,140,60.1,5738095795,213,1.09,5738095787,56,Left,5738095793,212,12.8,5738095791,141,90.2,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2816748801,907,1,2,80,52,agh9ifb2mw3ivjusgedj7c3fe,1,60.1,90.5,2025-05-18T18:44:09.100Z,2025-05-18T18:44:11Z,5738095891,212,20.6,5738095885,56,Back,5738095887,140,43.8,5738095889,141,73.7,5738095893,213,3.73,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2816748843,908,1,2,80,54,agh9ifb2mw3ivjusgedj7c3fe,1,44.2,73.4,2025-05-18T18:44:11.293Z,2025-05-19T00:49:57Z,5738096129,212,10.1,5738096123,56,Back,5738096127,141,60.5,5738096125,140,39.5,5738096131,213,4.2,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2816748845,909,1,2,80,56,agh9ifb2mw3ivjusgedj7c3fe,1,38.7,59.7,2025-05-18T18:44:12.996Z,2025-05-19T00:49:54Z,5738096145,56,Back,5738096153,213,0.43,5738096151,212,8.9,5738096149,141,65.2,5738096147,140,46.4,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2816748873,910,1,2,80,57,agh9ifb2mw3ivjusgedj7c3fe,1,40.3,52.1,2025-05-18T18:44:14.748Z,2025-05-18T18:44:17Z,5738096291,141,29.2,5738096293,212,15.7,5738096287,56,Back,5738096295,213,4.6,5738096289,140,38.6,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2816748945,911,1,2,81,0,agh9ifb2mw3ivjusgedj7c3fe,1,38.6,29.2,2025-05-18T18:44:17.116Z,2025-05-18T18:44:23Z,5738096789,212,4,5738096783,56,Back,5738096787,141,34.1,5738096785,140,40.7,5738096791,213,0.99,,,,,,,,,,8xjdsfk5u7wph4o7h1w45dses,Héctor Fort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2816749003,912,1,2,81,6,agh9ifb2mw3ivjusgedj7c3fe,1,53.5,30.1,2025-05-18T18:44:23.356Z,2025-05-18T18:44:27Z,5738097075,213,5.35,5738097065,56,Right,5738097069,140,63.8,5738097071,141,8.8,5738097073,212,18.1,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2816749051,913,1,2,81,10,agh9ifb2mw3ivjusgedj7c3fe,1,63.8,9.2,2025-05-18T18:44:27.276Z,2025-05-18T18:44:30Z,5738097345,141,26.6,5738097337,56,Center,5738097353,213,1.67,5738097341,140,62.7,5738097349,212,11.9,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2816749097,914,1,2,81,13,agh9ifb2mw3ivjusgedj7c3fe,1,63.4,27.2,2025-05-18T18:44:30.637Z,2025-05-18T18:44:34Z,5738097591,56,Left,5738097593,140,65,5738097601,1,,5738097599,213,1.53,5738097595,141,85.8,5738097597,212,39.9,5738097589,155,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2816749155,915,1,2,81,17,agh9ifb2mw3ivjusgedj7c3fe,1,65,85.7,2025-05-18T18:44:34.012Z,2025-05-18T18:44:39Z,5738097873,56,Left,5738097879,212,9.1,5738097877,141,87.3,5738097883,213,0.12,5738097875,140,73.6,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2816749177,916,1,2,81,22,agh9ifb2mw3ivjusgedj7c3fe,1,77.9,87.5,2025-05-18T18:44:38.940Z,2025-05-18T18:44:40Z,5738097991,141,85.1,5738097987,56,Left,5738097993,212,10.7,5738097995,213,3.29,5738097989,140,67.8,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2816749239,917,1,2,81,23,agh9ifb2mw3ivjusgedj7c3fe,1,67.8,85.1,2025-05-18T18:44:40.284Z,2025-05-18T18:44:43Z,5738098283,140,67.5,5738098289,213,4.67,5738098281,56,Center,5738098287,212,8.1,5738098285,141,73.2,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2816749307,918,1,2,81,26,agh9ifb2mw3ivjusgedj7c3fe,1,69.9,76.1,2025-05-18T18:44:43.788Z,2025-05-18T18:44:47Z,5738098611,212,9.8,5738098599,56,Center,5738098615,213,3.43,5738098607,141,72,5738098603,140,61,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
