id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,assist,qualifier/9/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/14/value,qualifier/18/value,keyPass,qualifier/16/value,qualifier/17/value,teamName
2731794957,840,1,2,75,45,agh9ifb2mw3ivjusgedj7c3fe,1,46.4,82.4,2024-10-06T15:51:44.292Z,2024-10-07T07:03:17Z,5273708753,56,Back,5273708761,213,4.39,5273708757,141,69.6,5273708755,140,43.6,5273708759,212,9.2,5276396649,178,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731795043,841,1,2,75,47,agh9ifb2mw3ivjusgedj7c3fe,1,43.6,69.6,2024-10-06T15:51:45.449Z,2024-10-07T07:03:19Z,5273709221,141,70.9,5276396669,178,,5273709223,212,14.6,5273709217,56,Center,5273709225,213,0.06,5273709219,140,57.5,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731795045,842,4,2,75,48,agh9ifb2mw3ivjusgedj7c3fe,1,57.9,64.4,2024-10-06T15:51:47.354Z,2024-10-07T07:03:28Z,5273709243,13,,5273709669,233,521,5273709245,56,Center,5273709247,152,,5273709249,265,,5273709251,286,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731795091,521,4,2,75,48,4dtdjgnpdq9uw4sdutti0vaar,0,42.1,35.6,2024-10-06T15:51:47.355Z,2024-10-07T07:03:28Z,5273709599,56,Back,5276396717,178,,5273709603,265,,5273709601,152,,5273709597,13,,5273709605,285,,5273709747,233,842,,,,d6vfmln3oxuel34y15hnp8bft,T. Conechny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alaves
2731795849,843,1,2,76,34,agh9ifb2mw3ivjusgedj7c3fe,1,57.6,68.2,2024-10-06T15:52:32.947Z,2024-10-07T07:03:35Z,5273713687,141,69,5273713679,152,,5273713681,56,Back,5273713683,140,47.8,5273713677,5,,5276396789,178,,5273713693,213,3.09,5273713691,212,10.3,308krssmz6irpfntht1ka78tm,Ansu Fati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731795891,844,1,2,76,36,agh9ifb2mw3ivjusgedj7c3fe,1,47.7,69,2024-10-06T15:52:34.862Z,2024-10-07T07:03:39Z,5273713975,56,Center,5273713977,140,53.3,5276396831,178,,5273713983,213,6.06,5273713981,212,6,5273713979,141,67,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731795899,845,1,2,76,39,agh9ifb2mw3ivjusgedj7c3fe,1,55,62,2024-10-06T15:52:37.906Z,2024-10-07T07:03:42Z,5276396857,178,,5273714043,56,Center,5273714045,140,56.2,5273714047,141,53.7,5273714049,212,5.8,5273714051,213,4.93,,,,,,,308krssmz6irpfntht1ka78tm,Ansu Fati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731795981,846,1,2,76,40,agh9ifb2mw3ivjusgedj7c3fe,1,56.2,53.7,2024-10-06T15:52:38.535Z,2024-10-07T07:03:44Z,5276396889,178,,5273714399,213,2.72,5273714397,212,16.9,5273714395,141,64,5273714391,56,Back,5273714393,140,41.5,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731796065,847,1,2,76,44,agh9ifb2mw3ivjusgedj7c3fe,1,43.8,60.6,2024-10-06T15:52:42.414Z,2024-10-07T07:03:48Z,5273714801,56,Right,5276396913,178,,5273714807,141,12.9,5273714805,140,53,5273714811,213,5,5273714809,212,33.8,5273714813,1,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731796135,848,1,2,76,47,agh9ifb2mw3ivjusgedj7c3fe,1,55,13.1,2024-10-06T15:52:45.842Z,2024-10-07T07:03:52Z,5273715199,212,11,5273715205,213,1.02,5273715187,56,Center,5273715191,140,60.5,5276396945,178,,5273715195,141,26.8,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731796223,849,1,2,76,51,agh9ifb2mw3ivjusgedj7c3fe,1,59.4,31.3,2024-10-06T15:52:49.662Z,2024-10-07T07:03:54Z,5273715671,141,63.1,5273715677,213,2.11,5273715675,212,25.2,5273715669,140,47.1,5273715667,56,Back,5276396965,178,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731796285,850,1,2,76,55,agh9ifb2mw3ivjusgedj7c3fe,1,56.8,66.6,2024-10-06T15:52:53.459Z,2024-10-07T07:03:57Z,5273716023,140,65.9,5276396973,178,,5273716021,56,Center,5273716025,141,73.2,5273716027,212,10.6,5273716029,213,0.44,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731796313,851,1,2,76,59,agh9ifb2mw3ivjusgedj7c3fe,1,64.7,65.7,2024-10-06T15:52:57.473Z,2024-10-07T07:04:00Z,5273716167,212,7.7,5273716165,141,55.4,5273716161,56,Center,5273716163,140,61.7,5273716169,213,4.29,5276396993,178,,,,,,,,308krssmz6irpfntht1ka78tm,Ansu Fati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731796347,852,1,2,77,0,agh9ifb2mw3ivjusgedj7c3fe,1,61.5,54.6,2024-10-06T15:52:59.114Z,2024-10-07T07:04:03Z,5273716393,155,,5273716395,56,Right,5273716397,140,79.4,5273716401,212,29.6,5273716403,213,5.4,5276397007,178,,5273716399,141,21,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731796355,853,61,2,77,3,agh9ifb2mw3ivjusgedj7c3fe,0,79.4,22.5,2024-10-06T15:53:01.496Z,2024-10-07T07:04:14Z,5273716437,56,Center,5276397061,21,,5276397063,388,,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731796499,522,12,2,77,4,4dtdjgnpdq9uw4sdutti0vaar,1,21.2,69.1,2024-10-06T15:53:02.679Z,2024-10-07T07:04:23Z,5273717173,212,49.7,5273717171,141,100,5273717169,140,63.9,5273717213,167,,5273717175,213,0.45,5276397103,178,,5273717167,56,Left,,,,d34tmogp5h4rwuo3pcxtwp0fe,Manu Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alaves
2731796503,523,5,2,77,9,4dtdjgnpdq9uw4sdutti0vaar,0,67.4,101.2,2024-10-06T15:53:08.216Z,2024-10-07T07:04:25Z,5273720073,233,854,5273717197,347,,5273717195,56,Left,,,,,,,,,,,,,,,,d34tmogp5h4rwuo3pcxtwp0fe,Manu Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alaves
2731797055,854,5,2,77,9,agh9ifb2mw3ivjusgedj7c3fe,1,32.6,-1.2,2024-10-06T15:53:08.216Z,2024-10-07T07:04:26Z,5273720045,233,523,5273720013,56,Back,5273720017,347,,,,,,,,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731796745,524,18,2,77,18,4dtdjgnpdq9uw4sdutti0vaar,1,0,0,2024-10-06T15:53:16.792Z,2024-10-07T07:04:30Z,5273718475,59,8,5273718473,44,Midfielder,5273718523,55,525,5273718471,42,,,,,,,,,,,,,,4zve4017u2i3zvxlnjruv25t5,Antonio Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alaves
2731796751,525,19,2,77,18,4dtdjgnpdq9uw4sdutti0vaar,1,0,0,2024-10-06T15:53:16.793Z,2024-10-07T07:04:31Z,5273718495,145,8,5273718497,59,24,5273718491,42,,5273718505,55,524,5273718501,293,5,5273718499,292,7,5273718503,44,Midfielder,,,,8ycvfctf7c3yljnbtltsogkph,Joan Jordán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alaves
2731797099,855,1,2,77,37,agh9ifb2mw3ivjusgedj7c3fe,1,29.1,0,2024-10-06T15:53:36.189Z,2024-10-07T07:04:35Z,5273720239,213,2.45,5273720229,107,,5273720233,140,18.8,5273720231,56,Back,5273720237,212,14.1,5273720235,141,11.3,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731797119,856,1,2,77,40,agh9ifb2mw3ivjusgedj7c3fe,1,18.7,15,2024-10-06T15:53:39.015Z,2024-10-07T07:04:38Z,5276397165,178,,5273720369,213,1.82,5273720357,140,13.1,5273720365,212,23.5,5273720361,141,48.5,5273720353,56,Back,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731797141,857,1,2,77,43,agh9ifb2mw3ivjusgedj7c3fe,1,13.1,48.5,2024-10-06T15:53:41.755Z,2024-10-07T07:04:40Z,5273720505,56,Back,5273720507,140,25.1,5276397177,178,,5273720509,141,76,5273720513,213,0.98,5273720511,212,22.5,,,,,,,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731797171,858,1,2,77,45,agh9ifb2mw3ivjusgedj7c3fe,1,24.6,76.4,2024-10-06T15:53:44.060Z,2024-10-07T07:04:42Z,5273720717,213,1.38,5273720715,212,10.9,5273720711,140,26.6,5276397193,178,,5273720713,141,92.1,5273720709,56,Back,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731797201,859,1,2,77,47,agh9ifb2mw3ivjusgedj7c3fe,1,26.2,92.1,2024-10-06T15:53:46.300Z,2024-10-07T07:04:45Z,5273720829,212,10.1,5276397207,178,,5273720827,141,80.8,5273720825,140,32.4,5273720823,56,Back,5273720831,213,5.42,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731797229,860,1,2,77,49,agh9ifb2mw3ivjusgedj7c3fe,0,33.3,78.1,2024-10-06T15:53:47.689Z,2024-10-07T07:04:49Z,5273720939,141,75.8,5276397223,178,,5273720943,213,3.45,5273720941,212,5.2,5273720935,56,Back,5273720937,140,28.6,,,,,,,308krssmz6irpfntht1ka78tm,Ansu Fati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731819579,1025,51,2,77,49,agh9ifb2mw3ivjusgedj7c3fe,1,30.6,76.6,2024-10-06T15:53:47.735Z,2024-10-07T07:04:56Z,5273843469,169,526,,,,,,,,,,,,,,,,,,,,,,308krssmz6irpfntht1ka78tm,Ansu Fati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731797923,531,61,2,77,49,4dtdjgnpdq9uw4sdutti0vaar,1,72.7,27,2024-10-06T15:53:47.773Z,2024-10-07T07:05:18Z,5276397353,178,,5273724925,56,Center,,,,,,,,,,,,,,,,,,,cme92rbmqszu51sjm99ho8a21,Ander Guevara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Alaves
2731797261,526,15,2,77,51,4dtdjgnpdq9uw4sdutti0vaar,1,87.4,44.8,2024-10-06T15:53:50.063Z,2024-10-07T07:05:52Z,5273721105,22,,5273722635,328,,5273722671,233,861,5276397263,468,1025,5273722631,103,3.8,5273722641,147,45.8,5273722633,214,,5273721107,17,,4l2rgx65vzgrrxorbc1edq8yd,Kike García,5273722627,78,5273722629,102,5273721913,20,,,48.3,,5273722639,146,5273721109,56,Center,5273725863,55,5273725861,29,5276397573,178,89.9,531,,,,,,,,,,,,,,,Alaves
2731797245,861,10,2,77,51,agh9ifb2mw3ivjusgedj7c3fe,1,8.8,53.2,2024-10-06T15:53:50.173Z,2024-10-07T07:05:55Z,5273736305,21,,5273721013,56,Back,5276159799,376,,5273721951,233,526,5273728479,389,,5273721007,173,,,,,,,,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731797289,862,1,2,77,53,agh9ifb2mw3ivjusgedj7c3fe,1,25,47.5,2024-10-06T15:53:51.468Z,2024-10-07T07:05:59Z,5273846589,157,,5276397619,178,,5273721259,212,16.9,5273846593,1,,5273721257,141,33.7,5273721255,140,38.4,5273721251,56,Back,5273721261,213,5.69,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731797315,863,1,2,77,54,agh9ifb2mw3ivjusgedj7c3fe,1,39,33.4,2024-10-06T15:53:52.810Z,2024-10-07T07:06:02Z,5276397651,178,,5273721419,141,14.3,5273721411,56,Back,5273721427,213,4.37,5273721415,140,34.6,5273721423,212,13.8,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731797351,864,1,2,77,57,agh9ifb2mw3ivjusgedj7c3fe,1,40,14.6,2024-10-06T15:53:55.470Z,2024-10-07T07:06:05Z,5273721635,140,62.7,5273721637,141,4,5273721641,213,5.99,5276397679,178,,5273721633,56,Right,5273721639,212,24.9,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731797431,865,1,2,78,3,agh9ifb2mw3ivjusgedj7c3fe,1,87.8,26.5,2024-10-06T15:54:01.916Z,2024-10-07T07:06:08Z,5276397709,178,,5273722139,213,1.65,5273722137,212,12.6,5273722135,141,44.9,5273722131,56,Center,5273722133,140,86.8,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731797439,866,50,2,78,6,agh9ifb2mw3ivjusgedj7c3fe,1,85.5,45.4,2024-10-06T15:54:04.557Z,2024-10-07T07:06:47Z,5273722197,286,,5273722193,56,Center,5273722319,233,527,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731797457,527,7,2,78,6,4dtdjgnpdq9uw4sdutti0vaar,1,14.5,54.6,2024-10-06T15:54:04.700Z,2024-10-07T07:06:53Z,5276160309,384,,5276398049,178,,5273722265,285,,5273722263,56,Back,5273722283,233,866,,,,,,,,,,cme92rbmqszu51sjm99ho8a21,Ander Guevara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alaves
2731797467,528,1,2,78,6,4dtdjgnpdq9uw4sdutti0vaar,1,12.7,53,2024-10-06T15:54:04.983Z,2024-10-07T07:07:14Z,5273722339,141,50.5,5276398231,178,,5273722335,56,Back,5273722337,140,16,5273722341,212,3.9,5273722343,213,5.83,,,,,,,c44zop1hvob3cmgu2grj8m0yy,M. Diarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alaves
2731797473,529,12,2,78,8,4dtdjgnpdq9uw4sdutti0vaar,1,13.9,49.9,2024-10-06T15:54:06.846Z,2024-10-07T07:07:19Z,5273722383,141,40.4,5273722381,140,13.8,5273722379,56,Back,5273722385,212,6.5,5273722387,213,4.7,5276398277,389,,,,,,,,cme92rbmqszu51sjm99ho8a21,Ander Guevara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alaves
2731797921,530,12,2,78,9,4dtdjgnpdq9uw4sdutti0vaar,1,14.1,39.8,2024-10-06T15:54:07.602Z,2024-10-07T07:07:22Z,5273724919,213,0.27,5273724907,56,Back,5273724911,140,26.6,5276398289,178,,5273724915,141,45.2,5273724917,212,13.6,,,,,,,bb2v7p23g1w8kb3nhuuwnil4a,Carlos Vicente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alaves
2731797543,867,1,2,78,12,agh9ifb2mw3ivjusgedj7c3fe,1,63.6,61.5,2024-10-06T15:54:10.458Z,2024-10-07T07:07:26Z,5273722745,56,Center,5273722747,140,73.1,5273722753,213,0.36,5273722749,141,67,5273722751,212,10.7,5276398321,178,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731797583,868,1,2,78,16,agh9ifb2mw3ivjusgedj7c3fe,1,71.5,58.5,2024-10-06T15:54:14.605Z,2024-10-07T07:07:29Z,5273722955,213,3.87,5273722951,212,10.7,5273722945,140,63.9,5276398337,178,,5273722947,141,48.1,5273722943,56,Center,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731797633,869,1,2,78,19,agh9ifb2mw3ivjusgedj7c3fe,1,64.1,45.7,2024-10-06T15:54:17.417Z,2024-10-07T07:07:31Z,5273723265,212,15.4,5276398369,178,,5273723267,213,4.87,5273723261,140,66.4,5273723263,141,23.4,5273723259,56,Center,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731797661,870,1,2,78,21,agh9ifb2mw3ivjusgedj7c3fe,1,66.4,23.7,2024-10-06T15:54:20.202Z,2024-10-07T07:07:34Z,5273723409,213,1.85,5273723405,141,36.4,5273723407,212,9,5273723403,140,64,5276398399,178,,5273723401,56,Center,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731797695,871,1,2,78,23,agh9ifb2mw3ivjusgedj7c3fe,1,64,36.4,2024-10-06T15:54:22.289Z,2024-10-07T07:07:37Z,5273723577,212,20.3,5273723581,213,1.26,5273723575,141,64.8,5276398427,178,,5273723571,140,69.9,5273723567,56,Center,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731797703,872,1,2,78,25,agh9ifb2mw3ivjusgedj7c3fe,1,69.9,64.8,2024-10-06T15:54:23.821Z,2024-10-07T07:07:42Z,5273723647,140,73.8,5273723645,56,Center,5273723651,212,5.5,5273723649,141,70.2,5273723653,213,0.73,5276398483,178,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731797721,873,1,2,78,26,agh9ifb2mw3ivjusgedj7c3fe,1,73.8,70.2,2024-10-06T15:54:24.412Z,2024-10-07T07:07:45Z,5273723765,140,64.7,5273723767,141,63.3,5276398525,178,,5273723763,56,Center,5273723771,213,3.6,5273723769,212,10.6,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731797767,874,1,2,78,28,agh9ifb2mw3ivjusgedj7c3fe,1,63.5,62.9,2024-10-06T15:54:27.087Z,2024-10-07T07:07:47Z,5273723999,140,54.4,5276398555,178,,5273724005,213,2.63,5273723997,56,Center,5273724001,141,70.8,5273724003,212,11,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731797849,875,1,2,78,31,agh9ifb2mw3ivjusgedj7c3fe,1,54.4,70.8,2024-10-06T15:54:30.171Z,2024-10-07T07:07:50Z,5276398575,178,,5273724509,213,5.06,5273724507,212,22.6,5273724505,141,39.5,5273724503,140,61.7,5273724501,56,Center,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731797889,876,1,2,78,37,agh9ifb2mw3ivjusgedj7c3fe,1,63.1,34.6,2024-10-06T15:54:36.047Z,2024-10-07T07:07:53Z,5273724709,212,12.8,5276398607,178,,5273724711,213,4.39,5273724705,140,59.2,5273724707,141,16.8,5273724703,56,Right,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731797953,877,1,2,78,40,agh9ifb2mw3ivjusgedj7c3fe,1,61.8,18.9,2024-10-06T15:54:38.613Z,2024-10-07T07:07:56Z,5276398625,178,,5273725093,213,1.62,5273725091,212,19.3,5273725089,141,47.2,5273725085,56,Center,5273725087,140,60.9,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731798057,878,1,2,78,43,agh9ifb2mw3ivjusgedj7c3fe,1,61.4,52.1,2024-10-06T15:54:42.365Z,2024-10-07T07:07:59Z,5276398659,178,,5273725637,213,1.01,5273725635,212,12.2,5273725633,141,67.2,5273725631,140,67.6,5273725629,56,Center,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731798093,879,1,2,78,48,agh9ifb2mw3ivjusgedj7c3fe,0,65.3,61.7,2024-10-06T15:54:47.146Z,2024-10-07T07:08:03Z,5273725839,140,89.5,5273725837,56,Center,5273725835,155,,5276398687,178,,5273725845,213,5.6,5273725847,1,,5273725843,212,32.7,5273725841,141,31.5,308krssmz6irpfntht1ka78tm,Ansu Fati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2731798127,532,52,2,78,51,4dtdjgnpdq9uw4sdutti0vaar,1,9.5,65.2,2024-10-06T15:54:49.895Z,2024-10-07T07:08:45Z,5276161239,377,,5276398993,388,,,,,,,,,,,,,,,,,,,,c7i0lduij4vsnluxisdnaxsk5,Antonio Sivera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alaves
2731798309,533,1,2,78,56,4dtdjgnpdq9uw4sdutti0vaar,1,13.8,62.6,2024-10-06T15:54:55.081Z,2024-10-07T07:08:50Z,5273726999,123,,5273727001,56,Back,5273727005,140,15.8,5276399045,178,,5273727009,141,39.2,5273727011,212,16,5273727015,213,4.84,,,,c7i0lduij4vsnluxisdnaxsk5,Antonio Sivera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alaves
2731798367,534,1,2,79,2,4dtdjgnpdq9uw4sdutti0vaar,1,21.3,39.2,2024-10-06T15:55:01.335Z,2024-10-07T07:08:54Z,5273727417,212,17.5,5273727421,213,1.75,5273727409,140,18.3,5273727413,141,64.5,5273727405,56,Back,5276399091,178,,,,,,,,duq3fr3o6fcddxihn6mgq1tlg,Adrián Pica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alaves
2731798387,535,1,2,79,6,4dtdjgnpdq9uw4sdutti0vaar,1,19.5,69.9,2024-10-06T15:55:04.427Z,2024-10-07T07:08:59Z,5276399123,178,,5273727539,213,1.09,5273727537,212,17.8,5273727535,141,93.2,5273727531,56,Back,5273727533,140,27.3,,,,,,,c44zop1hvob3cmgu2grj8m0yy,M. Diarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alaves
2731798447,536,1,2,79,7,4dtdjgnpdq9uw4sdutti0vaar,1,27.3,93.2,2024-10-06T15:55:05.736Z,2024-10-07T07:09:03Z,5273727825,140,20.2,5273727827,141,77.2,5273727831,213,4.11,5273727823,56,Back,5276399145,178,,5273727829,212,13.2,,,,,,,d34tmogp5h4rwuo3pcxtwp0fe,Manu Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alaves
2731798477,537,1,2,79,10,4dtdjgnpdq9uw4sdutti0vaar,1,21.9,73.5,2024-10-06T15:55:08.662Z,2024-10-07T07:09:05Z,5276399161,178,,5273728019,56,Back,5273728023,141,63,5273728021,140,29,5273728027,213,5.52,5273728025,212,10.3,,,,,,,c44zop1hvob3cmgu2grj8m0yy,M. Diarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alaves
2731798541,538,1,2,79,11,4dtdjgnpdq9uw4sdutti0vaar,1,28.9,69.9,2024-10-06T15:55:09.779Z,2024-10-07T07:09:08Z,5273728407,212,15.7,5273728405,141,92.3,5273728403,140,32.5,5276399175,178,,5273728401,56,Back,5273728409,213,1.33,,,,,,,cme92rbmqszu51sjm99ho8a21,Ander Guevara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alaves
2731798571,539,1,2,79,15,4dtdjgnpdq9uw4sdutti0vaar,1,43.8,93.5,2024-10-06T15:55:14.104Z,2024-10-07T07:09:11Z,5273728561,140,56.6,5276399193,178,,5273728567,212,13.5,5273728565,141,94.8,5273728557,56,Left,5273728569,213,0.07,,,,,,,d34tmogp5h4rwuo3pcxtwp0fe,Manu Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alaves
2731798575,540,1,2,79,17,4dtdjgnpdq9uw4sdutti0vaar,0,53.4,96.2,2024-10-06T15:55:15.793Z,2024-10-07T07:09:17Z,5276399231,178,,5273728669,286,,5273728659,233,880,5273728599,213,4.71,5273728595,141,95,5273728597,212,0.8,5273728655,236,,5273728591,56,Left,1ttc96b92xjfx1ta3vdwya0dm,A. Rebbach,5273728593,140,,,,,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alaves
