id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,assist,qualifier/9/value,keyPass,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/22/id,qualifier/22/qualifierId,qualifier/22/value,teamName
2725854227,320,1,1,30,25,agh9ifb2mw3ivjusgedj7c3fe,1,43.8,32.5,2024-09-25T19:32:05.875Z,2024-09-26T05:53:09Z,5241268827,213,1.64,5241268825,212,23.3,5241268821,140,42.2,5242159527,178,,5241268823,141,66.7,5241268819,56,Back,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725854271,321,1,1,30,28,agh9ifb2mw3ivjusgedj7c3fe,1,56.5,67.9,2024-09-25T19:32:09.136Z,2024-09-26T05:53:13Z,5241269057,212,20.4,5241269055,141,40.9,5242159547,178,,5241269053,140,65,5241269059,213,5.16,5241269051,56,Center,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725854321,322,1,1,30,31,agh9ifb2mw3ivjusgedj7c3fe,1,70.8,38.8,2024-09-25T19:32:12.107Z,2024-09-26T05:53:16Z,5241269385,56,Right,5241269387,140,80.8,5242159559,178,,5241269389,141,17,5241269393,213,5.33,5241269391,212,18.2,,,,,,,5kodjbsarkql4vhs126p2vhwq,Pablo Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725854503,323,2,1,30,36,agh9ifb2mw3ivjusgedj7c3fe,1,84.6,18.4,2024-09-25T19:32:17.139Z,2024-09-26T05:53:23Z,5241270527,7,afxjicw89683nlpms9yy5x51x,5241270533,141,44.4,5241270525,8,,5241270531,140,92,5242159571,178,,5241270529,56,Center,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725854389,188,55,1,30,37,1n1j0wsl763lq7ee1k0c11c02,1,9,50.7,2024-09-25T19:32:17.140Z,2024-09-26T05:53:24Z,,,,,,,,,,,,,,,,,,,,,,,,,bdaxbuz59551ktjj7g31slfc9,Juan Berrocal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725854731,189,1,1,31,11,1n1j0wsl763lq7ee1k0c11c02,0,8.5,49.4,2024-09-25T19:32:51.706Z,2024-09-26T05:53:28Z,5241271871,1,,5241271855,241,,5241271857,56,Center,5241271861,141,42.7,5241271851,5,,5242159585,178,,5241271867,213,6.21,5241271865,212,61.5,vota9gwygxp3wc998tl7ldxx,David Soria,5241271859,140,5241271853,157,66.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725854723,324,44,1,31,14,agh9ifb2mw3ivjusgedj7c3fe,1,32.4,55.1,2024-09-25T19:32:55.076Z,2024-09-26T10:26:48Z,5241271797,56,Back,5241272029,233,190,5241271799,285,,,,,,,,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725854745,190,44,1,31,14,1n1j0wsl763lq7ee1k0c11c02,0,67.6,44.9,2024-09-25T19:32:55.077Z,2024-09-26T05:53:32Z,5241271977,56,Center,5241271981,286,,5241272047,233,324,,,,,,,,,,,,,,,,7kser55g81n3lqj9rjd2mwftg,C. Uche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725854755,325,1,1,31,14,agh9ifb2mw3ivjusgedj7c3fe,0,31.1,51.6,2024-09-25T19:32:55.137Z,2024-09-26T10:26:48Z,5241271993,3,,5241271999,141,55.2,5242159621,388,,5241272001,212,9,5241271995,56,Back,5241271997,140,39.3,5241272003,213,0.28,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725980923,1044,61,1,31,17,agh9ifb2mw3ivjusgedj7c3fe,1,39.8,54.5,2024-09-25T19:32:57.409Z,2024-09-26T05:53:48Z,5242159679,178,,5241994239,56,Back,,,,,,,,,,,,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725854791,191,61,1,31,19,1n1j0wsl763lq7ee1k0c11c02,0,59.8,25.8,2024-09-25T19:32:59.502Z,2024-09-26T05:53:56Z,5242159715,178,,5241272185,56,Center,,,,,,,,,,,,,,,,,,,e5er1rgo8lluy6qjk4mcew6c4,Yellu Santiago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725854823,327,49,1,31,20,agh9ifb2mw3ivjusgedj7c3fe,1,40.6,90.8,2024-09-25T19:33:00.969Z,2024-09-26T05:54:01Z,,,,,,,,,,,,,,,,,,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725854819,326,43,1,31,20,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2024-09-25T19:33:00.998Z,2024-09-25T19:33:14Z,5241273059,144,7,5241272335,56,Back,5241272337,285,0,,,,,,,,,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725854909,328,4,1,31,27,agh9ifb2mw3ivjusgedj7c3fe,1,51.9,75.4,2024-09-25T19:33:07.928Z,2024-09-26T05:55:01Z,5241272955,295,,5241272957,56,Center,5241272963,286,,5241272953,13,,5241273077,233,192,5241272959,152,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725854861,192,4,1,31,27,1n1j0wsl763lq7ee1k0c11c02,0,48.1,24.6,2024-09-25T19:33:07.929Z,2024-09-26T05:55:00Z,5241273061,13,,5241273069,285,,5241273063,295,,5241273091,233,328,5242159889,178,,5241273067,152,,5241273065,56,Back,,,,e5er1rgo8lluy6qjk4mcew6c4,Yellu Santiago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725855019,329,1,1,31,37,agh9ifb2mw3ivjusgedj7c3fe,1,55.3,78.8,2024-09-25T19:33:17.859Z,2024-09-26T05:55:06Z,5241273525,5,,5241273527,152,,5241273533,141,72.4,5241273531,140,44.3,5242159995,178,,5241273535,212,12.3,5241273537,213,3.5,5241273529,56,Back,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725855057,330,1,1,31,40,agh9ifb2mw3ivjusgedj7c3fe,1,45.4,70,2024-09-25T19:33:20.926Z,2024-09-26T05:55:13Z,5241273753,56,Right,5241273759,212,50.8,5241273751,196,,5241273761,213,5.21,5241273755,140,68.5,5241273757,141,4.4,5241273749,155,,5242160029,178,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,5241273763,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725855085,331,1,1,31,47,agh9ifb2mw3ivjusgedj7c3fe,1,62.5,7,2024-09-25T19:33:28.004Z,2024-09-26T05:55:26Z,5241273927,56,Right,5241273933,212,2.6,5241273931,141,4.1,5241273935,213,4.01,5242160081,178,,5241273929,140,60.9,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725855097,332,1,1,31,50,agh9ifb2mw3ivjusgedj7c3fe,1,60.9,4.1,2024-09-25T19:33:30.312Z,2024-09-26T05:55:31Z,5241274017,212,27.4,5241274015,141,29.4,5241274013,140,40.6,5242160099,178,,5241274019,213,2.46,5241274011,56,Back,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725855133,333,1,1,31,52,agh9ifb2mw3ivjusgedj7c3fe,1,40.6,29.4,2024-09-25T19:33:33.104Z,2024-09-26T05:55:34Z,5241274209,141,57,5241274213,213,1.28,5241274211,212,19.6,5242160111,178,,5241274205,56,Back,5241274207,140,45.9,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725855157,334,1,1,31,56,agh9ifb2mw3ivjusgedj7c3fe,1,52.7,66.9,2024-09-25T19:33:36.366Z,2024-09-26T05:55:37Z,5241274315,213,1.21,5242160125,178,,5241274305,140,57.8,5241274299,56,Left,5241274313,212,15.1,5241274309,141,87.7,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725855195,335,1,1,31,57,agh9ifb2mw3ivjusgedj7c3fe,1,57.8,87.7,2024-09-25T19:33:37.844Z,2024-09-26T05:55:40Z,5241274507,213,4.86,5241274505,212,5.1,5241274499,56,Left,5241274503,141,80.3,5241274501,140,58.5,5242160137,178,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725855215,336,1,1,32,0,agh9ifb2mw3ivjusgedj7c3fe,1,66.5,75.4,2024-09-25T19:33:40.641Z,2024-09-26T05:55:45Z,5241274605,56,Center,5241274607,140,81.1,5242160161,178,,5241278051,210,15,5241274611,212,15.5,5241274609,141,72,5241274613,213,6.13,5241278053,154,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725855217,337,15,1,32,3,agh9ifb2mw3ivjusgedj7c3fe,1,91.7,65.4,2024-09-25T19:33:43.186Z,2024-09-26T05:55:55Z,5241278067,76,,5241278083,147,54.3,5242160197,178,,5241274627,64,,5241274625,22,,5241277659,72,,5241274629,56,Center,5241995753,214,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,5241278069,29,5241278073,55,,5241278081,146,5241278077,102,5241278099,233,,336,,97.8,52.4,193,5241278079,103,2.5,5241278071,154,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725855223,193,10,1,32,3,1n1j0wsl763lq7ee1k0c11c02,1,2.5,45.4,2024-09-25T19:33:43.540Z,2024-09-26T05:56:01Z,5241277743,174,,5241274671,56,Back,5241996001,376,,5241277793,233,337,5241277745,389,,5241277747,183,,,,,,,,vota9gwygxp3wc998tl7ldxx,David Soria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725855229,338,61,1,32,3,agh9ifb2mw3ivjusgedj7c3fe,1,92.1,60.8,2024-09-25T19:33:43.827Z,2024-09-26T05:56:07Z,5241274681,56,Center,5242160237,178,,,,,,,,,,,,,,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725855283,194,12,1,32,4,1n1j0wsl763lq7ee1k0c11c02,1,8.8,38.5,2024-09-25T19:33:45.093Z,2024-09-26T05:56:12Z,5241275023,141,65.8,5241274989,56,Back,5241275021,140,26.2,5241275025,212,26,5242160247,178,,5241275027,213,0.79,,,,,,,9see13i1f0n1ju4uhs8sijutx,D. Dakonam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725855289,195,83,1,32,6,1n1j0wsl763lq7ee1k0c11c02,0,26.2,66,2024-09-25T19:33:46.341Z,2024-09-26T05:56:14Z,5241275653,399,cscn06kwqfzo09h0dc5ybt1pl,,,,,,,,,,,,,,,,,,,,,,eucew4k6eswqr6emzsdg4if3d,Álex Sola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725855369,339,1,1,32,6,agh9ifb2mw3ivjusgedj7c3fe,1,76.5,31.2,2024-09-25T19:33:46.951Z,2024-09-26T05:56:21Z,5241275397,212,5.9,5241275395,141,24.9,5242160267,178,,5241275393,140,80.4,5241275389,3,,5241275391,56,Center,5241275399,213,5.48,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725855391,340,1,1,32,13,agh9ifb2mw3ivjusgedj7c3fe,1,81.3,17.3,2024-09-25T19:33:53.210Z,2024-09-26T05:56:30Z,5242160281,178,,5241275493,140,78.9,5241275499,213,1.85,5241275491,56,Center,5241275497,212,9.1,5241275495,141,30.1,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725855397,341,1,1,32,14,agh9ifb2mw3ivjusgedj7c3fe,0,78.9,30.1,2024-09-25T19:33:54.514Z,2024-09-26T05:56:34Z,5241275539,213,6.1,5241275531,56,Center,5241275571,233,196,5241275569,236,,5241275533,140,80.3,5242160285,178,,5241275535,141,29.7,5241275575,286,,4ggz7e009bq3yltc9o6mifbah,Eric García,5241275537,212,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725855401,196,74,1,32,14,1n1j0wsl763lq7ee1k0c11c02,1,25.5,64.9,2024-09-25T19:33:54.735Z,2024-09-26T05:56:36Z,5242160293,178,,5241275557,56,Back,5241275597,233,341,5241275559,285,,,,,,,,,,,,,,ch1lxxbn01at4jmkafy4uevh1,Luis Milla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725855441,197,1,1,32,17,1n1j0wsl763lq7ee1k0c11c02,1,31.8,54.5,2024-09-25T19:33:57.163Z,2024-09-26T05:56:44Z,5241275767,56,Back,5241275775,213,0.75,5241275771,141,61.8,5241275769,140,36.9,5242160309,178,,5241275773,212,7.3,,,,,,,ch1lxxbn01at4jmkafy4uevh1,Luis Milla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725855445,198,49,1,32,17,1n1j0wsl763lq7ee1k0c11c02,1,37.4,64.1,2024-09-25T19:33:57.852Z,2024-09-26T05:56:56Z,,,,,,,,,,,,,,,,,,,,,,,,,7kser55g81n3lqj9rjd2mwftg,C. Uche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725855435,342,83,1,32,18,agh9ifb2mw3ivjusgedj7c3fe,0,62.5,25.6,2024-09-25T19:33:58.333Z,2024-09-26T05:56:51Z,5241275943,399,7kser55g81n3lqj9rjd2mwftg,,,,,,,,,,,,,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725855463,343,43,1,32,21,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2024-09-25T19:34:01.400Z,2024-09-26T01:50:08Z,5241275979,399,7kser55g81n3lqj9rjd2mwftg,5241997337,144,83,,,,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725855471,199,1,1,32,21,1n1j0wsl763lq7ee1k0c11c02,1,41.3,69.1,2024-09-25T19:34:01.574Z,2024-09-26T05:57:04Z,5241275923,213,2.52,5241275919,141,75,5242160379,178,,5241275917,140,36,5241275921,212,6.9,5241275915,56,Back,,,,,,,7kser55g81n3lqj9rjd2mwftg,C. Uche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725855477,200,1,1,32,22,1n1j0wsl763lq7ee1k0c11c02,1,37.3,77.9,2024-09-25T19:34:02.598Z,2024-09-26T05:57:07Z,5242160407,178,,5241275967,140,43.7,5241275965,56,Back,5241275973,213,1.05,5241275969,141,95.3,5241275971,212,13.6,,,,,,,ch1lxxbn01at4jmkafy4uevh1,Luis Milla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725855527,201,3,1,32,24,1n1j0wsl763lq7ee1k0c11c02,1,45.4,95.7,2024-09-25T19:34:05.106Z,2024-09-26T05:57:10Z,5241276255,286,,5241276295,233,344,5242160419,178,,5241276253,56,Back,5241997545,465,,,,,,,,,,,eucew4k6eswqr6emzsdg4if3d,Álex Sola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725855495,344,45,1,32,24,agh9ifb2mw3ivjusgedj7c3fe,0,54.6,4.3,2024-09-25T19:34:05.106Z,2024-09-26T05:57:10Z,5241276095,56,Right,5241276097,285,,5241276307,233,201,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725855635,202,1,1,32,27,1n1j0wsl763lq7ee1k0c11c02,1,62,93.5,2024-09-25T19:34:07.734Z,2024-09-26T05:57:12Z,5242160429,178,,5241276845,1,,5241276837,140,73,5241276835,56,Center,5241276839,141,48.6,5241276843,213,5.07,5241276841,212,32.6,5241276833,155,,eucew4k6eswqr6emzsdg4if3d,Álex Sola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725855641,345,4,1,32,30,agh9ifb2mw3ivjusgedj7c3fe,1,27,52.8,2024-09-25T19:34:10.818Z,2024-09-26T05:57:19Z,5241276931,56,Back,5241276957,233,203,5241276933,152,,5241276929,10,,5241276935,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725855647,203,4,1,32,30,1n1j0wsl763lq7ee1k0c11c02,0,73,47.2,2024-09-25T19:34:10.819Z,2024-09-26T05:57:18Z,5241276909,152,,5241276911,286,,5242160455,178,,5241276907,56,Center,5241276905,10,,5241277293,233,345,,,,,,,eiqt71z69beq7akuhot0foset,Carles Aleñá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725856063,346,1,1,33,13,agh9ifb2mw3ivjusgedj7c3fe,1,28.7,57.9,2024-09-25T19:34:53.411Z,2024-09-26T05:57:20Z,5241279285,5,,5241279287,152,,5241279297,213,4.98,5241279295,212,30.3,5241279965,189,,5242160465,178,,5241279291,140,36.4,5241279289,56,Back,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,5241279293,141,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725856087,347,1,1,33,19,agh9ifb2mw3ivjusgedj7c3fe,1,37.4,14.3,2024-09-25T19:34:59.768Z,2024-09-26T05:57:23Z,5241279417,213,0.19,5241279415,212,27.1,5242160489,178,,5241279413,141,21.9,5241279409,56,Center,5241279411,140,62.7,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725856127,348,4,1,33,22,agh9ifb2mw3ivjusgedj7c3fe,1,65,14.6,2024-09-25T19:35:02.326Z,2024-09-26T05:57:27Z,5241279657,13,,5241279661,152,,5241279669,286,,5241279659,56,Right,5241279693,233,204,5241279665,265,,,,,,,,5kodjbsarkql4vhs126p2vhwq,Pablo Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725856113,204,4,1,33,22,1n1j0wsl763lq7ee1k0c11c02,0,35,85.4,2024-09-25T19:35:02.327Z,2024-09-26T05:57:26Z,5241279605,152,,5241279607,265,,5242160501,178,,5241279603,56,Back,5241279609,285,,5241279723,233,348,5241279601,13,,,,,2o3bka7gokfjkej1f600ovbo5,O. Alderete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725856295,349,1,1,33,45,agh9ifb2mw3ivjusgedj7c3fe,1,63.1,12,2024-09-25T19:35:26.126Z,2024-09-26T05:57:30Z,5241280585,5,,5241280587,152,,5242160531,178,,5241280595,212,14.3,5241280597,213,2.09,5241280591,140,56.4,5241280589,56,Center,5241280593,141,30.3,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725856339,350,1,1,33,48,agh9ifb2mw3ivjusgedj7c3fe,1,57.1,36.3,2024-09-25T19:35:28.728Z,2024-09-26T05:57:33Z,5241280937,213,1.36,5241280935,212,23.6,5242160543,178,,5241280929,56,Center,5241280933,141,70.2,5241280931,140,61.7,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725856373,351,1,1,33,53,agh9ifb2mw3ivjusgedj7c3fe,1,61.7,70.2,2024-09-25T19:35:33.742Z,2024-09-26T05:57:36Z,5241281109,212,21.6,5241281107,141,41.2,5241281111,213,4.3,5241281105,140,53.4,5242160549,178,,5241281103,56,Center,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725856381,352,1,1,33,57,agh9ifb2mw3ivjusgedj7c3fe,1,53.4,41.2,2024-09-25T19:35:38.104Z,2024-09-26T05:57:39Z,5241281137,56,Center,5241281145,213,0.85,5241281141,141,58.2,5241281143,212,15.3,5242160571,178,,5241281139,140,63,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725856387,353,1,1,33,58,agh9ifb2mw3ivjusgedj7c3fe,1,63,58.2,2024-09-25T19:35:39.064Z,2024-09-26T05:57:42Z,5242160591,178,,5241281191,141,41.5,5241281189,140,53.2,5241281187,56,Center,5241281197,213,3.98,5241281225,156,,5241281195,212,15.3,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725856421,354,1,1,34,0,agh9ifb2mw3ivjusgedj7c3fe,1,53.2,41.5,2024-09-25T19:35:41.121Z,2024-09-26T05:57:44Z,5241281403,141,76.7,5241281401,140,60.8,5242160601,178,,5241281405,212,25.2,5241281407,213,1.25,5241281399,56,Center,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725856425,355,3,1,34,3,agh9ifb2mw3ivjusgedj7c3fe,0,60.4,80.8,2024-09-25T19:35:43.378Z,2024-09-26T05:57:47Z,5241281415,286,,5241281413,56,Left,5241281483,233,205,5241998669,464,,5242160609,178,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725856437,205,7,1,34,3,1n1j0wsl763lq7ee1k0c11c02,0,39.6,19.2,2024-09-25T19:35:43.514Z,2024-09-26T05:57:48Z,5242160627,178,,5241281457,285,,5241281455,56,Back,5241281473,233,355,5241998747,385,,,,,,,,,,,64h0x8sur55l07oaiuog4v2z9,Carles Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725856429,356,61,1,34,3,agh9ifb2mw3ivjusgedj7c3fe,1,60,78.4,2024-09-25T19:35:43.573Z,2024-09-26T05:57:57Z,5242160673,178,,5241281431,56,Center,,,,,,,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725856459,357,3,1,34,8,agh9ifb2mw3ivjusgedj7c3fe,0,70.2,83.2,2024-09-25T19:35:48.216Z,2024-09-26T05:58:02Z,5241281901,233,206,5242160683,178,,5241281617,286,,5241281615,56,Left,5241998921,465,,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2725856487,206,7,1,34,8,1n1j0wsl763lq7ee1k0c11c02,1,29.8,16.8,2024-09-25T19:35:48.316Z,2024-09-26T05:58:05Z,5241281843,285,,5241998951,383,,5241281891,233,357,5241281841,56,Back,5242160699,178,,,,,,,,,,,e5er1rgo8lluy6qjk4mcew6c4,Yellu Santiago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
2725856493,207,61,1,34,11,1n1j0wsl763lq7ee1k0c11c02,0,33.2,3.4,2024-09-25T19:35:51.398Z,2024-09-26T05:58:13Z,5241281865,56,Back,5242160715,178,,,,,,,,,,,,,,,,,,,,e5er1rgo8lluy6qjk4mcew6c4,Yellu Santiago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe
