id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value,qualifier/14/value,qualifier/16/value,qualifier/17/value,teamName
2791939283,15,1,1,2,26,2l0ldgiwsgb8d6y3z0sfgjzyj,1,25.6,74.5,2025-03-27T20:03:18.559Z,2025-03-27T22:45:19Z,5601562423,140,37.8,5601562429,213,5.59,5601562425,141,59,5601562421,56,Back,5601562427,212,16.6,5601562419,3,,,,,,,,8ij122duxc65thlj8flk2xdjp,Juan Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791939285,16,49,1,2,27,2l0ldgiwsgb8d6y3z0sfgjzyj,1,37.8,59,2025-03-27T20:03:19.919Z,2025-03-27T22:45:19Z,,,,,,,,,,,,,,,,,,,,,,,,,f4gpe0pxov8sea9e0fs24h8q2,Moncayola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791939291,17,1,1,2,27,2l0ldgiwsgb8d6y3z0sfgjzyj,1,37.8,59.4,2025-03-27T20:03:20.174Z,2025-03-27T22:45:18Z,5601562461,141,68.4,5601562457,56,Back,5601562465,213,1.89,5601562463,212,6.4,5601562459,140,35.9,,,,,,,,,,f4gpe0pxov8sea9e0fs24h8q2,Moncayola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791939293,18,50,1,2,28,2l0ldgiwsgb8d6y3z0sfgjzyj,1,34.5,71.1,2025-03-27T20:03:20.406Z,2025-03-27T23:23:46Z,5601562469,56,Back,5601562507,233,43,5601562471,286,,,,,,,,,,,,,,,,,1wezo3pjdktc0iqaxze3uh2sq,Iker Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791939295,43,7,1,2,28,agh9ifb2mw3ivjusgedj7c3fe,1,65.5,28.9,2025-03-27T20:03:20.407Z,2025-03-27T22:49:14Z,5601562473,56,Center,5601699001,384,,5601562487,285,,5601562481,233,18,,,,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791939299,44,43,1,2,28,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-03-27T20:03:21.221Z,2025-03-27T21:02:42Z,5601613275,144,50,5601562519,233,19,5601562479,286,0,5601562477,56,Center,,,,,,,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791939303,19,1,1,2,29,2l0ldgiwsgb8d6y3z0sfgjzyj,1,33.8,66.9,2025-03-27T20:03:22.222Z,2025-03-27T22:45:18Z,5601613493,212,1.7,5601613489,140,34.9,5601613491,141,68.7,5601613495,213,0.81,5601562491,56,Back,,,,,,,,,,f4gpe0pxov8sea9e0fs24h8q2,Moncayola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791939311,20,1,1,2,31,2l0ldgiwsgb8d6y3z0sfgjzyj,0,34.5,64.6,2025-03-27T20:03:23.551Z,2025-03-27T22:45:17Z,5601562535,213,5.37,5601562531,141,61.2,5601562533,212,2.9,5601562529,140,36.2,5601562539,233,45,5601562543,286,,5601562537,236,,5601562527,56,Back,1wezo3pjdktc0iqaxze3uh2sq,Iker Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791939309,45,74,1,2,31,agh9ifb2mw3ivjusgedj7c3fe,1,68.3,32,2025-03-27T20:03:23.552Z,2025-03-27T22:48:56Z,5601562523,56,Center,5601562551,233,20,5601562525,285,,,,,,,,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791948443,567,61,1,2,32,agh9ifb2mw3ivjusgedj7c3fe,1,65.5,35.5,2025-03-27T20:03:24.330Z,2025-03-27T22:48:55Z,5601613555,56,Center,,,,,,,,,,,,,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791939321,21,44,1,2,33,2l0ldgiwsgb8d6y3z0sfgjzyj,1,29.4,48,2025-03-27T20:03:25.475Z,2025-03-27T22:45:17Z,5601562583,285,,5601562589,233,46,5601562581,56,Back,,,,,,,,,,,,,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791939319,46,44,1,2,33,agh9ifb2mw3ivjusgedj7c3fe,0,70.6,52,2025-03-27T20:03:25.476Z,2025-03-27T22:48:55Z,5601562573,286,,5601562595,233,21,5601562571,56,Center,,,,,,,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791939335,22,12,1,2,33,2l0ldgiwsgb8d6y3z0sfgjzyj,1,31.2,40.4,2025-03-27T20:03:25.743Z,2025-03-27T22:45:16Z,5601562615,140,37.6,5601562621,213,1,5601562617,141,55.8,5601562613,56,Back,5601573835,15,,5601562619,212,12.4,,,,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791939325,47,49,1,2,35,agh9ifb2mw3ivjusgedj7c3fe,1,63.3,43.9,2025-03-27T20:03:27.388Z,2025-03-27T22:48:54Z,,,,,,,,,,,,,,,,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791939337,48,1,1,2,35,agh9ifb2mw3ivjusgedj7c3fe,1,63.3,43.9,2025-03-27T20:03:27.764Z,2025-03-27T22:48:54Z,5601562629,212,12.2,5601562623,56,Center,5601562631,213,3.74,5601562625,140,53.7,5601562627,141,33.7,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791939343,49,1,1,2,38,agh9ifb2mw3ivjusgedj7c3fe,1,48.5,37.6,2025-03-27T20:03:30.524Z,2025-03-27T22:48:54Z,5601562665,140,46.3,5601562671,213,1.69,5601562663,56,Back,5601562667,141,66.2,5601562669,212,19.6,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791939355,50,1,1,2,42,agh9ifb2mw3ivjusgedj7c3fe,1,57.2,72,2025-03-27T20:03:34.500Z,2025-03-27T22:48:53Z,5601562739,140,64,5601562743,212,14.9,5601562741,141,91.2,5601562745,213,1.07,5601562737,56,Left,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791939359,51,1,1,2,45,agh9ifb2mw3ivjusgedj7c3fe,1,65.2,86.4,2025-03-27T20:03:38.148Z,2025-03-27T22:48:53Z,5601562767,140,60.4,5601562771,212,11.6,5601562765,56,Center,5601562769,141,71,5601562773,213,4.26,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791939365,52,1,1,2,49,agh9ifb2mw3ivjusgedj7c3fe,1,64.1,63.8,2025-03-27T20:03:41.653Z,2025-03-27T22:48:52Z,5601562809,212,26.6,5601562803,56,Center,5601562807,141,24.8,5601562811,213,4.79,5601562805,140,66.1,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791939373,53,1,1,2,51,agh9ifb2mw3ivjusgedj7c3fe,1,66.1,24.8,2025-03-27T20:03:43.964Z,2025-03-27T22:48:52Z,5601562845,212,10,5601562841,140,75,5601562839,56,Center,5601562847,213,0.37,5601562843,141,30.1,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791939375,54,1,1,2,52,agh9ifb2mw3ivjusgedj7c3fe,1,75,30.1,2025-03-27T20:03:44.884Z,2025-03-27T22:48:52Z,5601562859,212,12.2,5601562853,56,Right,5601562855,140,72.1,5601562861,213,4.46,5601562857,141,12.8,,,,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791939387,55,1,1,2,55,agh9ifb2mw3ivjusgedj7c3fe,1,71.9,14.8,2025-03-27T20:03:48.228Z,2025-03-27T22:48:51Z,5601562893,56,Right,5601562895,140,86.2,5601562903,213,0.15,5601562897,141,18.2,5601562901,212,15.2,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791939391,56,1,1,2,58,agh9ifb2mw3ivjusgedj7c3fe,0,87.2,19.4,2025-03-27T20:03:51.224Z,2025-03-27T22:49:15Z,5601562929,213,1.35,5601562923,140,91,5601562921,56,Center,5601562925,141,45.1,5601562917,2,,5601699003,224,,5601562927,212,17.9,5601699005,20,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791939399,23,12,1,3,0,2l0ldgiwsgb8d6y3z0sfgjzyj,1,7.1,53.3,2025-03-27T20:03:52.671Z,2025-03-27T22:45:16Z,5601562959,141,100,5601562957,140,7.6,5601562961,212,33.1,5601562969,167,,5601562963,213,1.55,5601562955,56,Back,,,,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791939401,24,5,1,3,1,2l0ldgiwsgb8d6y3z0sfgjzyj,0,12.6,101.4,2025-03-27T20:03:54.159Z,2025-03-27T22:45:16Z,5601563047,233,57,5601562967,347,,5601562965,56,Back,,,,,,,,,,,,,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791939421,57,5,1,3,1,agh9ifb2mw3ivjusgedj7c3fe,1,87.4,-1.4,2025-03-27T20:03:54.159Z,2025-03-27T22:48:50Z,5601563037,347,,5601563053,233,24,5601563035,56,Right,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791939429,58,1,1,3,16,agh9ifb2mw3ivjusgedj7c3fe,1,78.1,0,2025-03-27T20:04:09.156Z,2025-03-27T22:48:50Z,5601563135,107,,5601563139,140,68.6,5601563143,212,11.3,5601563137,56,Right,5601563141,141,6.7,5601563145,213,2.66,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791939433,59,1,1,3,19,agh9ifb2mw3ivjusgedj7c3fe,1,68.2,7,2025-03-27T20:04:11.473Z,2025-03-27T22:48:50Z,5601563159,56,Right,5601563165,212,13.7,5601563161,140,55.2,5601563163,141,8.3,5601563167,213,3.08,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791939441,60,1,1,3,21,agh9ifb2mw3ivjusgedj7c3fe,1,47,9.7,2025-03-27T20:04:14.276Z,2025-03-27T22:48:49Z,5601563197,141,37,5601563201,213,2.14,5601563195,140,35.8,5601563199,212,22,5601563193,56,Back,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791939449,61,1,1,3,25,agh9ifb2mw3ivjusgedj7c3fe,1,35.4,38.8,2025-03-27T20:04:17.596Z,2025-03-27T22:48:49Z,5601563239,56,Back,5601563241,140,39.7,5601563245,212,19,5601563243,141,65.9,5601563247,213,1.33,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791939457,62,1,1,3,29,agh9ifb2mw3ivjusgedj7c3fe,1,40.7,71.7,2025-03-27T20:04:21.900Z,2025-03-27T22:48:48Z,5601563287,212,7.7,5601563289,213,5.09,5601563283,140,43.4,5601563281,56,Back,5601563285,141,61.2,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791939459,25,83,1,3,32,2l0ldgiwsgb8d6y3z0sfgjzyj,0,49.4,39.8,2025-03-27T20:04:25.135Z,2025-03-27T22:45:15Z,5601563343,399,4ftlhtels58lyzfluwofzwxuy,,,,,,,,,,,,,,,,,,,,,,cy3c0cj6yy1mokaj0mlk4k9re,Raúl García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791939465,63,1,1,3,34,agh9ifb2mw3ivjusgedj7c3fe,1,56.6,47.5,2025-03-27T20:04:27.100Z,2025-03-27T22:48:48Z,5601563319,140,63.6,5601563323,212,12.7,5601563317,56,Center,5601563321,141,32.3,5601563325,213,5.33,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791939475,64,1,1,3,36,agh9ifb2mw3ivjusgedj7c3fe,1,64,32.5,2025-03-27T20:04:29.156Z,2025-03-27T22:48:48Z,5601563359,141,15.2,5601563355,56,Right,5601563357,140,67.8,5601563361,212,12.4,5601563363,213,5.04,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791939481,65,1,1,3,39,agh9ifb2mw3ivjusgedj7c3fe,1,69.3,14,2025-03-27T20:04:32.212Z,2025-03-27T22:48:47Z,5601563423,212,7.1,5601563421,141,7,5601563425,213,5.55,5601563417,56,Right,5601563419,140,74.3,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791939485,66,1,1,3,43,agh9ifb2mw3ivjusgedj7c3fe,1,74.5,12.8,2025-03-27T20:04:35.500Z,2025-03-27T22:48:47Z,5601563433,56,Center,5601563439,212,18.5,5601563435,140,86.2,5601563441,213,0.84,5601563437,141,33.1,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791939491,67,1,1,3,45,agh9ifb2mw3ivjusgedj7c3fe,1,86.3,33.2,2025-03-27T20:04:37.884Z,2025-03-27T22:48:46Z,5601563477,141,26.3,5601563481,213,5.15,5601563475,140,88.4,5601563479,212,5.2,5601563473,56,Center,,,,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791939493,68,3,1,3,47,agh9ifb2mw3ivjusgedj7c3fe,0,85.8,37.2,2025-03-27T20:04:39.372Z,2025-03-27T22:49:15Z,5601699009,465,,5601563489,286,,5601563487,56,Center,5601563523,233,26,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791939497,26,7,1,3,47,2l0ldgiwsgb8d6y3z0sfgjzyj,1,14.2,62.8,2025-03-27T20:04:39.373Z,2025-03-27T22:49:16Z,5601699011,385,,5601563503,56,Back,5601563509,233,68,5601563505,285,,,,,,,,,,,,,,5b9awsil5bgqrsc13xsoj35nu,Jorge Herrando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791939503,27,1,1,3,49,2l0ldgiwsgb8d6y3z0sfgjzyj,0,15.6,57.5,2025-03-27T20:04:41.486Z,2025-03-27T22:45:14Z,5601563549,1,,5601563543,141,62.3,5601563541,140,45.1,5601563537,157,,5601563545,212,31.1,5601563547,213,0.1,5601563539,56,Back,,,,5xthw4pr86vwld0r2bz0b2v2t,José Arnáiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791939505,69,1,1,3,51,agh9ifb2mw3ivjusgedj7c3fe,1,57.3,31.1,2025-03-27T20:04:44.212Z,2025-03-27T22:48:46Z,5601563555,56,Center,5601563559,141,52.2,5601563563,213,2,5601563561,212,15.8,5601563557,140,51.1,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791939509,70,1,1,3,55,agh9ifb2mw3ivjusgedj7c3fe,1,51.8,54.2,2025-03-27T20:04:48.076Z,2025-03-27T22:48:45Z,5601563587,212,16.1,5601563581,56,Center,5601563585,141,74.7,5601563583,140,59.4,5601563589,213,1.05,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791939511,71,1,1,3,57,agh9ifb2mw3ivjusgedj7c3fe,1,60.3,76.2,2025-03-27T20:04:49.876Z,2025-03-27T22:48:45Z,5601563595,56,Left,5601563599,141,92.1,5601563601,212,11.6,5601563603,213,1.2,5601563597,140,64.3,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791939517,72,1,1,3,59,agh9ifb2mw3ivjusgedj7c3fe,1,64.4,92.1,2025-03-27T20:04:52.156Z,2025-03-27T22:48:44Z,5601563611,56,Left,5601563615,141,80.7,5601563619,213,4.07,5601563613,140,58.9,5601563617,212,9.7,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791939519,73,1,1,4,2,agh9ifb2mw3ivjusgedj7c3fe,1,59.5,76.7,2025-03-27T20:04:55.276Z,2025-03-27T22:48:44Z,5601563627,140,44,5601563631,212,17.5,5601563625,56,Back,5601563633,213,3.51,5601563629,141,67.4,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791939523,74,1,1,4,4,agh9ifb2mw3ivjusgedj7c3fe,1,44.4,66,2025-03-27T20:04:57.196Z,2025-03-27T22:48:43Z,5601563647,140,45.2,5601563653,213,4.75,5601563649,141,32.3,5601563651,212,22.9,5601563645,56,Back,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791939535,75,1,1,4,7,agh9ifb2mw3ivjusgedj7c3fe,1,45.2,32.5,2025-03-27T20:04:59.964Z,2025-03-27T22:48:43Z,5601563677,140,60,5601563683,213,5.96,5601563679,141,24.8,5601563681,212,16.4,5601563675,56,Center,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791939551,76,1,1,4,9,agh9ifb2mw3ivjusgedj7c3fe,1,60,24.8,2025-03-27T20:05:01.620Z,2025-03-27T22:49:17Z,5601563715,140,59,5601563713,56,Center,5601563719,212,8.4,5601563721,213,1.7,5601699013,156,,5601563717,141,37.1,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791939553,77,1,1,4,10,agh9ifb2mw3ivjusgedj7c3fe,1,59,37.1,2025-03-27T20:05:02.988Z,2025-03-27T22:48:42Z,5601563737,140,42.6,5601563741,212,18.2,5601563743,213,3.47,5601563739,141,28.4,5601563735,56,Back,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791939555,78,1,1,4,12,agh9ifb2mw3ivjusgedj7c3fe,1,42.4,28.9,2025-03-27T20:05:04.684Z,2025-03-27T22:48:42Z,5601563747,56,Center,5601563751,141,41.8,5601563755,213,0.76,5601563749,140,51.2,5601563753,212,12.7,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791939557,79,1,1,4,13,agh9ifb2mw3ivjusgedj7c3fe,1,51.3,41.9,2025-03-27T20:05:05.708Z,2025-03-27T22:49:17Z,5601563765,212,10.3,5601563761,140,43.9,5601563759,56,Back,5601563763,141,32,5601563767,213,3.86,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791939571,80,1,1,4,17,agh9ifb2mw3ivjusgedj7c3fe,1,47.8,33.1,2025-03-27T20:05:09.420Z,2025-03-27T22:48:41Z,5601563857,212,6.1,5601563859,213,1.8,5601563853,140,46.5,5601563855,141,41.9,5601563851,56,Back,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791939575,28,83,1,4,22,2l0ldgiwsgb8d6y3z0sfgjzyj,0,48.2,64.8,2025-03-27T20:05:14.382Z,2025-03-27T22:45:14Z,5601563933,399,4ftlhtels58lyzfluwofzwxuy,,,,,,,,,,,,,,,,,,,,,,bpf2fcb73l96fwspo72shmkiy,Aimar Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791939581,81,1,1,4,22,agh9ifb2mw3ivjusgedj7c3fe,1,54.5,31.9,2025-03-27T20:05:15.076Z,2025-03-27T22:48:41Z,5601563907,140,42.3,5601563913,213,3.23,5601563909,141,30.2,5601563905,56,Back,5601563911,212,12.9,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791939585,82,1,1,4,25,agh9ifb2mw3ivjusgedj7c3fe,1,42.2,30.7,2025-03-27T20:05:18.036Z,2025-03-27T22:48:40Z,5601563935,56,Back,5601563939,141,67.5,5601563943,213,1.52,5601563937,140,43.4,5601563941,212,25.1,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791939593,83,1,1,4,27,agh9ifb2mw3ivjusgedj7c3fe,0,43.4,67.5,2025-03-27T20:05:19.893Z,2025-03-27T22:48:40Z,5601563963,155,,5601563973,213,6.05,5601563995,4,,5601563969,141,51.5,5601563975,1,,5601563971,212,47.3,5601563965,56,Center,5601563967,140,87.2,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791939597,29,52,1,4,29,2l0ldgiwsgb8d6y3z0sfgjzyj,1,15.2,49.9,2025-03-27T20:05:22.254Z,2025-03-27T22:49:17Z,5601699035,377,,,,,,,,,,,,,,,,,,,,,,,amjegysk3et638l4od103c7o5,Sergio Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791939619,30,1,1,4,43,2l0ldgiwsgb8d6y3z0sfgjzyj,0,15.1,48.8,2025-03-27T20:05:35.710Z,2025-03-27T22:49:18Z,5601564135,1,,5601564131,212,50.3,5601564125,56,Center,5601564129,141,58.5,5601564133,213,0.13,5601564123,199,,5601564211,189,,5601564127,140,62.6,amjegysk3et638l4od103c7o5,Sergio Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791939767,98,61,1,4,47,agh9ifb2mw3ivjusgedj7c3fe,1,36,36.8,2025-03-27T20:05:39.926Z,2025-03-27T22:49:18Z,5601565017,189,,5601565005,56,Back,,,,,,,,,,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791939625,31,1,1,4,49,2l0ldgiwsgb8d6y3z0sfgjzyj,0,51.1,53.6,2025-03-27T20:05:41.366Z,2025-03-27T22:45:13Z,5601564177,141,100,5601564183,1,,5601564179,212,33,5601564173,56,Left,5601564181,213,1.42,5601564175,140,55.8,5601564171,157,,,,,eqw6fu3no9qxejk17tqgeey5m,Pablo Ibáñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791939629,84,56,1,4,51,agh9ifb2mw3ivjusgedj7c3fe,1,40.6,5,2025-03-27T20:05:44.021Z,2025-03-27T22:48:39Z,5601564197,56,Back,,,,,,,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791939627,32,5,1,4,52,2l0ldgiwsgb8d6y3z0sfgjzyj,0,57.3,101.4,2025-03-27T20:05:44.739Z,2025-03-27T22:45:12Z,5601564195,347,,5601564193,56,Left,5601564249,233,85,,,,,,,,,,,,,,,,eqw6fu3no9qxejk17tqgeey5m,Pablo Ibáñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791939635,85,5,1,4,52,agh9ifb2mw3ivjusgedj7c3fe,1,42.7,-1.4,2025-03-27T20:05:44.739Z,2025-03-27T22:48:39Z,5601564229,56,Back,5601564245,233,32,5601564231,347,,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791939647,86,1,1,4,55,agh9ifb2mw3ivjusgedj7c3fe,1,40.1,0,2025-03-27T20:05:48.204Z,2025-03-27T22:48:38Z,5601564301,213,2.41,5601564297,141,8.8,5601564291,107,,5601564295,140,33,5601564299,212,10,5601564293,56,Back,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791939659,87,1,1,5,2,agh9ifb2mw3ivjusgedj7c3fe,1,34.3,15.2,2025-03-27T20:05:55.124Z,2025-03-27T22:48:38Z,5601564359,140,19.7,5601564365,213,2.17,5601564357,56,Back,5601564361,141,47.9,5601564363,212,27,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
