id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,keyPass,qualifier/10/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/14/value,qualifier/15/value,assist,qualifier/18/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/17/value,teamName
2756395735,587,1,2,83,45,ah8dala7suqqkj04n2l8xz4zd,1,40.5,67.4,2024-12-07T17:00:11.887Z,2024-12-08T07:56:25Z,5407990887,212,31,5410087517,178,,5407990889,213,0.67,5407990885,141,95.8,5407990883,140,63.6,5407990881,56,Left,,,,,,,9ao7l82r1xd2rjnvv5u6plcr9,Diego Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2756395741,588,1,2,83,50,ah8dala7suqqkj04n2l8xz4zd,0,70,94.9,2024-12-07T17:00:16.499Z,2024-12-08T07:56:30Z,5407990909,56,Left,5407990925,213,3.21,5407990921,212,8.4,5407990913,140,62,5407990917,141,94.1,5410087609,178,,,,,,,,96cbv23es0gucmd2v0qvk3iwa,A. Ezzalzouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2756395745,802,8,2,83,50,agh9ifb2mw3ivjusgedj7c3fe,1,36.4,2.3,2024-12-07T17:00:16.683Z,2024-12-08T07:56:35Z,5410087685,178,,5407990969,56,Back,5409302059,385,,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2756395765,589,5,2,83,50,ah8dala7suqqkj04n2l8xz4zd,1,59,101,2024-12-07T17:00:17.199Z,2024-12-08T07:56:36Z,5407991109,56,Left,5407991271,233,803,5407991111,347,,,,,,,,,,,,,,,,,96cbv23es0gucmd2v0qvk3iwa,A. Ezzalzouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2756395751,803,5,2,83,50,agh9ifb2mw3ivjusgedj7c3fe,0,41,-1,2024-12-07T17:00:17.199Z,2024-12-08T07:56:36Z,5407991331,233,589,5407991049,56,Back,5407991051,347,,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2756395907,590,1,2,84,4,ah8dala7suqqkj04n2l8xz4zd,1,56.6,100,2024-12-07T17:00:31.206Z,2024-12-08T07:56:40Z,5407991937,212,11.6,5407991933,140,63.1,5407991929,107,,5407991935,141,88.2,5407991931,56,Left,5407991939,213,5.34,,,,,,,euy1s0xo19019kegzcpp1gez9,Y. Sabaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2756395931,591,1,2,84,5,ah8dala7suqqkj04n2l8xz4zd,1,63.1,88.2,2024-12-07T17:00:32.217Z,2024-12-08T07:56:43Z,5407992079,56,Left,5407992081,140,67.9,5407992085,212,6.5,5407992083,141,94.3,5410087763,178,,5407992645,168,,5407992087,213,0.69,,,,45s1v9805id09m5zkcylueod1,Isco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2756396751,603,43,2,84,6,ah8dala7suqqkj04n2l8xz4zd,1,0,0,2024-12-07T17:00:32.268Z,2024-12-07T21:57:11Z,5409304439,144,50,5407996721,56,Left,5407996723,286,0,,,,,,,,,,,,,,,,96cbv23es0gucmd2v0qvk3iwa,A. Ezzalzouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2756396739,814,43,2,84,6,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2024-12-07T17:00:33.171Z,2024-12-08T09:02:32Z,5410123623,144,83,5409304353,399,96cbv23es0gucmd2v0qvk3iwa,,,,,,,,,,,,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casadó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2756395937,592,1,2,84,7,ah8dala7suqqkj04n2l8xz4zd,0,67.3,94.4,2024-12-07T17:00:33.670Z,2024-12-08T07:56:50Z,5407992109,140,69.3,5410087839,178,,5407992111,141,91.5,5407992113,212,2.9,5407992107,56,Left,5407992115,213,5.53,,,,,,,96cbv23es0gucmd2v0qvk3iwa,A. Ezzalzouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2756395947,804,61,2,84,7,agh9ifb2mw3ivjusgedj7c3fe,1,35.2,2.6,2024-12-07T17:00:33.753Z,2024-12-08T07:56:53Z,5410087875,178,,5407992173,56,Back,,,,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2756397001,604,61,2,84,8,ah8dala7suqqkj04n2l8xz4zd,0,66.3,94.3,2024-12-07T17:00:34.633Z,2024-12-08T07:56:57Z,5407998047,56,Left,5410087929,178,,,,,,,,,,,,,,,,,,,,euy1s0xo19019kegzcpp1gez9,Y. Sabaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2756395971,805,50,2,84,9,agh9ifb2mw3ivjusgedj7c3fe,1,37.6,12,2024-12-07T17:00:35.321Z,2024-12-08T07:56:59Z,5407992339,233,593,5407992299,56,Back,5407992301,286,,,,,,,,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2756395969,593,7,2,84,9,ah8dala7suqqkj04n2l8xz4zd,0,62.4,88,2024-12-07T17:00:35.567Z,2024-12-08T07:57:02Z,5407992291,56,Left,5407992295,285,,5409304841,385,,5410088007,178,,5407992323,233,805,,,,,,,,,,euy1s0xo19019kegzcpp1gez9,Y. Sabaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2756395997,806,1,2,84,10,agh9ifb2mw3ivjusgedj7c3fe,1,34.2,12.8,2024-12-07T17:00:36.413Z,2024-12-08T07:57:06Z,5407992427,56,Back,5407992431,141,20.4,5410088031,178,,5407992433,212,14.3,5407992429,140,46.9,5407992435,213,0.37,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2756396001,807,1,2,84,11,agh9ifb2mw3ivjusgedj7c3fe,0,46.9,20.1,2024-12-07T17:00:37.539Z,2024-12-08T07:57:08Z,5407992463,140,58.5,5407992465,141,0,5407992461,56,Right,5407992469,213,5.41,5410088043,178,,5407992467,212,18.9,,,,,,,9f0jk3wgmlnnmnqrdkh4gnpt6,Pau Víctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2756396033,594,5,2,84,13,ah8dala7suqqkj04n2l8xz4zd,1,39.9,101.2,2024-12-07T17:00:39.761Z,2024-12-08T07:57:10Z,5407992633,56,Back,5407992635,347,,5407992655,233,808,,,,,,,,,,,,,,,,euy1s0xo19019kegzcpp1gez9,Y. Sabaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2756396005,808,5,2,84,13,agh9ifb2mw3ivjusgedj7c3fe,0,60.1,-1.2,2024-12-07T17:00:39.761Z,2024-12-08T07:57:11Z,5407992479,56,Right,5407992693,233,594,5407992483,347,,,,,,,,,,,,,,,,,9f0jk3wgmlnnmnqrdkh4gnpt6,Pau Víctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2756396201,595,1,2,84,25,ah8dala7suqqkj04n2l8xz4zd,1,41.5,100,2024-12-07T17:00:51.956Z,2024-12-08T07:57:17Z,5407993613,141,88.6,5407993607,107,,5407993615,212,9.5,5407993611,140,38.4,5407993609,56,Back,5407993617,213,4.36,,,,,,,euy1s0xo19019kegzcpp1gez9,Y. Sabaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2756396205,596,4,2,84,27,ah8dala7suqqkj04n2l8xz4zd,1,42.1,89.9,2024-12-07T17:00:53.851Z,2024-12-08T07:57:21Z,5407993697,286,,5407993689,56,Back,5407993685,13,,5407996533,294,,5407993693,152,,5407993699,233,809,,,,,,,5o07mnpidavbe0hqoqzwgom50,Sergi Altimira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2756396191,809,4,2,84,27,agh9ifb2mw3ivjusgedj7c3fe,0,57.9,10.1,2024-12-07T17:00:53.852Z,2024-12-08T07:57:20Z,5410088157,178,,5407993667,56,Right,5407993863,294,,5407993923,233,596,5407993665,13,,5407993673,285,,5407993669,152,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2756396295,597,1,2,84,34,ah8dala7suqqkj04n2l8xz4zd,1,32.5,89.1,2024-12-07T17:01:01.041Z,2024-12-08T07:57:23Z,5407994247,5,,5407994257,212,14.7,5407994249,152,,5407994259,213,5.23,5410088175,178,,5407994251,56,Back,5407994255,141,70.3,5407994253,140,39.5,5o07mnpidavbe0hqoqzwgom50,Sergi Altimira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2756396305,598,1,2,84,35,ah8dala7suqqkj04n2l8xz4zd,1,39.5,70.3,2024-12-07T17:01:02.168Z,2024-12-08T07:57:25Z,5407994379,156,,5407994327,140,33.8,5407994325,56,Back,5410088203,178,,5407994331,212,11.5,5407994329,141,84.7,5407994333,213,2.12,,,,45s1v9805id09m5zkcylueod1,Isco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2756396327,599,1,2,84,37,ah8dala7suqqkj04n2l8xz4zd,1,33.9,83,2024-12-07T17:01:03.968Z,2024-12-08T07:57:28Z,5407994479,1,,5407994469,56,Back,5407994471,140,32.4,5410088247,178,,5407994473,141,25.2,5407994475,212,39.3,5407994467,155,,5407994477,213,4.67,5o07mnpidavbe0hqoqzwgom50,Sergi Altimira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2756396347,600,1,2,84,40,ah8dala7suqqkj04n2l8xz4zd,1,32.4,25.2,2024-12-07T17:01:06.408Z,2024-12-08T07:57:31Z,5407994547,140,25.7,5407994549,141,28.5,5407994541,56,Back,5407994553,213,2.83,5410088285,178,,5407994551,212,7.4,,,,,,,9226xt1t1m3fy4ob9l2r16609,Aitor Ruibal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2756396417,601,1,2,84,41,ah8dala7suqqkj04n2l8xz4zd,0,26.3,28.5,2024-12-07T17:01:08.175Z,2024-12-08T07:57:34Z,5407994899,212,65.1,5407994891,157,,5407994895,140,87.1,5410088305,178,,5407994893,56,Center,5407994901,213,0.2,5407994897,141,47.3,5407994903,1,,evpjdko94awbqbbl5wl9hto7p,Marc Bartra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2756396437,810,52,2,84,46,agh9ifb2mw3ivjusgedj7c3fe,1,15.6,49.9,2024-12-07T17:01:12.868Z,2024-12-08T07:57:38Z,5410088353,178,,5409306791,377,,,,,,,,,,,,,,,,,,,,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2756396533,811,80,2,84,55,agh9ifb2mw3ivjusgedj7c3fe,0,12.1,52.8,2024-12-07T17:01:21.945Z,2024-12-08T07:57:41Z,5410088377,178,,,,,,,,,,,,,,,,,,,,,,,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2756396609,812,1,2,84,56,agh9ifb2mw3ivjusgedj7c3fe,1,12.3,51.6,2024-12-07T17:01:23.056Z,2024-12-08T07:57:44Z,5407995867,212,24.5,5407995869,213,4.85,5407995861,56,Back,5407995865,141,15.9,5410088439,178,,5407995863,140,15.6,,,,,,,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2756396663,813,4,2,85,0,agh9ifb2mw3ivjusgedj7c3fe,1,17.6,15.4,2024-12-07T17:01:26.278Z,2024-12-08T07:58:06Z,5407996269,294,,5407996275,152,,5407996273,56,Back,5407996267,13,,5407996277,285,,5407996287,233,602,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2756396641,602,4,2,85,0,ah8dala7suqqkj04n2l8xz4zd,0,82.4,84.6,2024-12-07T17:01:26.279Z,2024-12-08T07:58:05Z,5410088693,178,,5407996169,56,Left,5407996173,152,,5407996175,286,,5407996165,13,,5407996401,233,813,5407996167,294,,,,,cuxm7t8cql3v06hqf18wvcul1,E. Ávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2756397509,605,18,2,85,51,ah8dala7suqqkj04n2l8xz4zd,1,0,0,2024-12-07T17:02:17.866Z,2024-12-08T07:58:14Z,5408003643,189,,5408000827,44,Forward,5408000829,59,10,5408000825,42,,5408000915,55,606,,,,,,,,,,96cbv23es0gucmd2v0qvk3iwa,A. Ezzalzouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2756397521,606,19,2,85,51,ah8dala7suqqkj04n2l8xz4zd,1,0,0,2024-12-07T17:02:17.867Z,2024-12-08T07:58:15Z,5408003521,189,,5408003231,292,6,5408000897,55,605,5408001409,293,1,5408000887,42,,5408000895,44,Midfielder,5408000893,59,36,5408000891,145,11,30ed2aojjzmqigq6vkcrzc8pg,Jesús Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2756397625,815,1,2,86,9,agh9ifb2mw3ivjusgedj7c3fe,0,18.2,19.5,2024-12-07T17:02:36.044Z,2024-12-08T07:58:49Z,5410089121,178,,5408001627,152,,5408001637,213,6.26,5408001623,5,,5408001639,1,,5408001625,157,,5408001631,140,72.4,5408001629,56,Right,4mxx1oxkiexm0ha34utcmb17t,Iñaki Peña,5408001635,212,56.9,5408001633,141,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2756397637,607,1,2,86,14,ah8dala7suqqkj04n2l8xz4zd,0,28.3,88.3,2024-12-07T17:02:40.226Z,2024-12-08T07:58:51Z,5408001679,212,9.3,5408001681,213,6.05,5408001671,3,,5408001675,140,36.9,5408001673,56,Back,5410089145,388,,5408001677,141,85.1,,,,euy1s0xo19019kegzcpp1gez9,Y. Sabaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2756397687,816,1,2,86,14,agh9ifb2mw3ivjusgedj7c3fe,1,63.2,18.3,2024-12-07T17:02:40.941Z,2024-12-08T07:58:57Z,5408001921,140,70.3,5408001919,56,Right,5408001923,141,16.5,5408001925,212,7.6,5408001929,213,6.12,5410089185,388,,5408001917,3,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2756397701,817,44,2,86,16,agh9ifb2mw3ivjusgedj7c3fe,1,70.2,16.6,2024-12-07T17:02:43.153Z,2024-12-08T08:55:00Z,5408002105,233,608,5408002005,286,,5408002001,56,Right,,,,,,,,,,,,,,,,9f0jk3wgmlnnmnqrdkh4gnpt6,Pau Víctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2756397681,608,44,2,86,16,ah8dala7suqqkj04n2l8xz4zd,0,29.8,83.4,2024-12-07T17:02:43.154Z,2024-12-08T07:59:02Z,5408001879,56,Back,5408001881,285,,5408002115,233,817,,,,,,,,,,,,,,,,9ao7l82r1xd2rjnvv5u6plcr9,Diego Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2756397707,818,1,2,86,16,agh9ifb2mw3ivjusgedj7c3fe,0,70.3,16.5,2024-12-07T17:02:43.220Z,2024-12-08T08:55:00Z,5408002061,212,2.3,5410089227,388,,5408002053,56,Right,5408002047,3,,5408002057,141,14.4,5408002049,168,,5408002065,213,5.61,5408002055,140,72,9f0jk3wgmlnnmnqrdkh4gnpt6,Pau Víctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2756397713,609,61,2,86,17,ah8dala7suqqkj04n2l8xz4zd,1,30.4,83.3,2024-12-07T17:02:43.287Z,2024-12-08T07:59:14Z,5410089309,388,,5408002085,56,Back,5410089307,15,,,,,,,,,,,,,,,,,9ao7l82r1xd2rjnvv5u6plcr9,Diego Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2756397751,819,3,2,86,18,agh9ifb2mw3ivjusgedj7c3fe,0,64.2,5.6,2024-12-07T17:02:45.050Z,2024-12-08T07:59:26Z,5409310655,464,,5408002987,233,610,5410089403,178,,5408002311,56,Right,5408002313,286,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2756397801,610,7,2,86,20,ah8dala7suqqkj04n2l8xz4zd,1,35.8,94.4,2024-12-07T17:02:46.766Z,2024-12-08T07:59:31Z,5408002569,285,,5409310823,383,,5410089443,178,,5408002567,56,Back,5408002977,233,819,,,,,,,,,,30ed2aojjzmqigq6vkcrzc8pg,Jesús Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2756397811,611,4,2,86,20,ah8dala7suqqkj04n2l8xz4zd,1,36.2,95,2024-12-07T17:02:47.022Z,2024-12-08T07:59:40Z,5408002755,233,820,5408002677,13,,5408002679,56,Back,5408002683,265,,5408002685,286,,5408002681,152,,,,,,,,30ed2aojjzmqigq6vkcrzc8pg,Jesús Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2756397779,820,4,2,86,20,agh9ifb2mw3ivjusgedj7c3fe,0,63.8,5,2024-12-07T17:02:47.023Z,2024-12-08T07:59:40Z,5408002519,13,,5408002523,56,Right,5410089451,178,,5408002529,265,,5408002533,285,,5408002807,233,611,5408002527,152,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2756398405,821,18,2,87,12,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2024-12-07T17:03:38.757Z,2024-12-08T07:59:43Z,5408006385,59,3,5408006383,44,Defender,5408006455,55,822,5408006381,42,,,,,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2756398411,822,19,2,87,12,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2024-12-07T17:03:38.758Z,2024-12-08T07:59:43Z,5408006407,55,821,5408006399,59,32,5408006393,42,,5408006403,293,1,5408006405,44,Defender,5408006401,292,3,5408006397,145,3,,,,8xjdsfk5u7wph4o7h1w45dses,Héctor Fort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2756398575,612,1,2,87,23,ah8dala7suqqkj04n2l8xz4zd,1,37.3,92.6,2024-12-07T17:03:49.362Z,2024-12-08T07:59:46Z,5408007335,5,,5408007347,213,3.13,5408007339,56,Back,5408007343,141,92.9,5408007337,152,,5408007345,212,14.9,5408007341,140,23.1,5410089635,178,,dhtb9gizk25k1u3h0b7xgy4tl,G. Lo Celso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2756398621,613,1,2,87,26,ah8dala7suqqkj04n2l8xz4zd,1,23.1,92.9,2024-12-07T17:03:52.259Z,2024-12-08T07:59:49Z,5408007579,213,4.28,5408007575,141,66.9,5408007573,140,15.3,5410089661,178,,5408007571,56,Back,5408007577,212,19.5,,,,,,,9ao7l82r1xd2rjnvv5u6plcr9,Diego Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2756398681,614,1,2,87,29,ah8dala7suqqkj04n2l8xz4zd,1,18.9,62.5,2024-12-07T17:03:55.923Z,2024-12-08T07:59:51Z,5408007957,56,Back,5408007967,213,5.09,5408007971,1,,5408007955,155,,5408007961,141,7.7,5408007963,212,40,5408007959,140,32.8,5410089689,178,,2b7ankpb026wngkg3hgppev6y,Fran Vieites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2756398721,615,1,2,87,33,ah8dala7suqqkj04n2l8xz4zd,1,32.8,16.7,2024-12-07T17:03:59.845Z,2024-12-08T07:59:56Z,5408008179,213,5.91,5408008173,140,42,5408008175,141,11.2,5408008171,56,Back,5410089733,178,,5408008177,212,10.4,,,,,,,9226xt1t1m3fy4ob9l2r16609,Aitor Ruibal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2756398807,616,1,2,87,35,ah8dala7suqqkj04n2l8xz4zd,0,42.7,8.2,2024-12-07T17:04:01.430Z,2024-12-08T08:01:57Z,5408008603,155,,5408008605,56,Right,5408008609,141,11.8,5408008613,213,0.05,5408008607,140,87.6,5408008615,1,,5408008611,212,47.2,5410091097,178,,45s1v9805id09m5zkcylueod1,Isco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2756400015,833,61,2,87,40,agh9ifb2mw3ivjusgedj7c3fe,1,10.3,87.5,2024-12-07T17:04:06.476Z,2024-12-08T08:02:07Z,5408015671,56,Back,5410091187,389,,,,,,,,,,,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2756399805,622,61,2,87,40,ah8dala7suqqkj04n2l8xz4zd,1,84,14.9,2024-12-07T17:04:07.037Z,2024-12-08T08:02:15Z,5410091281,389,,5408014543,56,Right,,,,,,,,,,,,,,,,,,,13uxs8820y7mi31fsw1i0qxw4,Assane Diao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2756398811,823,49,2,87,42,agh9ifb2mw3ivjusgedj7c3fe,1,3.9,84.2,2024-12-07T17:04:08.492Z,2024-12-08T08:02:20Z,,,,,,,,,,,,,,,,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2756398847,824,12,2,87,43,agh9ifb2mw3ivjusgedj7c3fe,1,3.3,89,2024-12-07T17:04:09.568Z,2024-12-08T08:02:22Z,5408008799,56,Back,5408008807,213,0.49,5408008801,140,18.2,5408008805,212,17.8,5408008803,141,100,5410091339,178,,5408008897,167,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2756399015,617,5,2,87,45,ah8dala7suqqkj04n2l8xz4zd,1,82.8,-1.6,2024-12-07T17:04:11.354Z,2024-12-08T08:02:25Z,5408009815,233,825,5408009791,56,Right,5408009795,347,,,,,,,,,,,,,,,,,13uxs8820y7mi31fsw1i0qxw4,Assane Diao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2756398855,825,5,2,87,45,agh9ifb2mw3ivjusgedj7c3fe,0,17.2,101.6,2024-12-07T17:04:11.354Z,2024-12-08T08:02:25Z,5408008827,56,Back,5408009841,233,617,5408008829,347,,,,,,,,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2756399431,618,1,2,88,22,ah8dala7suqqkj04n2l8xz4zd,1,82.3,0,2024-12-07T17:04:48.899Z,2024-12-08T08:02:37Z,5408012415,141,3.6,5408012413,140,72.7,5408012411,56,Right,5408012419,213,2.82,5408012417,212,10.6,5408012409,107,,,,,,,,9226xt1t1m3fy4ob9l2r16609,Aitor Ruibal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2756399441,619,1,2,88,24,ah8dala7suqqkj04n2l8xz4zd,0,71.5,3.9,2024-12-07T17:04:50.623Z,2024-12-08T08:02:40Z,5408012527,56,Center,5410091525,178,,5408012525,155,,5408012531,141,31.2,5408012533,212,23.9,5408012535,213,0.89,5408012529,140,85.9,,,,evpjdko94awbqbbl5wl9hto7p,Marc Bartra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2756399561,826,12,2,88,26,agh9ifb2mw3ivjusgedj7c3fe,1,15,65.8,2024-12-07T17:04:52.608Z,2024-12-08T08:02:45Z,5408013225,56,Back,5408013231,212,11,5408013233,213,0.59,5408013229,141,74.7,5408013227,140,23.7,5410091567,178,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2756399551,620,1,2,88,29,ah8dala7suqqkj04n2l8xz4zd,1,75.7,25.8,2024-12-07T17:04:55.782Z,2024-12-08T08:02:48Z,5408014221,154,,5408013161,140,80.5,5408013165,212,11,5408013159,56,Center,5408013163,141,40.2,5410091623,388,,5408014217,210,15,5408013157,3,,13uxs8820y7mi31fsw1i0qxw4,Assane Diao,5408013167,213,1.1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
