id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,teamName
2714311007,24,1,1,1,36,agh9ifb2mw3ivjusgedj7c3fe,1,37.5,38,2024-08-27T19:32:34.868Z,2024-08-28T05:21:48Z,5178040589,56,Back,5178042169,189,,5178040595,212,12.1,5178040597,213,0.91,5178875447,178,,5178040593,141,52.1,5178040591,140,44.6,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714311039,25,1,1,1,36,agh9ifb2mw3ivjusgedj7c3fe,1,44.6,52.1,2024-08-27T19:32:35.835Z,2024-08-28T05:21:51Z,5178040723,212,11.8,5178040721,141,44,5178040717,56,Back,5178040719,140,34.7,5178875473,178,,5178040725,213,3.63,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714311061,26,1,1,1,40,agh9ifb2mw3ivjusgedj7c3fe,1,34.7,44,2024-08-27T19:32:39.409Z,2024-08-28T05:21:54Z,5178040847,141,43.5,5178040853,213,6.27,5178040851,212,20,5178040841,56,Center,5178875509,178,,5178040843,140,53.7,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714311069,27,1,1,1,41,agh9ifb2mw3ivjusgedj7c3fe,0,53.7,43.5,2024-08-27T19:32:40.543Z,2024-08-28T05:21:57Z,5178040933,213,0.49,5178040925,56,Center,5178040931,212,10.3,5178040929,141,50.6,5178040927,140,62.4,5178875539,178,,5178042715,168,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714311075,21,49,1,1,42,3budh3j9xivsid3ptm8ptpy4k,1,30.7,55.2,2024-08-27T19:32:41.809Z,2024-08-28T05:22:39Z,,,,,,,,,,,,,,,,,,,,,,,,,533095rnz0k8mxqe6gzn0mfo5,F. Lejeune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714311115,22,1,1,1,43,3budh3j9xivsid3ptm8ptpy4k,1,30.1,54.6,2024-08-27T19:32:42.539Z,2024-08-28T05:22:42Z,5178041185,56,Back,5178041189,141,47.3,5178041187,140,10.7,5178875837,178,,5178041193,213,3.38,5178041191,212,21,,,,,,,533095rnz0k8mxqe6gzn0mfo5,F. Lejeune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714311255,23,1,1,1,45,3budh3j9xivsid3ptm8ptpy4k,0,11.4,46.7,2024-08-27T19:32:44.752Z,2024-08-28T05:22:44Z,5178041851,157,,5178041853,56,Center,5178041855,140,78.5,5178041857,141,53.5,5178041861,213,0.07,5178041859,212,70.6,5178875865,178,,5178041863,1,,9xhbpn45z9wvjidbmparzkdm1,Dani Cárdenas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714311207,28,44,1,1,51,agh9ifb2mw3ivjusgedj7c3fe,1,21.6,45.5,2024-08-27T19:32:50.670Z,2024-08-28T06:09:36Z,5178041981,233,24,5178041677,56,Back,5178041679,285,,,,,,,,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714311265,24,44,1,1,51,3budh3j9xivsid3ptm8ptpy4k,0,78.4,54.5,2024-08-27T19:32:50.671Z,2024-08-28T05:22:53Z,5178041905,286,,5178041901,56,Center,5178041997,233,28,,,,,,,,,,,,,,,,8eh38t4oyyt728co362f6uqqd,Álvaro García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714311233,29,1,1,1,51,agh9ifb2mw3ivjusgedj7c3fe,1,21.7,44,2024-08-27T19:32:50.709Z,2024-08-28T06:09:36Z,5178041777,212,19,5178041771,140,3.7,5178041781,213,3.02,5178041767,3,,5178041775,141,47.4,5178875933,388,,5178041769,56,Back,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714311239,30,52,1,1,53,agh9ifb2mw3ivjusgedj7c3fe,1,4.8,47,2024-08-27T19:32:52.552Z,2024-08-28T05:22:56Z,5178760163,377,,5178875943,178,,,,,,,,,,,,,,,,,,,,2e55g4q93y382cg7h0yk5rtud,Marc-Andre ter Stegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714311351,31,80,1,2,1,agh9ifb2mw3ivjusgedj7c3fe,0,11.1,44.8,2024-08-27T19:33:00.320Z,2024-08-28T05:23:12Z,5178876037,178,,,,,,,,,,,,,,,,,,,,,,,2e55g4q93y382cg7h0yk5rtud,Marc-Andre ter Stegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714311455,32,1,1,2,6,agh9ifb2mw3ivjusgedj7c3fe,1,11.8,48.9,2024-08-27T19:33:04.916Z,2024-08-28T05:23:42Z,5178042991,212,20.2,5178876217,178,,5178042993,213,5.13,5178042987,140,19.6,5178042989,141,21.8,5178042985,56,Back,,,,,,,2e55g4q93y382cg7h0yk5rtud,Marc-Andre ter Stegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714311519,33,1,1,2,8,agh9ifb2mw3ivjusgedj7c3fe,1,20,18.1,2024-08-27T19:33:07.738Z,2024-08-28T05:23:45Z,5178876225,178,,5178043263,155,,5178043269,141,32.2,5178043267,140,39.2,5178043273,213,0.44,5178043265,56,Back,5178043271,212,22.3,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714311521,34,61,1,2,10,agh9ifb2mw3ivjusgedj7c3fe,0,39.2,32.2,2024-08-27T19:33:09.375Z,2024-08-28T05:23:50Z,5178876279,178,,5178876277,21,,5178043289,56,Back,,,,,,,,,,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714311527,26,1,1,2,11,3budh3j9xivsid3ptm8ptpy4k,0,55.7,68.2,2024-08-27T19:33:09.897Z,2024-08-28T05:23:54Z,5178043325,213,0.18,5178876319,178,,5178043319,140,65,5178043317,56,Center,5178043315,3,,5178043321,141,70.8,5178043323,212,9.9,,,,lp63o37czdwete0smmu62k89,A. Mumin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714311593,35,1,1,2,12,agh9ifb2mw3ivjusgedj7c3fe,0,35.7,30.6,2024-08-27T19:33:11.495Z,2024-08-28T05:23:58Z,5178043627,140,35.5,5178043629,141,100,5178043625,56,Back,5178043631,212,48,5178043633,213,1.58,5178876339,178,,5178043635,1,,5178043621,155,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,5178043623,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714311695,28,5,1,2,15,3budh3j9xivsid3ptm8ptpy4k,1,68.2,-1.5,2024-08-27T19:33:14.779Z,2024-08-28T05:24:00Z,5178044155,56,Right,5178044157,347,,5178044191,233,36,,,,,,,,,,,,,,,,3ca7tqrdasmeop6ud9zot0wdl,Isi Palazón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714311601,36,5,1,2,15,agh9ifb2mw3ivjusgedj7c3fe,0,31.8,101.5,2024-08-27T19:33:14.779Z,2024-08-28T05:24:00Z,5178043677,347,,5178043675,56,Back,5178044235,233,28,,,,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714312003,29,1,1,2,42,3budh3j9xivsid3ptm8ptpy4k,1,78,0,2024-08-27T19:33:41.009Z,2024-08-28T05:24:05Z,5178045943,212,22,5178045927,107,,5178045931,56,Right,5178045939,141,17.2,5178045949,1,,5178045947,213,0.63,5178045935,140,94.9,,,,bpfp895223p7w0px2ui3nb2l1,I. Balliu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714312025,30,1,1,2,44,3budh3j9xivsid3ptm8ptpy4k,1,94.5,16.9,2024-08-27T19:33:42.940Z,2024-08-28T05:24:08Z,5178046055,56,Center,5178046059,141,25.2,5178046061,212,6.9,5178046057,140,90.7,5178046063,213,2.19,5178876399,388,,5178046053,3,,,,,8eh38t4oyyt728co362f6uqqd,Álvaro García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714312045,31,44,1,2,46,3budh3j9xivsid3ptm8ptpy4k,1,89.1,28.6,2024-08-27T19:33:45.359Z,2024-08-28T06:09:37Z,5178046233,233,37,5178046147,56,Center,5178046149,286,,,,,,,,,,,,,,,,,1bdnkqbxm2u5ror7ipig5m73e,Sergio Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714312033,37,44,1,2,46,agh9ifb2mw3ivjusgedj7c3fe,0,10.9,71.4,2024-08-27T19:33:45.360Z,2024-08-28T05:24:11Z,5178046103,56,Back,5178046105,285,,5178046241,233,31,,,,,,,,,,,,,,,,4et6r42e7q2ojgaumwnua2kgk,Marc Bernal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714312053,32,61,1,2,46,3budh3j9xivsid3ptm8ptpy4k,1,90.7,25.2,2024-08-27T19:33:45.458Z,2024-08-28T06:09:37Z,5178876449,388,,5178876447,21,,5178046191,56,Center,,,,,,,,,,,,,,,,1bdnkqbxm2u5ror7ipig5m73e,Sergio Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714312081,33,1,1,2,47,3budh3j9xivsid3ptm8ptpy4k,1,79.5,16.2,2024-08-27T19:33:46.487Z,2024-08-28T05:24:19Z,5178046335,140,75.3,5178046337,141,24.4,5178046339,212,7.1,5178046331,155,,5178046341,213,2.24,5178046333,56,Center,5178876485,178,,,,,c157xhi78x9cykn7xz816bjd,Jorge de Frutos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714312123,34,1,1,2,49,3budh3j9xivsid3ptm8ptpy4k,1,74.9,25.4,2024-08-27T19:33:48.815Z,2024-08-28T05:24:22Z,5178046575,213,2.31,5178876495,178,,5178046571,141,41.6,5178046573,212,14.9,5178046567,56,Center,5178046569,140,65.4,,,,,,,u04ao1ldrjjesgqq52o7ghqt,Unai López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714312187,35,1,1,2,51,3budh3j9xivsid3ptm8ptpy4k,1,64.2,43.7,2024-08-27T19:33:50.544Z,2024-08-28T05:24:25Z,5178876503,178,,5178046853,140,47.1,5178046851,56,Back,5178046859,213,3.1,5178046857,212,18,5178046855,141,44.7,,,,,,,8onruhr4es313aq52xsl7nxlh,Óscar Valentín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714312273,36,1,1,2,56,3budh3j9xivsid3ptm8ptpy4k,1,48,44.7,2024-08-27T19:33:54.857Z,2024-08-28T05:24:28Z,5178047279,56,Back,5178047285,140,46.4,5178047297,212,21.4,5178876515,178,,5178047301,213,4.63,5178047293,141,13.3,,,,,,,lp63o37czdwete0smmu62k89,A. Mumin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714312303,37,1,1,2,59,3budh3j9xivsid3ptm8ptpy4k,1,55.2,9.3,2024-08-27T19:33:58.675Z,2024-08-28T05:24:32Z,5178047505,141,11,5178047509,213,0.1,5178047507,212,11.4,5178876533,178,,5178047503,140,66,5178047501,56,Right,,,,,,,533095rnz0k8mxqe6gzn0mfo5,F. Lejeune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714312327,38,1,1,3,0,3budh3j9xivsid3ptm8ptpy4k,1,66,11,2024-08-27T19:33:59.447Z,2024-08-28T05:24:38Z,5178047643,141,4,5178876545,178,,5178047641,140,69.2,5178047645,212,5.8,5178047639,56,Right,5178047647,213,5.33,,,,,,,c157xhi78x9cykn7xz816bjd,Jorge de Frutos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714312365,39,1,1,3,1,3budh3j9xivsid3ptm8ptpy4k,1,70,4,2024-08-27T19:34:00.374Z,2024-08-28T05:24:44Z,5178047835,56,Right,5178047839,141,7.6,5178047837,140,85.9,5178047841,212,16.9,5178876565,178,,5178047843,213,0.15,,,,,,,bpfp895223p7w0px2ui3nb2l1,I. Balliu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714312383,40,1,1,3,5,3budh3j9xivsid3ptm8ptpy4k,1,87.9,9.3,2024-08-27T19:34:04.186Z,2024-08-28T05:24:46Z,5178047929,141,5.4,5178047927,140,81.5,5178876577,178,,5178047931,212,7.2,5178047925,56,Right,5178047933,213,3.52,,,,,,,u04ao1ldrjjesgqq52o7ghqt,Unai López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714312417,41,1,1,3,6,3budh3j9xivsid3ptm8ptpy4k,0,82.1,5.4,2024-08-27T19:34:05.446Z,2024-08-28T05:24:48Z,5178048121,213,1.24,5178048113,56,Center,5178760341,20,,5178048119,212,29.1,5178048115,140,91.1,5178048109,2,,5178048111,155,,5178876581,178,,bpfp895223p7w0px2ui3nb2l1,I. Balliu,5178760339,224,5178048117,141,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714312431,38,12,1,3,7,agh9ifb2mw3ivjusgedj7c3fe,1,8.8,57,2024-08-27T19:34:06.382Z,2024-08-28T05:26:02Z,5178048195,56,Back,5178048199,141,25.1,5178048197,140,18.8,5178048201,212,24.1,5178876871,178,,5178048203,213,5.16,5178048243,15,,,,,4et6r42e7q2ojgaumwnua2kgk,Marc Bernal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714312475,39,1,1,3,9,agh9ifb2mw3ivjusgedj7c3fe,1,18.8,25.1,2024-08-27T19:34:08.747Z,2024-08-28T05:26:05Z,5178048423,3,,5178048425,56,Back,5178876891,388,,5178048431,212,15.3,5178048429,141,34.2,5178048427,140,5.5,5178048433,213,2.72,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714312485,40,1,1,3,11,agh9ifb2mw3ivjusgedj7c3fe,0,8.4,31.9,2024-08-27T19:34:10.677Z,2024-08-28T05:26:11Z,5178050943,141,34.4,5178050941,140,5.4,5178048491,56,Back,5178876949,178,,5178050947,213,2.65,5178050945,212,3.6,5178876951,21,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714312479,42,8,1,3,12,3budh3j9xivsid3ptm8ptpy4k,1,97.4,68.2,2024-08-27T19:34:11.521Z,2024-08-28T05:26:14Z,5178048461,56,Center,5178760367,383,,5178876965,178,,,,,,,,,,,,,,,,,8eh38t4oyyt728co362f6uqqd,Álvaro García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714312499,43,1,1,3,13,3budh3j9xivsid3ptm8ptpy4k,0,98.3,71.9,2024-08-27T19:34:12.780Z,2024-08-28T05:26:17Z,5178048579,212,3,5178048577,141,73.7,5178048575,140,95.7,5178048581,213,2.72,5178876997,178,,5178048573,56,Center,,,,,,,8eh38t4oyyt728co362f6uqqd,Álvaro García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714313069,46,8,1,3,14,agh9ifb2mw3ivjusgedj7c3fe,1,6,26.7,2024-08-27T19:34:13.674Z,2024-08-28T05:26:22Z,5178051691,56,Back,5178877043,178,,5178760417,384,,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714312505,44,43,1,3,15,3budh3j9xivsid3ptm8ptpy4k,1,0,0,2024-08-27T19:34:14.322Z,2024-08-27T19:34:56Z,5178051665,144,50,5178048609,286,0,5178048605,56,Center,,,,,,,,,,,,,,,,3ca7tqrdasmeop6ud9zot0wdl,Isi Palazón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714313653,49,12,1,3,16,agh9ifb2mw3ivjusgedj7c3fe,1,7.1,37.7,2024-08-27T19:34:14.931Z,2024-08-28T05:26:26Z,5178054827,212,18.5,5178054829,213,5.68,5178054825,141,22.2,5178054821,56,Back,5178877051,178,,5178054823,140,21.6,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714312567,41,1,1,3,18,agh9ifb2mw3ivjusgedj7c3fe,1,23.9,15.9,2024-08-27T19:34:16.924Z,2024-08-28T05:26:29Z,5178048949,212,14.4,5178048935,56,Back,5178877061,388,,5178048945,141,32.7,5178054325,3,,5178048951,213,0.92,5178760615,168,,5178048941,140,32.2,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714312601,42,49,1,3,20,agh9ifb2mw3ivjusgedj7c3fe,1,32.8,37.6,2024-08-27T19:34:18.890Z,2024-08-28T05:27:46Z,,,,,,,,,,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714312637,43,1,1,3,22,agh9ifb2mw3ivjusgedj7c3fe,0,46.6,50.4,2024-08-27T19:34:21.423Z,2024-08-28T05:27:48Z,5178049281,141,41.8,5178049283,212,21.6,5178049277,56,Center,5178049279,140,66.4,5178049285,213,6.01,5178877523,178,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714312657,45,49,1,3,24,3budh3j9xivsid3ptm8ptpy4k,1,30.4,62,2024-08-27T19:34:23.492Z,2024-08-28T05:27:52Z,,,,,,,,,,,,,,,,,,,,,,,,,533095rnz0k8mxqe6gzn0mfo5,F. Lejeune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714312689,46,1,1,3,26,3budh3j9xivsid3ptm8ptpy4k,0,31.8,70.2,2024-08-27T19:34:25.713Z,2024-08-28T05:27:59Z,5178049693,286,,5178049583,213,0.66,5178049689,233,44,5178049575,56,Back,5178049579,141,72,5178049581,212,2,5178049687,236,,5178049577,140,33.3,533095rnz0k8mxqe6gzn0mfo5,F. Lejeune,5178877599,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714312705,44,74,1,3,26,agh9ifb2mw3ivjusgedj7c3fe,1,65,24.2,2024-08-27T19:34:25.735Z,2024-08-28T05:28:02Z,5178049707,233,46,5178049663,285,,5178877623,178,,5178049661,56,Center,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714312753,45,2,1,3,29,agh9ifb2mw3ivjusgedj7c3fe,1,70.3,44.7,2024-08-27T19:34:28.761Z,2024-08-28T05:28:08Z,5178050051,7,abr79wsl0folgkyvl821ggs2c,5178877669,178,,5178050055,56,Center,5178049965,140,76.8,5178049969,141,38.4,,,,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714312767,47,55,1,3,29,3budh3j9xivsid3ptm8ptpy4k,1,28.4,68.3,2024-08-27T19:34:28.762Z,2024-08-28T05:28:08Z,,,,,,,,,,,,,,,,,,,,,,,,,533095rnz0k8mxqe6gzn0mfo5,F. Lejeune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714313207,48,1,1,4,3,3budh3j9xivsid3ptm8ptpy4k,1,24.9,65.8,2024-08-27T19:35:02.506Z,2024-08-28T05:28:12Z,5178052451,56,Back,5178052449,241,,5178877683,178,,5178052447,5,,5178052453,140,15.1,5178052457,212,16.7,5178052459,213,4.05,5178052455,141,46.4,lp63o37czdwete0smmu62k89,A. Mumin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714313265,49,1,1,4,9,3budh3j9xivsid3ptm8ptpy4k,1,17.6,50.5,2024-08-27T19:35:08.773Z,2024-08-28T05:28:15Z,5178052773,157,,5178052783,213,0.27,5178052781,212,68,5178052775,56,Center,5178877695,178,,5178052785,1,,5178052777,140,80,5178052779,141,77.3,9xhbpn45z9wvjidbmparzkdm1,Dani Cárdenas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714313305,50,1,1,4,16,3budh3j9xivsid3ptm8ptpy4k,1,76.5,70.5,2024-08-27T19:35:15.569Z,2024-08-28T05:28:18Z,5178052995,141,63.4,5178052999,213,4.91,5178052997,212,4.9,5178052991,56,Center,5178877703,178,,5178052993,140,77.4,,,,,,,8eh38t4oyyt728co362f6uqqd,Álvaro García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714313347,51,1,1,4,19,3budh3j9xivsid3ptm8ptpy4k,1,75.6,62.1,2024-08-27T19:35:18.017Z,2024-08-28T05:28:19Z,5178053233,56,Center,5178877711,178,,5178053239,212,22.4,5178053237,141,29.5,5178053241,213,4.58,5178053235,140,72.8,,,,,,,1bdnkqbxm2u5ror7ipig5m73e,Sergio Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714313373,52,1,1,4,24,3budh3j9xivsid3ptm8ptpy4k,1,72.9,22,2024-08-27T19:35:22.988Z,2024-08-28T05:28:22Z,5178053375,56,Right,5178053377,140,88.3,5178053379,141,11.4,5178053383,213,5.86,5178877719,178,,5178053381,212,17.7,,,,,,,bpfp895223p7w0px2ui3nb2l1,I. Balliu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714313399,53,1,1,4,26,3budh3j9xivsid3ptm8ptpy4k,0,90.6,11.1,2024-08-27T19:35:24.908Z,2024-08-28T05:28:25Z,5178053523,141,47.6,5178877729,178,,5178053517,155,,5178053525,212,26.3,5178761165,224,,5178053521,140,98.8,5178053519,56,Center,5178053515,2,,c157xhi78x9cykn7xz816bjd,Jorge de Frutos,5178761167,20,5178053527,213,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
2714313409,47,52,1,4,27,agh9ifb2mw3ivjusgedj7c3fe,1,2.7,50.1,2024-08-27T19:35:26.072Z,2024-08-28T05:28:31Z,5178877745,388,,5178761219,377,,,,,,,,,,,,,,,,,,,,2e55g4q93y382cg7h0yk5rtud,Marc-Andre ter Stegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714313571,48,80,1,4,41,agh9ifb2mw3ivjusgedj7c3fe,0,12.5,50.1,2024-08-27T19:35:39.995Z,2024-08-28T05:28:42Z,5178877809,178,,,,,,,,,,,,,,,,,,,,,,,2e55g4q93y382cg7h0yk5rtud,Marc-Andre ter Stegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714313689,50,1,1,4,50,agh9ifb2mw3ivjusgedj7c3fe,1,14.6,39.6,2024-08-27T19:35:49.573Z,2024-08-28T05:28:56Z,5178055001,140,43.2,5178055003,141,5.6,5178055005,212,37.9,5178055013,1,,5178877847,178,,5178055009,213,5.63,5178054999,56,Back,5178054997,155,,2e55g4q93y382cg7h0yk5rtud,Marc-Andre ter Stegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714313703,51,1,1,4,54,agh9ifb2mw3ivjusgedj7c3fe,1,51.8,3.1,2024-08-27T19:35:53.373Z,2024-08-28T05:28:59Z,5178055067,56,Right,5178055069,140,56.1,5178055073,212,8.5,5178055071,141,13.7,5178877857,178,,5178055075,213,1.01,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714313727,52,1,1,4,55,agh9ifb2mw3ivjusgedj7c3fe,1,56.1,13.7,2024-08-27T19:35:54.401Z,2024-08-28T05:29:02Z,5178055191,213,5.42,5178055183,56,Right,5178877891,178,,5178055187,141,5.8,5178055189,212,7.1,5178055185,140,60.5,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714313731,53,1,1,4,58,agh9ifb2mw3ivjusgedj7c3fe,0,67.2,4.9,2024-08-27T19:35:57.408Z,2024-08-28T05:29:06Z,5178055211,141,5.8,5178055209,140,65,5178055263,233,54,5178055267,286,,5178877911,178,,5178055207,56,Right,5178055213,212,2.4,5178055215,213,2.88,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,5178055261,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2714313737,54,74,1,4,58,3budh3j9xivsid3ptm8ptpy4k,1,38.3,94.6,2024-08-27T19:35:57.568Z,2024-08-28T05:29:09Z,5178877927,178,,5178055245,285,,5178055243,56,Back,5178055299,233,53,,,,,,,,,,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano
