id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/14/value,qualifier/9/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/16/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,teamName
2815087199,268,1,1,22,30,agh9ifb2mw3ivjusgedj7c3fe,1,60.7,20.3,2025-05-15T19:53:07.718Z,2025-05-16T05:49:05Z,5729081229,140,59.6,5729081235,213,1.64,5729081233,212,17.5,5729081231,141,46,5729636879,178,,5729081227,56,Center,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815087219,269,1,1,22,35,agh9ifb2mw3ivjusgedj7c3fe,1,60.9,47.6,2025-05-15T19:53:12.038Z,2025-05-16T05:49:08Z,5729081369,140,76,5729081373,212,17.8,5729081371,141,59.6,5729081375,213,0.48,5729081769,210,15,5729081367,56,Center,5729636903,178,,,,,1av9mmv19jwvc4xdr0p9owyxh,Andreas Christensen,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815087223,270,15,1,22,37,agh9ifb2mw3ivjusgedj7c3fe,1,80.1,50.7,2025-05-15T19:53:14.798Z,2025-05-16T05:49:14Z,5729636935,178,,5729081383,22,,5729081797,146,98,5729081787,55,269,5729081659,20,,5729081387,56,Center,5729081799,147,49.6,5729081793,103,4.4,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,5729081385,18,,,5729081781,76,5729081785,29,5729081803,233,116,5729081795,215,5729081791,102,54.3,,,,,,,,,,,,,,,,,,,,Barcelona
2815087225,116,10,1,22,38,c8llrezkm3b3op4afrou6b487,1,1.7,46.6,2025-05-15T19:53:15.798Z,2025-05-16T05:49:18Z,5729344681,376,,5729081539,177,,5729081541,179,,5729081819,233,270,5729081399,182,,5729081401,56,Back,,,,,,,5f8kjgsaabn2li5r7bvpebbsa,Joan García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2815087231,117,52,1,22,39,c8llrezkm3b3op4afrou6b487,1,1.2,47.3,2025-05-15T19:53:16.518Z,2025-05-16T05:49:21Z,5729637007,389,,5729344739,376,,,,,,,,,,,,,,,,,,,,5f8kjgsaabn2li5r7bvpebbsa,Joan García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2815087285,118,80,1,22,53,c8llrezkm3b3op4afrou6b487,0,9.4,51.5,2025-05-15T19:53:30.318Z,2025-05-16T05:49:30Z,5729637057,178,,,,,,,,,,,,,,,,,,,,,,,5f8kjgsaabn2li5r7bvpebbsa,Joan García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2815087307,119,1,1,22,56,c8llrezkm3b3op4afrou6b487,0,10.1,48.5,2025-05-15T19:53:33.958Z,2025-05-16T05:49:36Z,5729081875,213,0,5729081871,141,48.7,5729081873,212,46.6,5729081869,140,54.5,5729081865,155,,5729637093,178,,5729081877,1,,5729081867,56,Center,5f8kjgsaabn2li5r7bvpebbsa,Joan García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2815087325,271,1,1,22,59,agh9ifb2mw3ivjusgedj7c3fe,1,44.9,52.8,2025-05-15T19:53:36.798Z,2025-05-16T05:49:42Z,5729081951,56,Center,5729637131,388,,5729081953,140,52.4,5729081955,141,64.4,5729081959,213,0.79,5729081949,3,,5729081957,212,11.1,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815087335,272,1,1,23,2,agh9ifb2mw3ivjusgedj7c3fe,1,53.3,64.2,2025-05-15T19:53:39.078Z,2025-05-16T05:49:50Z,5729637179,178,,5729081993,56,Back,5729081995,140,38,5729081999,212,17.8,5729082001,213,2.7,5729081997,141,75.4,5729637181,21,,5729082007,156,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815087345,273,49,1,23,4,agh9ifb2mw3ivjusgedj7c3fe,1,37.3,76.7,2025-05-15T19:53:41.318Z,2025-05-16T05:50:00Z,,,,,,,,,,,,,,,,,,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815087369,274,1,1,23,5,agh9ifb2mw3ivjusgedj7c3fe,1,34.5,88.6,2025-05-15T19:53:42.678Z,2025-05-16T05:50:06Z,5729082179,140,41.9,5729637275,178,,5729082185,213,0.04,5729082181,141,89.1,5729082183,212,7.8,5729082177,56,Back,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815087371,275,1,1,23,7,agh9ifb2mw3ivjusgedj7c3fe,0,42.4,91.1,2025-05-15T19:53:44.358Z,2025-05-16T05:50:13Z,5729082189,56,Back,5729637329,178,,5729082197,213,2.23,5729082195,212,0.9,5729082191,140,41.9,5729082193,141,92.1,5729082243,236,,5729082245,233,120,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,5729082249,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815087379,120,74,1,23,7,c8llrezkm3b3op4afrou6b487,1,57.6,6.7,2025-05-15T19:53:44.398Z,2025-05-16T05:50:19Z,5729082251,233,275,5729637361,178,,5729082239,56,Right,5729082241,285,,,,,,,,,,,,,,7y8ns61qioqu7kfsqzkvkwhuy,Urko González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2815087383,121,5,1,23,8,c8llrezkm3b3op4afrou6b487,0,57,-1.4,2025-05-15T19:53:45.358Z,2025-05-16T05:50:22Z,5729082261,347,,5729082319,233,276,5729082259,56,Right,,,,,,,,,,,,,,,,7y8ns61qioqu7kfsqzkvkwhuy,Urko González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2815087389,276,5,1,23,8,agh9ifb2mw3ivjusgedj7c3fe,1,43,101.4,2025-05-15T19:53:45.358Z,2025-05-16T05:50:23Z,5729082303,347,,5729082301,56,Back,5729082305,233,121,,,,,,,,,,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815087395,277,1,1,23,13,agh9ifb2mw3ivjusgedj7c3fe,1,41.3,100,2025-05-15T19:53:50.758Z,2025-05-16T05:50:39Z,5729082331,141,74.2,5729082333,212,20.9,5729082335,213,4.27,5729082339,189,,5729082327,56,Back,5729082325,107,,5729082329,140,32.7,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815087411,278,1,1,23,16,agh9ifb2mw3ivjusgedj7c3fe,1,33.2,74.5,2025-05-15T19:53:53.158Z,2025-05-16T05:51:00Z,5729637523,178,,5729082427,140,42,5729082431,212,9.8,5729082433,213,5.94,5729082429,141,69.7,5729082425,56,Back,,,,,,,1av9mmv19jwvc4xdr0p9owyxh,Andreas Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815087425,279,1,1,23,18,agh9ifb2mw3ivjusgedj7c3fe,1,42.6,69.6,2025-05-15T19:53:55.638Z,2025-05-16T05:51:03Z,5729637675,178,,5729082509,56,Center,5729082517,213,0.17,5729082515,212,13.4,5729082511,140,55.2,5729082513,141,73,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815087433,280,1,1,23,21,agh9ifb2mw3ivjusgedj7c3fe,1,56.3,70.9,2025-05-15T19:53:58.038Z,2025-05-16T05:51:07Z,5729637707,178,,5729082557,56,Center,5729082565,213,5.46,5729082561,141,55.4,5729082563,212,14.4,5729082559,140,65.7,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815087477,281,1,1,23,21,agh9ifb2mw3ivjusgedj7c3fe,1,65.7,55.4,2025-05-15T19:53:58.918Z,2025-05-16T05:51:26Z,5729082861,1,,5729637819,178,,5729082857,212,47.8,5729082855,141,97.1,5729082853,140,29,5729082851,56,Back,5729082859,213,2.51,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815087501,282,1,1,23,31,agh9ifb2mw3ivjusgedj7c3fe,1,38.2,89.3,2025-05-15T19:54:08.278Z,2025-05-16T05:51:29Z,5729082955,56,Back,5729082959,141,62.7,5729637835,178,,5729082957,140,44.5,5729082963,213,5.06,5729082961,212,19.3,,,,,,,1av9mmv19jwvc4xdr0p9owyxh,Andreas Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815087509,283,1,1,23,34,agh9ifb2mw3ivjusgedj7c3fe,1,46.2,54.2,2025-05-15T19:54:11.518Z,2025-05-16T05:51:32Z,5729637875,178,,5729083047,212,26,5729083043,140,53.2,5729083041,56,Right,5729083045,141,17.6,5729083049,213,5,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815087511,284,1,1,23,37,agh9ifb2mw3ivjusgedj7c3fe,1,53.2,17.6,2025-05-15T19:54:14.518Z,2025-05-16T05:51:35Z,5729083059,140,66.4,5729637891,178,,5729083061,141,6.8,5729083063,212,15.7,5729083057,56,Right,5729083065,213,5.8,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815087523,285,1,1,23,38,agh9ifb2mw3ivjusgedj7c3fe,1,66.4,6.8,2025-05-15T19:54:15.478Z,2025-05-16T05:51:39Z,5729083143,213,2.89,5729083129,140,53.8,5729637925,178,,5729083125,56,Right,5729083139,212,13.7,5729083133,141,11.9,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815087537,286,1,1,23,40,agh9ifb2mw3ivjusgedj7c3fe,1,54,11.6,2025-05-15T19:54:17.678Z,2025-05-16T05:51:43Z,5729083235,212,13.8,5729083231,140,65.7,5729083233,141,20.9,5729637961,178,,5729083229,56,Right,5729083237,213,0.48,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815087541,287,1,1,23,41,agh9ifb2mw3ivjusgedj7c3fe,1,65.7,20.9,2025-05-15T19:54:18.518Z,2025-05-16T05:51:48Z,5729638013,178,,5729083287,212,18,5729083289,213,2.51,5729083283,140,51.9,5729083281,56,Center,5729083285,141,36.6,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815087555,288,1,1,23,43,agh9ifb2mw3ivjusgedj7c3fe,1,51.9,36.6,2025-05-15T19:54:20.878Z,2025-05-16T05:51:54Z,5729083369,213,0.78,5729083365,141,46.1,5729638055,178,,5729083361,56,Center,5729083363,140,58.1,5729083367,212,9.2,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815087567,289,1,1,23,48,agh9ifb2mw3ivjusgedj7c3fe,1,59.9,54.5,2025-05-15T19:54:25.518Z,2025-05-16T05:51:56Z,5729083435,56,Left,5729083439,141,92.9,5729638077,178,,5729083437,140,68.9,5729083441,212,27.8,5729083443,213,1.22,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815087571,290,1,1,23,50,agh9ifb2mw3ivjusgedj7c3fe,0,68.1,94.1,2025-05-15T19:54:27.798Z,2025-05-16T05:52:01Z,5729083463,141,95.1,5729083461,140,72.4,5729083465,212,4.6,5729638113,178,,5729083459,56,Left,5729083467,213,0.15,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815087581,123,8,1,23,51,c8llrezkm3b3op4afrou6b487,1,27.2,3.9,2025-05-15T19:54:27.998Z,2025-05-16T05:52:05Z,5729083509,56,Back,5729345731,385,,5729638137,178,,,,,,,,,,,,,,,,,7h0b81yjiiu356rycsakgd0yc,O. El Hilali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2815087591,124,5,1,23,51,c8llrezkm3b3op4afrou6b487,0,31.7,-1.6,2025-05-15T19:54:28.718Z,2025-05-16T05:52:08Z,5729083549,56,Back,5729083551,347,,5729083623,233,291,,,,,,,,,,,,,,,,7h0b81yjiiu356rycsakgd0yc,O. El Hilali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2815087607,291,5,1,23,51,agh9ifb2mw3ivjusgedj7c3fe,1,68.3,101.6,2025-05-15T19:54:28.718Z,2025-05-16T05:52:08Z,5729083597,347,,5729083599,233,124,5729083595,56,Left,,,,,,,,,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815087579,122,43,1,23,53,c8llrezkm3b3op4afrou6b487,1,0,0,2025-05-15T19:54:30.048Z,2025-05-15T19:54:32Z,5729083501,141,4,5729083503,212,0,5729083505,213,0,5729083499,140,31.9,5729083497,56,Back,5729083565,144,1,,,,,,,7h0b81yjiiu356rycsakgd0yc,O. El Hilali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2815087629,292,1,1,23,56,agh9ifb2mw3ivjusgedj7c3fe,1,69.8,100,2025-05-15T19:54:33.838Z,2025-05-16T05:52:13Z,5729083745,107,,5729083749,140,54.7,5729083747,56,Left,5729083753,212,18.3,5729083751,141,88.7,5729083755,213,3.66,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815087635,293,1,1,24,2,agh9ifb2mw3ivjusgedj7c3fe,1,58.9,82.4,2025-05-15T19:54:39.038Z,2025-05-16T05:52:17Z,5729083809,212,16.5,5729083805,140,68.9,5729638231,178,,5729083803,56,Center,5729083811,213,5.4,5729083807,141,63.6,,,,,,,1av9mmv19jwvc4xdr0p9owyxh,Andreas Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815087647,294,1,1,24,3,agh9ifb2mw3ivjusgedj7c3fe,1,68.9,63.6,2025-05-15T19:54:40.798Z,2025-05-16T05:52:22Z,5729083901,213,3.94,5729083897,141,45.4,5729083895,140,57.4,5729083893,56,Center,5729083899,212,17.3,5729638273,178,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815087659,295,1,1,24,6,agh9ifb2mw3ivjusgedj7c3fe,1,55.5,44.8,2025-05-15T19:54:43.358Z,2025-05-16T05:52:25Z,5729083967,56,Right,5729083975,213,5.09,5729083971,141,17.3,5729638299,178,,5729083973,212,20.1,5729083969,140,62.6,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815087663,296,1,1,24,8,agh9ifb2mw3ivjusgedj7c3fe,1,62,18.2,2025-05-15T19:54:45.558Z,2025-05-16T05:52:29Z,5729083995,56,Center,5729083999,141,28.5,5729084003,213,0.53,5729084001,212,13.8,5729083997,140,73.3,5729638337,178,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815087665,297,1,1,24,9,agh9ifb2mw3ivjusgedj7c3fe,0,73.3,28.5,2025-05-15T19:54:46.758Z,2025-05-16T05:52:35Z,5729084009,140,76.5,5729084013,212,3.7,5729084011,141,26.1,5729084015,213,5.83,5729638377,178,,5729084007,56,Center,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815087681,125,12,1,24,10,c8llrezkm3b3op4afrou6b487,1,20.5,72,2025-05-15T19:54:47.278Z,2025-05-16T05:52:39Z,5729084097,213,0.38,5729638407,178,,5729084095,212,13.9,5729084089,56,Back,5729084093,141,79.5,5729084091,140,32.8,,,,,,,74wjzeja92l4q8fpy1bkmcsfd,Pol Lozano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2815087675,298,83,1,24,12,agh9ifb2mw3ivjusgedj7c3fe,0,66.1,21.6,2025-05-15T19:54:49.278Z,2025-05-16T05:53:08Z,5729084101,399,e5qp6dh1prc55llew51zpy1gp,,,,,,,,,,,,,,,,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815087683,126,61,1,24,12,c8llrezkm3b3op4afrou6b487,0,38,80.6,2025-05-15T19:54:49.478Z,2025-05-16T05:53:18Z,5729084099,56,Back,5729638685,178,,,,,,,,,,,,,,,,,,,,e5qp6dh1prc55llew51zpy1gp,Javi Puado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2815087687,299,1,1,24,13,agh9ifb2mw3ivjusgedj7c3fe,0,64.7,20.1,2025-05-15T19:54:50.278Z,2025-05-16T05:53:22Z,5729084127,213,5.19,5729638717,178,,5729084125,212,16.8,5729084119,56,Right,5729084123,141,0,5729084121,140,72,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815087767,127,5,1,24,15,c8llrezkm3b3op4afrou6b487,1,29,101.6,2025-05-15T19:54:52.398Z,2025-05-16T05:53:25Z,5729084601,233,300,5729084589,347,,5729084587,56,Back,,,,,,,,,,,,,,,,e5qp6dh1prc55llew51zpy1gp,Javi Puado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2815087689,300,5,1,24,15,agh9ifb2mw3ivjusgedj7c3fe,0,71,-1.6,2025-05-15T19:54:52.398Z,2025-05-16T05:53:25Z,5729084131,347,,5729084129,56,Right,5729084609,233,127,,,,,,,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815087795,128,1,1,24,31,c8llrezkm3b3op4afrou6b487,1,30.8,100,2025-05-15T19:55:08.398Z,2025-05-16T05:53:30Z,5729084745,107,,5729084749,140,35.3,5729143501,189,,5729084755,213,4.99,5729084751,141,76.4,5729084753,212,17.4,5729084747,56,Back,,,,5djkwcoflvxcv5oida6txfyp6,Carlos Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2815087801,129,1,1,24,32,c8llrezkm3b3op4afrou6b487,0,35.1,76.4,2025-05-15T19:55:09.638Z,2025-05-16T05:53:35Z,5729084773,140,33.5,5729084771,56,Back,5729084775,141,51.3,5729084779,213,4.61,5729084777,212,17.2,5729638795,178,,,,,,,,8qvqdjw1d58mw7420lpmk7bah,Edu Expósito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2815087793,301,8,1,24,33,agh9ifb2mw3ivjusgedj7c3fe,1,66.4,36.1,2025-05-15T19:55:10.358Z,2025-05-16T05:53:39Z,5729084741,56,Center,5729638815,178,,5729346251,384,,,,,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815087797,302,49,1,24,34,agh9ifb2mw3ivjusgedj7c3fe,1,66.4,35.1,2025-05-15T19:55:11.478Z,2025-05-16T05:53:44Z,,,,,,,,,,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815087823,303,1,1,24,37,agh9ifb2mw3ivjusgedj7c3fe,1,67.8,49.9,2025-05-15T19:55:14.158Z,2025-05-16T05:53:50Z,5729084877,213,1.23,5729638893,178,,5729084873,141,73.9,5729084871,140,73.3,5729084869,56,Center,5729084875,212,17.3,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815087827,304,1,1,24,39,agh9ifb2mw3ivjusgedj7c3fe,0,74.5,73.2,2025-05-15T19:55:16.638Z,2025-05-16T05:53:55Z,5729084901,141,64,5729346545,72,,5729084905,213,5.62,5729638911,178,,5729346419,2,,5729084895,155,,5729346543,224,,5729084903,212,10.1,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,5729084897,56,Center,,5729084899,140,,,,,,,,,,,,,,,,82.1,,,,,,,,,,,,,,Barcelona
2815087847,130,12,1,24,40,c8llrezkm3b3op4afrou6b487,1,18.9,35.2,2025-05-15T19:55:17.038Z,2025-05-16T05:54:00Z,5729084987,56,Back,5729084995,213,1.23,5729084991,141,69.5,5729084993,212,24.8,5729638939,388,,5729085019,15,,5729084989,140,26.8,,,,7y8ns61qioqu7kfsqzkvkwhuy,Urko González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2815087855,131,44,1,24,42,c8llrezkm3b3op4afrou6b487,1,24.8,69,2025-05-15T19:55:19.238Z,2025-05-16T09:54:04Z,5729085057,233,305,5729085051,56,Back,5729085053,285,,,,,,,,,,,,,,,,,e5qp6dh1prc55llew51zpy1gp,Javi Puado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2815087851,305,44,1,24,42,agh9ifb2mw3ivjusgedj7c3fe,0,75.2,31,2025-05-15T19:55:19.239Z,2025-05-16T05:54:07Z,5729085063,233,131,5729085035,56,Center,5729085037,286,,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815087863,132,1,1,24,42,c8llrezkm3b3op4afrou6b487,1,26.1,72,2025-05-15T19:55:19.318Z,2025-05-16T09:54:05Z,5729085089,56,Back,5729639027,178,,5729085097,213,3.08,5729085095,212,23.6,5729085091,140,3.7,5729085093,141,74.1,5729085087,3,,,,,e5qp6dh1prc55llew51zpy1gp,Javi Puado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2815087865,133,52,1,24,54,c8llrezkm3b3op4afrou6b487,1,3.4,55.8,2025-05-15T19:55:31.398Z,2025-05-16T05:54:24Z,5729639083,178,,5729346785,376,,,,,,,,,,,,,,,,,,,,5f8kjgsaabn2li5r7bvpebbsa,Joan García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2815087989,134,1,1,25,9,c8llrezkm3b3op4afrou6b487,1,15.6,46.3,2025-05-15T19:55:46.798Z,2025-05-16T05:54:30Z,5729085863,212,44.6,5729085861,141,34,5729085865,213,6.09,5729085857,56,Center,5729085867,1,,5729085855,199,,5729085859,140,57.3,,,,5f8kjgsaabn2li5r7bvpebbsa,Joan García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2815087999,135,1,1,25,13,c8llrezkm3b3op4afrou6b487,0,57.3,34,2025-05-15T19:55:50.718Z,2025-05-16T05:54:38Z,5729085899,168,,5729085907,212,20.1,5729085909,213,5.81,5729639143,388,,5729085903,140,74.4,5729085901,56,Right,5729085905,141,20.6,5729085897,3,,5fqvl0m1rkzhj9tmafrcxur6c,Roberto Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
2815087997,306,49,1,25,16,agh9ifb2mw3ivjusgedj7c3fe,1,24.2,79.9,2025-05-15T19:55:53.278Z,2025-05-16T05:55:12Z,,,,,,,,,,,,,,,,,,,,,,,,,1av9mmv19jwvc4xdr0p9owyxh,Andreas Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815088019,307,1,1,25,19,agh9ifb2mw3ivjusgedj7c3fe,1,23.2,72.4,2025-05-15T19:55:56.478Z,2025-05-16T05:55:18Z,5729639375,178,,5729086051,213,0.43,5729086047,141,86.6,5729086039,56,Back,5729086049,212,23.1,5729086043,140,43.2,,,,,,,1av9mmv19jwvc4xdr0p9owyxh,Andreas Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815088029,308,1,1,25,24,agh9ifb2mw3ivjusgedj7c3fe,1,58.8,90.8,2025-05-15T19:56:01.078Z,2025-05-16T05:55:23Z,5729639415,178,,5729086117,56,Left,5729086125,213,0.21,5729086119,140,70.9,5729086123,212,13,5729086121,141,94.7,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815088041,309,1,1,25,24,agh9ifb2mw3ivjusgedj7c3fe,1,70.9,94.7,2025-05-15T19:56:01.958Z,2025-05-16T05:55:27Z,5729086151,56,Center,5729086153,140,71.6,5729639473,178,,5729086157,141,77.6,5729086161,212,11.7,5729086163,213,4.78,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815088043,310,1,1,25,25,agh9ifb2mw3ivjusgedj7c3fe,0,72,77.9,2025-05-15T19:56:02.958Z,2025-05-16T05:55:35Z,5729086167,56,Left,5729639527,178,,5729086171,141,87.2,5729086173,212,6.5,5729086169,140,70.4,5729086175,213,1.83,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2815088053,136,49,1,25,27,c8llrezkm3b3op4afrou6b487,1,33,11.5,2025-05-15T19:56:04.358Z,2025-05-16T05:55:40Z,,,,,,,,,,,,,,,,,,,,,,,,,1am59svvwz5idpdjq307dd5hw,Antoniu Roca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espanyol
